date_N,rolling_mean,rolling_std
2021-01-14 00:00:00+01:00,38.29194444444445,22.47926856612819
2021-01-15 00:00:00+01:00,39.047125,23.334605237665894
2021-01-16 00:00:00+01:00,39.26909722222222,23.231038266967897
2021-01-17 00:00:00+01:00,39.52518055555556,23.044004067701028
2021-01-18 00:00:00+01:00,40.86497222222222,23.263025316365876
2021-01-19 00:00:00+01:00,42.34440277777778,23.24762545916975
2021-01-20 00:00:00+01:00,43.03861111111111,23.268070119389368
2021-01-21 00:00:00+01:00,43.56565277777778,22.961145747497458
2021-01-22 00:00:00+01:00,43.87527777777778,22.74442393706006
2021-01-23 00:00:00+01:00,44.54138888888889,22.323760582045573
2021-01-24 00:00:00+01:00,45.517652777777776,21.842930834604843
2021-01-25 00:00:00+01:00,46.488708333333335,21.8020460913049
2021-01-26 00:00:00+01:00,48.264416666666676,20.771002352830862
2021-01-27 00:00:00+01:00,49.315263888888886,20.282321507068094
2021-01-28 00:00:00+01:00,50.15463888888888,20.060547435947896
2021-01-29 00:00:00+01:00,50.855624999999996,19.80519355323628
2021-01-30 00:00:00+01:00,51.31980555555556,19.425197513339043
2021-01-31 00:00:00+01:00,52.05515277777778,18.91735789533475
2021-02-01 00:00:00+01:00,53.859236111111116,21.44401800775476
2021-02-02 00:00:00+01:00,55.270430555555556,21.54639480979954
2021-02-03 00:00:00+01:00,55.657333333333334,21.43645726910918
2021-02-04 00:00:00+01:00,56.087555555555554,21.470810158686156
2021-02-05 00:00:00+01:00,57.36490277777777,23.437855308555868
2021-02-06 00:00:00+01:00,56.630319444444446,23.226459775324127
2021-02-07 00:00:00+01:00,55.42831944444444,22.664420631032435
2021-02-08 00:00:00+01:00,55.55344444444445,22.73328051376723
2021-02-09 00:00:00+01:00,56.54408333333334,23.02085385843334
2021-02-10 00:00:00+01:00,57.56823611111112,23.267081333866166
2021-02-11 00:00:00+01:00,59.4315,26.028073321063783
2021-02-12 00:00:00+01:00,60.47830555555555,27.77082823539976
2021-02-13 00:00:00+01:00,59.673083333333324,27.352023395059653
2021-02-14 00:00:00+01:00,58.61833333333334,26.97825398940976
2021-02-15 00:00:00+01:00,58.802194444444446,27.57976413772596
2021-02-16 00:00:00+01:00,59.15895833333334,27.6543154981787
2021-02-17 00:00:00+01:00,59.74622222222222,28.55510908214578
2021-02-18 00:00:00+01:00,60.045083333333345,28.566114996642238
2021-02-19 00:00:00+01:00,60.22834722222222,28.383834145464
2021-02-20 00:00:00+01:00,60.54398611111111,28.194421706824922
2021-02-21 00:00:00+01:00,60.72016666666667,27.982431225216825
2021-02-22 00:00:00+01:00,60.98536111111111,27.770565793424876
2021-02-23 00:00:00+01:00,60.77330555555555,27.875496164472928
2021-02-24 00:00:00+01:00,60.01280555555556,28.149854920309274
