"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"19/09/2024 03:45:00 - 19/09/2024 04:00:00","BZN|FI","1576.40","1633.80","1644.60","1491.80"
"19/09/2024 04:00:00 - 19/09/2024 04:15:00","BZN|FI","1621.10","1477.60","1610.90","1407.70"
"19/09/2024 04:15:00 - 19/09/2024 04:30:00","BZN|FI","1673.70","1429.50","1627.10","1365.70"
"19/09/2024 04:30:00 - 19/09/2024 04:45:00","BZN|FI","1730.60","1443.00","1655.40","1353.20"
"19/09/2024 04:45:00 - 19/09/2024 05:00:00","BZN|FI","1798.20","1487.30","1712.10","1351.00"
"19/09/2024 05:00:00 - 19/09/2024 05:15:00","BZN|FI","1883.60","1593.50","2013.60","1383.70"
"19/09/2024 05:15:00 - 19/09/2024 05:30:00","BZN|FI","1952.00","1667.60","2026.60","1474.50"
"19/09/2024 05:30:00 - 19/09/2024 05:45:00","BZN|FI","2010.00","1725.10","2048.20","1644.40"
"19/09/2024 05:45:00 - 19/09/2024 06:00:00","BZN|FI","2066.70","1798.00","2096.20","1824.50"
"19/09/2024 06:00:00 - 19/09/2024 06:15:00","BZN|FI","2120.60","1887.00","2010.70","2011.30"
"19/09/2024 06:15:00 - 19/09/2024 06:30:00","BZN|FI","2168.80","1957.60","2022.60","2183.20"
"19/09/2024 06:30:00 - 19/09/2024 06:45:00","BZN|FI","2202.60","2008.60","2033.00","2356.20"
"19/09/2024 06:45:00 - 19/09/2024 07:00:00","BZN|FI","2259.90","2079.60","2094.80","2486.60"
"19/09/2024 07:00:00 - 19/09/2024 07:15:00","BZN|FI","2368.70","2192.20","2243.80","2626.70"
"19/09/2024 07:15:00 - 19/09/2024 07:30:00","BZN|FI","2379.50","2221.10","2219.60","2725.00"
"19/09/2024 07:30:00 - 19/09/2024 07:45:00","BZN|FI","2332.50","2197.80","2175.90","2771.70"
"19/09/2024 07:45:00 - 19/09/2024 08:00:00","BZN|FI","2216.40","2121.80","2093.70","2822.40"
"19/09/2024 08:00:00 - 19/09/2024 08:15:00","BZN|FI","1985.50","1961.60","2097.50","2816.20"
"19/09/2024 08:15:00 - 19/09/2024 08:30:00","BZN|FI","1834.10","1843.90","2067.80","2742.40"
"19/09/2024 08:30:00 - 19/09/2024 08:45:00","BZN|FI","1732.40","1753.90","2022.60","2573.00"
"19/09/2024 08:45:00 - 19/09/2024 09:00:00","BZN|FI","1605.70","1623.80","1905.70","2372.00"
"19/09/2024 09:00:00 - 19/09/2024 09:15:00","BZN|FI","1446.60","1434.30","1810.40","2175.40"
"19/09/2024 09:15:00 - 19/09/2024 09:30:00","BZN|FI","1359.20","1330.30","1807.20","1988.80"
"19/09/2024 09:30:00 - 19/09/2024 09:45:00","BZN|FI","1318.80","1281.30","1804.00","1811.70"
"19/09/2024 09:45:00 - 19/09/2024 10:00:00","BZN|FI","1320.30","1264.70","1787.70","1679.10"
"19/09/2024 10:00:00 - 19/09/2024 10:15:00","BZN|FI","1386.10","1299.80","1942.70","1635.80"
"19/09/2024 10:15:00 - 19/09/2024 10:30:00","BZN|FI","1432.00","1332.00","1952.00","1665.70"
"19/09/2024 10:30:00 - 19/09/2024 10:45:00","BZN|FI","1471.00","1366.60","1968.70","1754.60"
"19/09/2024 10:45:00 - 19/09/2024 11:00:00","BZN|FI","1535.20","1436.70","2000.50","1851.80"
"19/09/2024 11:00:00 - 19/09/2024 11:15:00","BZN|FI","1627.60","1553.30","1850.70","1904.50"
"19/09/2024 11:15:00 - 19/09/2024 11:30:00","BZN|FI","1704.10","1639.10","1861.90","1972.30"
"19/09/2024 11:30:00 - 19/09/2024 11:45:00","BZN|FI","1772.10","1709.10","1882.10","2054.30"
"19/09/2024 11:45:00 - 19/09/2024 12:00:00","BZN|FI","1846.10","1780.80","1919.90","2106.90"
"19/09/2024 12:00:00 - 19/09/2024 12:15:00","BZN|FI","1926.30","1847.90","2050.20","2259.80"
"19/09/2024 12:15:00 - 19/09/2024 12:30:00","BZN|FI","1998.00","1917.90","2064.30","2335.10"
"19/09/2024 12:30:00 - 19/09/2024 12:45:00","BZN|FI","2065.30","1988.10","2088.80","2353.80"
"19/09/2024 12:45:00 - 19/09/2024 13:00:00","BZN|FI","2126.40","2061.80","2137.90","2376.50"
"19/09/2024 13:00:00 - 19/09/2024 13:15:00","BZN|FI","2176.10","2143.30","2391.00","2462.30"
"19/09/2024 13:15:00 - 19/09/2024 13:30:00","BZN|FI","2236.70","2212.00","2401.00","2539.20"
"19/09/2024 13:30:00 - 19/09/2024 13:45:00","BZN|FI","2301.80","2273.30","2419.40","2677.90"
"19/09/2024 13:45:00 - 19/09/2024 14:00:00","BZN|FI","2374.30","2326.80","2452.90","2761.10"
"19/09/2024 14:00:00 - 19/09/2024 14:15:00","BZN|FI","2461.80","2366.90","2646.40","2826.90"
"19/09/2024 14:15:00 - 19/09/2024 14:30:00","BZN|FI","2531.00","2415.80","2657.70","2684.10"
"19/09/2024 14:30:00 - 19/09/2024 14:45:00","BZN|FI","2593.40","2472.70","2680.00","2760.10"
"19/09/2024 14:45:00 - 19/09/2024 15:00:00","BZN|FI","2636.90","2518.40","2714.70","2785.20"
"19/09/2024 15:00:00 - 19/09/2024 15:15:00","BZN|FI","2644.50","2544.00","2910.20","2915.00"
"19/09/2024 15:15:00 - 19/09/2024 15:30:00","BZN|FI","2696.70","2604.30","2930.20","3017.10"
"19/09/2024 15:30:00 - 19/09/2024 15:45:00","BZN|FI","2775.80","2686.60","2966.20","3070.40"
"19/09/2024 15:45:00 - 19/09/2024 16:00:00","BZN|FI","2871.40","2787.00","3034.10","3101.90"
"19/09/2024 16:00:00 - 19/09/2024 16:15:00","BZN|FI","2995.90","2916.50","3206.50","3134.20"
"19/09/2024 16:15:00 - 19/09/2024 16:30:00","BZN|FI","3110.50","3035.30","3232.70","3208.80"
"19/09/2024 16:30:00 - 19/09/2024 16:45:00","BZN|FI","3220.30","3148.30","3278.80","3265.80"
"19/09/2024 16:45:00 - 19/09/2024 17:00:00","BZN|FI","3344.20","3275.80","3370.00","3345.20"
"19/09/2024 17:00:00 - 19/09/2024 17:15:00","BZN|FI","3486.70","3423.30","3690.70","3385.30"
"19/09/2024 17:15:00 - 19/09/2024 17:30:00","BZN|FI","3610.60","3548.90","3714.70","3484.80"
"19/09/2024 17:30:00 - 19/09/2024 17:45:00","BZN|FI","3720.30","3658.40","3754.20","3566.80"
"19/09/2024 17:45:00 - 19/09/2024 18:00:00","BZN|FI","3835.70","3770.30","3842.70","3799.40"
"19/09/2024 18:00:00 - 19/09/2024 18:15:00","BZN|FI","3962.20","3887.70","4104.80","3954.40"
"19/09/2024 18:15:00 - 19/09/2024 18:30:00","BZN|FI","4057.80","3979.20","4115.80","4157.70"
"19/09/2024 18:30:00 - 19/09/2024 18:45:00","BZN|FI","4131.00","4051.60","4133.60","4355.40"
"19/09/2024 18:45:00 - 19/09/2024 19:00:00","BZN|FI","4190.20","4109.40","4175.60","4496.70"
"19/09/2024 19:00:00 - 19/09/2024 19:15:00","BZN|FI","4231.20","4148.30","4281.70","4589.70"
"19/09/2024 19:15:00 - 19/09/2024 19:30:00","BZN|FI","4262.30","4181.20","4284.00","4630.40"
"19/09/2024 19:30:00 - 19/09/2024 19:45:00","BZN|FI","4283.90","4207.50","4286.30","4739.00"
"19/09/2024 19:45:00 - 19/09/2024 20:00:00","BZN|FI","4285.60","4216.50","4297.50","4828.10"
"19/09/2024 20:00:00 - 19/09/2024 20:15:00","BZN|FI","4261.50","4203.40","4550.70","4862.70"
"19/09/2024 20:15:00 - 19/09/2024 20:30:00","BZN|FI","4245.60","4198.30","4542.00","4814.00"
"19/09/2024 20:30:00 - 19/09/2024 20:45:00","BZN|FI","4232.00","4194.60","4525.80","4794.10"
"19/09/2024 20:45:00 - 19/09/2024 21:00:00","BZN|FI","4210.20","4188.50","4497.20","4817.80"
"19/09/2024 21:00:00 - 19/09/2024 21:15:00","BZN|FI","4181.10","4184.80","4597.80","4811.50"
"19/09/2024 21:15:00 - 19/09/2024 21:30:00","BZN|FI","4152.10","4168.40","4584.20","4747.80"
"19/09/2024 21:30:00 - 19/09/2024 21:45:00","BZN|FI","4122.00","4143.80","4560.00","4655.60"
"19/09/2024 21:45:00 - 19/09/2024 22:00:00","BZN|FI","4088.20","4108.50","4512.60","4555.80"
"19/09/2024 22:00:00 - 19/09/2024 22:15:00","BZN|FI","4050.40","4057.30","4481.80","4565.30"
"19/09/2024 22:15:00 - 19/09/2024 22:30:00","BZN|FI","4012.00","4014.00","4468.00","4530.30"
"19/09/2024 22:30:00 - 19/09/2024 22:45:00","BZN|FI","3975.50","3977.20","4443.60","4564.10"
"19/09/2024 22:45:00 - 19/09/2024 23:00:00","BZN|FI","3927.20","3929.10","4395.80","4446.20"
"19/09/2024 23:00:00 - 19/09/2024 23:15:00","BZN|FI","3857.90","3862.10","4254.30","4427.50"
"19/09/2024 23:15:00 - 19/09/2024 23:30:00","BZN|FI","3818.70","3823.80","4238.80","4329.30"
"19/09/2024 23:30:00 - 19/09/2024 23:45:00","BZN|FI","3800.10","3805.10","4211.30","4271.90"
"19/09/2024 23:45:00 - 20/09/2024 00:00:00","BZN|FI","3789.10","3794.30","4157.80","4198.30"
"20/09/2024 00:00:00 - 20/09/2024 00:15:00","BZN|FI","3745.00","4077.00","4086.90","4187.70"
"20/09/2024 00:15:00 - 20/09/2024 00:30:00","BZN|FI","3734.30","4074.10","4074.40","4160.70"
"20/09/2024 00:30:00 - 20/09/2024 00:45:00","BZN|FI","3716.10","4070.10","4052.40","4044.50"
"20/09/2024 00:45:00 - 20/09/2024 01:00:00","BZN|FI","3677.60","4057.80","4009.10","4045.70"
"20/09/2024 01:00:00 - 20/09/2024 01:15:00","BZN|FI","3609.50","4031.80","3881.00","4061.20"
"20/09/2024 01:15:00 - 20/09/2024 01:30:00","BZN|FI","3562.20","4020.90","3869.90","4057.90"
"20/09/2024 01:30:00 - 20/09/2024 01:45:00","BZN|FI","3526.80","4012.00","3850.90","3973.50"
"20/09/2024 01:45:00 - 20/09/2024 02:00:00","BZN|FI","3489.10","4028.80","3811.70","4022.30"
"20/09/2024 02:00:00 - 20/09/2024 02:15:00","BZN|FI","3451.10","4096.50","3692.00","4023.10"
"20/09/2024 02:15:00 - 20/09/2024 02:30:00","BZN|FI","3418.60","4090.90","3683.50","4027.90"
"20/09/2024 02:30:00 - 20/09/2024 02:45:00","BZN|FI","3389.80","4047.40","3669.30","4037.60"
"20/09/2024 02:45:00 - 20/09/2024 03:00:00","BZN|FI","3366.60","3948.50","3638.90","3989.90"
"20/09/2024 03:00:00 - 20/09/2024 03:15:00","BZN|FI","3351.70","3749.60","3638.60","4017.10"
"20/09/2024 03:15:00 - 20/09/2024 03:30:00","BZN|FI","3331.80","3646.00","3632.70","3626.20"
"20/09/2024 03:30:00 - 20/09/2024 03:45:00","BZN|FI","3308.30","3597.60","3621.40","3470.80"
"20/09/2024 03:45:00 - 20/09/2024 04:00:00","BZN|FI","3289.20","3569.20","3602.70","3442.50"
"20/09/2024 04:00:00 - 20/09/2024 04:15:00","BZN|FI","3277.40","3583.40","3724.40","3371.80"
"20/09/2024 04:15:00 - 20/09/2024 04:30:00","BZN|FI","3253.50","3585.60","3711.80","3469.80"
"20/09/2024 04:30:00 - 20/09/2024 04:45:00","BZN|FI","3220.50","3577.40","3686.70","3459.60"
"20/09/2024 04:45:00 - 20/09/2024 05:00:00","BZN|FI","3185.70","3606.60","3648.70","3497.30"
"20/09/2024 05:00:00 - 20/09/2024 05:15:00","BZN|FI","3149.40","3695.00","3469.70","3503.60"
"20/09/2024 05:15:00 - 20/09/2024 05:30:00","BZN|FI","3102.60","3707.10","3447.70","3456.10"
"20/09/2024 05:30:00 - 20/09/2024 05:45:00","BZN|FI","3047.10","3671.30","3406.70","3598.50"
"20/09/2024 05:45:00 - 20/09/2024 06:00:00","BZN|FI","2984.60","3609.10","3334.80","3707.10"
"20/09/2024 06:00:00 - 20/09/2024 06:15:00","BZN|FI","2914.20","3502.30","3207.70","3762.70"
"20/09/2024 06:15:00 - 20/09/2024 06:30:00","BZN|FI","2838.00","3401.70","3174.80","3697.00"
"20/09/2024 06:30:00 - 20/09/2024 06:45:00","BZN|FI","2754.70","3298.90","3115.60","3596.60"
"20/09/2024 06:45:00 - 20/09/2024 07:00:00","BZN|FI","2667.00","3176.90","3003.50","3542.40"
"20/09/2024 07:00:00 - 20/09/2024 07:15:00","BZN|FI","2577.40","3035.90","2918.70","3438.30"
"20/09/2024 07:15:00 - 20/09/2024 07:30:00","BZN|FI","2473.30","2892.40","2876.90","3291.30"
"20/09/2024 07:30:00 - 20/09/2024 07:45:00","BZN|FI","2365.00","2751.40","2809.50","3059.20"
"20/09/2024 07:45:00 - 20/09/2024 08:00:00","BZN|FI","2223.40","2576.60","2651.20","2753.00"
"20/09/2024 08:00:00 - 20/09/2024 08:15:00","BZN|FI","2023.50","2344.70","2490.50","2467.20"
"20/09/2024 08:15:00 - 20/09/2024 08:30:00","BZN|FI","1894.60","2184.70","2468.20","2210.70"
"20/09/2024 08:30:00 - 20/09/2024 08:45:00","BZN|FI","1809.20","2069.10","2431.90","1948.90"
"20/09/2024 08:45:00 - 20/09/2024 09:00:00","BZN|FI","1747.60","1978.90","2348.30","1788.60"
"20/09/2024 09:00:00 - 20/09/2024 09:15:00","BZN|FI","1727.50","1932.00","2131.10","1658.60"
"20/09/2024 09:15:00 - 20/09/2024 09:30:00","BZN|FI","1698.30","1875.60","2123.90","1589.30"
"20/09/2024 09:30:00 - 20/09/2024 09:45:00","BZN|FI","1667.00","1818.70","2111.40","1550.40"
"20/09/2024 09:45:00 - 20/09/2024 10:00:00","BZN|FI","1656.00","1778.70","2085.40","1505.90"
"20/09/2024 10:00:00 - 20/09/2024 10:15:00","BZN|FI","1669.20","1755.90","1767.00","1514.20"
"20/09/2024 10:15:00 - 20/09/2024 10:30:00","BZN|FI","1668.20","1732.20","1767.20","1524.90"
"20/09/2024 10:30:00 - 20/09/2024 10:45:00","BZN|FI","1660.80","1710.30","1767.90","1565.10"
"20/09/2024 10:45:00 - 20/09/2024 11:00:00","BZN|FI","1654.30","1697.60","1767.90","1586.40"
"20/09/2024 11:00:00 - 20/09/2024 11:15:00","BZN|FI","1644.50","1695.00","1711.80","1539.20"
"20/09/2024 11:15:00 - 20/09/2024 11:30:00","BZN|FI","1640.80","1691.20","1713.30","1556.70"
"20/09/2024 11:30:00 - 20/09/2024 11:45:00","BZN|FI","1642.30","1687.90","1716.00","1590.00"
"20/09/2024 11:45:00 - 20/09/2024 12:00:00","BZN|FI","1643.30","1689.10","1721.40","1585.40"
"20/09/2024 12:00:00 - 20/09/2024 12:15:00","BZN|FI","1642.10","1695.10","1729.60","1571.90"
"20/09/2024 12:15:00 - 20/09/2024 12:30:00","BZN|FI","1651.50","1701.20","1733.00","1567.80"
"20/09/2024 12:30:00 - 20/09/2024 12:45:00","BZN|FI","1667.60","1708.80","1739.30","1581.90"
"20/09/2024 12:45:00 - 20/09/2024 13:00:00","BZN|FI","1692.90","1717.50","1750.30","1662.90"
"20/09/2024 13:00:00 - 20/09/2024 13:15:00","BZN|FI","1732.30","1725.90","1783.10","1764.40"
"20/09/2024 13:15:00 - 20/09/2024 13:30:00","BZN|FI","1763.60","1739.80","1786.30","1817.60"
"20/09/2024 13:30:00 - 20/09/2024 13:45:00","BZN|FI","1789.60","1756.20","1792.30","1827.90"
"20/09/2024 13:45:00 - 20/09/2024 14:00:00","BZN|FI","1821.40","1781.70","1803.20","1782.80"
"20/09/2024 14:00:00 - 20/09/2024 14:15:00","BZN|FI","1861.80","1823.00","1821.20","1814.20"
"20/09/2024 14:15:00 - 20/09/2024 14:30:00","BZN|FI","1888.50","1847.00","1823.30","1894.20"
"20/09/2024 14:30:00 - 20/09/2024 14:45:00","BZN|FI","1905.00","1858.90","1825.90","1925.30"
"20/09/2024 14:45:00 - 20/09/2024 15:00:00","BZN|FI","1920.20","1870.60","1834.90","1958.20"
"20/09/2024 15:00:00 - 20/09/2024 15:15:00","BZN|FI","1935.30","1882.90","1928.40","2009.10"
"20/09/2024 15:15:00 - 20/09/2024 15:30:00","BZN|FI","1936.50","1881.20","1925.70","1971.50"
"20/09/2024 15:30:00 - 20/09/2024 15:45:00","BZN|FI","1929.10","1871.40","1921.60","1952.30"
"20/09/2024 15:45:00 - 20/09/2024 16:00:00","BZN|FI","1905.40","1844.00","1911.60","1972.10"
"20/09/2024 16:00:00 - 20/09/2024 16:15:00","BZN|FI","1855.80","1788.00","1917.20","2001.40"
"20/09/2024 16:15:00 - 20/09/2024 16:30:00","BZN|FI","1825.90","1756.80","1915.00","1953.10"
"20/09/2024 16:30:00 - 20/09/2024 16:45:00","BZN|FI","1810.20","1742.40","1913.50","1855.80"
"20/09/2024 16:45:00 - 20/09/2024 17:00:00","BZN|FI","1784.80","1723.60","1900.80","1744.50"
"20/09/2024 17:00:00 - 20/09/2024 17:15:00","BZN|FI","1742.90","1697.50","1875.00","1628.80"
"20/09/2024 17:15:00 - 20/09/2024 17:30:00","BZN|FI","1735.40","1696.20","1879.90","1623.80"
"20/09/2024 17:30:00 - 20/09/2024 17:45:00","BZN|FI","1749.50","1711.30","1890.30","1601.90"
"20/09/2024 17:45:00 - 20/09/2024 18:00:00","BZN|FI","1784.90","1744.50","1904.00","1578.80"
"20/09/2024 18:00:00 - 20/09/2024 18:15:00","BZN|FI","1853.80","1804.70","1936.00","1631.50"
"20/09/2024 18:15:00 - 20/09/2024 18:30:00","BZN|FI","1907.60","1853.90","1944.70","1694.80"
"20/09/2024 18:30:00 - 20/09/2024 18:45:00","BZN|FI","1954.60","1897.50","1960.40","1856.30"
"20/09/2024 18:45:00 - 20/09/2024 19:00:00","BZN|FI","2009.80","1951.90","1989.90","2002.40"
"20/09/2024 19:00:00 - 20/09/2024 19:15:00","BZN|FI","2072.10","2020.10","1967.70","2080.70"
"20/09/2024 19:15:00 - 20/09/2024 19:30:00","BZN|FI","2130.80","2074.20","1976.60","2201.80"
"20/09/2024 19:30:00 - 20/09/2024 19:45:00","BZN|FI","2187.00","2119.30","1991.80","2406.50"
"20/09/2024 19:45:00 - 20/09/2024 20:00:00","BZN|FI","2246.80","2162.60","2023.70","2565.40"
"20/09/2024 20:00:00 - 20/09/2024 20:15:00","BZN|FI","2311.70","2202.50","2235.20","2720.70"
"20/09/2024 20:15:00 - 20/09/2024 20:30:00","BZN|FI","2369.00","2238.20","2238.60","2857.80"
"20/09/2024 20:30:00 - 20/09/2024 20:45:00","BZN|FI","2420.80","2270.80","2246.10","2920.80"
"20/09/2024 20:45:00 - 20/09/2024 21:00:00","BZN|FI","2471.60","2297.30","2254.80","2948.10"
"20/09/2024 21:00:00 - 20/09/2024 21:15:00","BZN|FI","2522.00","2315.20","2592.40","3022.20"
"20/09/2024 21:15:00 - 20/09/2024 21:30:00","BZN|FI","2565.70","2337.10","2594.10","3068.60"
"20/09/2024 21:30:00 - 20/09/2024 21:45:00","BZN|FI","2603.70","2361.10","2597.80","3029.10"
"20/09/2024 21:45:00 - 20/09/2024 22:00:00","BZN|FI","2638.20","2382.00","2602.60","2969.20"
"20/09/2024 22:00:00 - 20/09/2024 22:15:00","BZN|FI","2669.20","2399.10","2968.90","2907.10"
"20/09/2024 22:15:00 - 20/09/2024 22:30:00","BZN|FI","2694.40","2420.70","2967.00","2848.20"
"20/09/2024 22:30:00 - 20/09/2024 22:45:00","BZN|FI","2714.90","2443.30","2964.90","2846.30"
"20/09/2024 22:45:00 - 20/09/2024 23:00:00","BZN|FI","2729.00","2472.80","2956.30","2890.70"
"20/09/2024 23:00:00 - 20/09/2024 23:15:00","BZN|FI","2734.70","2515.90","3215.50","2972.90"
"20/09/2024 23:15:00 - 20/09/2024 23:30:00","BZN|FI","2741.30","2540.10","3214.90","3067.30"
"20/09/2024 23:30:00 - 20/09/2024 23:45:00","BZN|FI","2747.00","2551.50","3215.20","3066.00"
"20/09/2024 23:45:00 - 21/09/2024 00:00:00","BZN|FI","2749.60","2558.20","3210.40","3143.70"
"21/09/2024 00:00:00 - 21/09/2024 00:15:00","BZN|FI","2644.70","3294.10","3116.10","3221.40"
"21/09/2024 00:15:00 - 21/09/2024 00:30:00","BZN|FI","2652.30","3316.50","3119.10","3216.70"
"21/09/2024 00:30:00 - 21/09/2024 00:45:00","BZN|FI","2666.30","3353.70","3124.90","3343.50"
"21/09/2024 00:45:00 - 21/09/2024 01:00:00","BZN|FI","2691.10","3436.30","3134.30","3493.20"
"21/09/2024 01:00:00 - 21/09/2024 01:15:00","BZN|FI","2730.20","3587.20","3257.40","3549.30"
"21/09/2024 01:15:00 - 21/09/2024 01:30:00","BZN|FI","2765.70","3684.10","3259.40","3611.10"
"21/09/2024 01:30:00 - 21/09/2024 01:45:00","BZN|FI","2800.50","3749.30","3264.00","3699.30"
"21/09/2024 01:45:00 - 21/09/2024 02:00:00","BZN|FI","2841.10","3816.00","3269.60","3770.30"
"21/09/2024 02:00:00 - 21/09/2024 02:15:00","BZN|FI","2888.00","3878.50","3477.60","3858.70"
"21/09/2024 02:15:00 - 21/09/2024 02:30:00","BZN|FI","2932.70","3926.40","3478.20","3930.20"
"21/09/2024 02:30:00 - 21/09/2024 02:45:00","BZN|FI","2975.40","3962.20","3480.10","3926.30"
"21/09/2024 02:45:00 - 21/09/2024 03:00:00","BZN|FI","3023.90","3985.60","3480.60","3958.70"
"21/09/2024 03:00:00 - 21/09/2024 03:15:00","BZN|FI","3082.10","3993.70","3763.50","3897.30"
"21/09/2024 03:15:00 - 21/09/2024 03:30:00","BZN|FI","3126.80","3998.70","3762.20","3899.40"
"21/09/2024 03:30:00 - 21/09/2024 03:45:00","BZN|FI","3163.70","4004.30","3760.20","3832.70"
"21/09/2024 03:45:00 - 21/09/2024 04:00:00","BZN|FI","3192.90","3983.50","3755.30","3849.20"
"21/09/2024 04:00:00 - 21/09/2024 04:15:00","BZN|FI","3208.60","3918.90","3931.30","3750.80"
"21/09/2024 04:15:00 - 21/09/2024 04:30:00","BZN|FI","3233.90","3906.80","3927.30","3748.00"
"21/09/2024 04:30:00 - 21/09/2024 04:45:00","BZN|FI","3263.90","3921.30","3920.60","3785.90"
"21/09/2024 04:45:00 - 21/09/2024 05:00:00","BZN|FI","3295.70","3969.30","3906.20","3865.20"
"21/09/2024 05:00:00 - 21/09/2024 05:15:00","BZN|FI","3333.20","4080.00","3925.90","3956.20"
"21/09/2024 05:15:00 - 21/09/2024 05:30:00","BZN|FI","3363.80","4129.90","3923.70","3955.70"
"21/09/2024 05:30:00 - 21/09/2024 05:45:00","BZN|FI","3388.60","4143.90","3918.00","3969.10"
"21/09/2024 05:45:00 - 21/09/2024 06:00:00","BZN|FI","3416.00","4145.90","3914.40","3960.50"
"21/09/2024 06:00:00 - 21/09/2024 06:15:00","BZN|FI","3449.00","4123.10","3912.80","4018.40"
"21/09/2024 06:15:00 - 21/09/2024 06:30:00","BZN|FI","3466.80","4103.00","3903.80","3980.80"
"21/09/2024 06:30:00 - 21/09/2024 06:45:00","BZN|FI","3474.10","4082.40","3888.00","3896.30"
"21/09/2024 06:45:00 - 21/09/2024 07:00:00","BZN|FI","3473.20","4046.80","3856.70","3781.30"
"21/09/2024 07:00:00 - 21/09/2024 07:15:00","BZN|FI","3460.50","3992.00","3955.50","3745.90"
"21/09/2024 07:15:00 - 21/09/2024 07:30:00","BZN|FI","3447.70","3948.70","3945.70","3670.40"
"21/09/2024 07:30:00 - 21/09/2024 07:45:00","BZN|FI","3437.80","3913.90","3931.20","3615.90"
"21/09/2024 07:45:00 - 21/09/2024 08:00:00","BZN|FI","3407.50","3869.60","3891.80","3583.20"
"21/09/2024 08:00:00 - 21/09/2024 08:15:00","BZN|FI","3342.40","3810.00","3783.00","3470.70"
"21/09/2024 08:15:00 - 21/09/2024 08:30:00","BZN|FI","3323.40","3776.00","3786.10","3325.80"
"21/09/2024 08:30:00 - 21/09/2024 08:45:00","BZN|FI","3331.80","3757.10","3791.00","3240.30"
"21/09/2024 08:45:00 - 21/09/2024 09:00:00","BZN|FI","3361.60","3754.20","3803.10","3063.70"
"21/09/2024 09:00:00 - 21/09/2024 09:15:00","BZN|FI","3428.40","3777.80","3646.80","2995.70"
"21/09/2024 09:15:00 - 21/09/2024 09:30:00","BZN|FI","3475.60","3784.40","3653.70","2984.90"
"21/09/2024 09:30:00 - 21/09/2024 09:45:00","BZN|FI","3511.20","3783.00","3665.00","3079.90"
"21/09/2024 09:45:00 - 21/09/2024 10:00:00","BZN|FI","3559.80","3781.20","3690.80","3356.10"
"21/09/2024 10:00:00 - 21/09/2024 10:15:00","BZN|FI","3625.70","3774.00","3609.60","3530.40"
"21/09/2024 10:15:00 - 21/09/2024 10:30:00","BZN|FI","3667.10","3774.10","3615.60","3656.70"
"21/09/2024 10:30:00 - 21/09/2024 10:45:00","BZN|FI","3695.10","3777.70","3625.60","3773.80"
"21/09/2024 10:45:00 - 21/09/2024 11:00:00","BZN|FI","3707.20","3787.30","3647.50","3547.90"
"21/09/2024 11:00:00 - 21/09/2024 11:15:00","BZN|FI","3691.10","3807.70","3533.80","3440.00"
"21/09/2024 11:15:00 - 21/09/2024 11:30:00","BZN|FI","3698.50","3816.80","3539.90","3343.80"
"21/09/2024 11:30:00 - 21/09/2024 11:45:00","BZN|FI","3717.50","3818.80","3550.20","3510.40"
"21/09/2024 11:45:00 - 21/09/2024 12:00:00","BZN|FI","3743.70","3819.40","3572.20","3633.30"
"21/09/2024 12:00:00 - 21/09/2024 12:15:00","BZN|FI","3786.50","3817.20","3791.90","3497.20"
"21/09/2024 12:15:00 - 21/09/2024 12:30:00","BZN|FI","3812.40","3811.70","3790.30","3539.10"
"21/09/2024 12:30:00 - 21/09/2024 12:45:00","BZN|FI","3827.60","3802.60","3788.10","3582.60"
"21/09/2024 12:45:00 - 21/09/2024 13:00:00","BZN|FI","3841.10","3791.10","3781.90","3587.70"
"21/09/2024 13:00:00 - 21/09/2024 13:15:00","BZN|FI","3851.70","3778.00","3696.20","3512.30"
"21/09/2024 13:15:00 - 21/09/2024 13:30:00","BZN|FI","3855.80","3759.20","3696.10","3455.00"
"21/09/2024 13:30:00 - 21/09/2024 13:45:00","BZN|FI","3852.30","3734.80","3694.80","3445.20"
"21/09/2024 13:45:00 - 21/09/2024 14:00:00","BZN|FI","3849.20","3708.90","3696.70","3416.20"
"21/09/2024 14:00:00 - 21/09/2024 14:15:00","BZN|FI","3851.60","3683.50","3680.10","3567.60"
"21/09/2024 14:15:00 - 21/09/2024 14:30:00","BZN|FI","3830.90","3646.10","3676.10","3650.70"
"21/09/2024 14:30:00 - 21/09/2024 14:45:00","BZN|FI","3792.60","3598.90","3663.70","3612.10"
"21/09/2024 14:45:00 - 21/09/2024 15:00:00","BZN|FI","3743.40","3546.00","3660.50","3537.90"
"21/09/2024 15:00:00 - 21/09/2024 15:15:00","BZN|FI","3681.60","3487.50","3591.10","3521.50"
"21/09/2024 15:15:00 - 21/09/2024 15:30:00","BZN|FI","3608.00","3419.00","3566.30","3523.40"
"21/09/2024 15:30:00 - 21/09/2024 15:45:00","BZN|FI","3524.30","3341.90","3520.70","3456.70"
"21/09/2024 15:45:00 - 21/09/2024 16:00:00","BZN|FI","3422.50","3255.30","3437.90","3429.20"
"21/09/2024 16:00:00 - 21/09/2024 16:15:00","BZN|FI","3296.40","3157.70","3303.10","3373.80"
"21/09/2024 16:15:00 - 21/09/2024 16:30:00","BZN|FI","3178.30","3056.40","3268.30","3290.60"
"21/09/2024 16:30:00 - 21/09/2024 16:45:00","BZN|FI","3066.50","2954.50","3212.00","3081.90"
