"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"30/07/2021 20:00:00 - 30/07/2021 21:00:00","BZN|FI","371.00","243.89","233.78","225.92"
"30/07/2021 21:00:00 - 30/07/2021 22:00:00","BZN|FI","348.50","241.24","223.09","216.11"
"30/07/2021 22:00:00 - 30/07/2021 23:00:00","BZN|FI","333.79","238.56","229.08","263.94"
"30/07/2021 23:00:00 - 31/07/2021 00:00:00","BZN|FI","311.91","231.96","271.18","277.28"
"31/07/2021 00:00:00 - 31/07/2021 01:00:00","BZN|FI","264.95","265.73","265.58","277.56"
"31/07/2021 01:00:00 - 31/07/2021 02:00:00","BZN|FI","252.30","235.49","235.46","249.14"
"31/07/2021 02:00:00 - 31/07/2021 03:00:00","BZN|FI","247.51","234.19","234.37","246.52"
"31/07/2021 03:00:00 - 31/07/2021 04:00:00","BZN|FI","248.26","215.41","215.66","235.94"
"31/07/2021 04:00:00 - 31/07/2021 05:00:00","BZN|FI","248.64","210.71","212.16","237.15"
"31/07/2021 05:00:00 - 31/07/2021 06:00:00","BZN|FI","219.13","194.54","198.47","218.99"
"31/07/2021 06:00:00 - 31/07/2021 07:00:00","BZN|FI","179.56","178.66","161.54","175.71"
"31/07/2021 07:00:00 - 31/07/2021 08:00:00","BZN|FI","155.25","166.84","134.94","137.18"
"31/07/2021 08:00:00 - 31/07/2021 09:00:00","BZN|FI","140.01","157.02","110.21","102.66"
"31/07/2021 09:00:00 - 31/07/2021 10:00:00","BZN|FI","137.59","153.74","105.88","102.92"
"31/07/2021 10:00:00 - 31/07/2021 11:00:00","BZN|FI","145.20","164.85","133.52","138.57"
"31/07/2021 11:00:00 - 31/07/2021 12:00:00","BZN|FI","164.02","177.20","161.83","169.67"
"31/07/2021 12:00:00 - 31/07/2021 13:00:00","BZN|FI","186.45","210.18","200.19","198.42"
"31/07/2021 13:00:00 - 31/07/2021 14:00:00","BZN|FI","215.22","241.73","220.14","210.00"
"31/07/2021 14:00:00 - 31/07/2021 15:00:00","BZN|FI","228.37","245.40","193.62","194.01"
"31/07/2021 15:00:00 - 31/07/2021 16:00:00","BZN|FI","217.69","226.86","185.72","182.70"
"31/07/2021 16:00:00 - 31/07/2021 17:00:00","BZN|FI","225.25","210.25","152.87","143.81"
"31/07/2021 17:00:00 - 31/07/2021 18:00:00","BZN|FI","218.64","191.25","122.52","114.82"
"31/07/2021 18:00:00 - 31/07/2021 19:00:00","BZN|FI","205.64","164.35","101.47","93.24"
"31/07/2021 19:00:00 - 31/07/2021 20:00:00","BZN|FI","198.05","149.75","91.01","83.12"
"31/07/2021 20:00:00 - 31/07/2021 21:00:00","BZN|FI","201.31","134.19","95.73","87.01"
"31/07/2021 21:00:00 - 31/07/2021 22:00:00","BZN|FI","220.45","126.37","133.21","122.94"
"31/07/2021 22:00:00 - 31/07/2021 23:00:00","BZN|FI","269.63","156.00","131.89","154.17"
"31/07/2021 23:00:00 - 01/08/2021 00:00:00","BZN|FI","317.89","186.52","171.77","164.60"
"01/08/2021 00:00:00 - 01/08/2021 01:00:00","BZN|FI","108.03","178.82","178.75","176.01"
"01/08/2021 01:00:00 - 01/08/2021 02:00:00","BZN|FI","126.96","189.58","190.70","192.54"
"01/08/2021 02:00:00 - 01/08/2021 03:00:00","BZN|FI","158.28","223.70","225.14","230.61"
"01/08/2021 03:00:00 - 01/08/2021 04:00:00","BZN|FI","194.43","289.61","290.96","303.40"
"01/08/2021 04:00:00 - 01/08/2021 05:00:00","BZN|FI","233.90","406.39","408.06","438.19"
"01/08/2021 05:00:00 - 01/08/2021 06:00:00","BZN|FI","260.16","479.56","483.29","494.12"
"01/08/2021 06:00:00 - 01/08/2021 07:00:00","BZN|FI","256.67","444.62","454.26","458.58"
"01/08/2021 07:00:00 - 01/08/2021 08:00:00","BZN|FI","235.89","400.08","348.41","350.52"
"01/08/2021 08:00:00 - 01/08/2021 09:00:00","BZN|FI","214.67","356.07","268.91","266.56"
"01/08/2021 09:00:00 - 01/08/2021 10:00:00","BZN|FI","214.95","335.96","285.09","280.03"
"01/08/2021 10:00:00 - 01/08/2021 11:00:00","BZN|FI","221.70","310.85","258.63","252.34"
"01/08/2021 11:00:00 - 01/08/2021 12:00:00","BZN|FI","207.19","269.07","247.37","246.50"
"01/08/2021 12:00:00 - 01/08/2021 13:00:00","BZN|FI","186.21","226.58","229.18","231.82"
"01/08/2021 13:00:00 - 01/08/2021 14:00:00","BZN|FI","195.09","216.34","213.07","213.93"
"01/08/2021 14:00:00 - 01/08/2021 15:00:00","BZN|FI","203.09","220.32","251.75","262.36"
"01/08/2021 15:00:00 - 01/08/2021 16:00:00","BZN|FI","217.47","200.95","227.96","237.82"
"01/08/2021 16:00:00 - 01/08/2021 17:00:00","BZN|FI","226.57","201.88","208.11","219.35"
"01/08/2021 17:00:00 - 01/08/2021 18:00:00","BZN|FI","224.80","213.38","215.48","230.91"
"01/08/2021 18:00:00 - 01/08/2021 19:00:00","BZN|FI","222.81","219.00","191.64","203.10"
"01/08/2021 19:00:00 - 01/08/2021 20:00:00","BZN|FI","232.57","228.32","191.20","201.01"
"01/08/2021 20:00:00 - 01/08/2021 21:00:00","BZN|FI","248.13","244.24","236.03","256.23"
"01/08/2021 21:00:00 - 01/08/2021 22:00:00","BZN|FI","291.21","261.99","305.31","325.51"
"01/08/2021 22:00:00 - 01/08/2021 23:00:00","BZN|FI","342.36","297.16","324.62","372.83"
"01/08/2021 23:00:00 - 02/08/2021 00:00:00","BZN|FI","377.22","330.68","406.38","420.05"
"02/08/2021 00:00:00 - 02/08/2021 01:00:00","BZN|FI","324.43","429.85","430.29","441.26"
"02/08/2021 01:00:00 - 02/08/2021 02:00:00","BZN|FI","334.08","399.32","400.01","390.76"
"02/08/2021 02:00:00 - 02/08/2021 03:00:00","BZN|FI","335.07","357.25","357.84","365.39"
"02/08/2021 03:00:00 - 02/08/2021 04:00:00","BZN|FI","356.61","342.80","342.40","359.97"
"02/08/2021 04:00:00 - 02/08/2021 05:00:00","BZN|FI","389.26","409.20","409.18","437.10"
"02/08/2021 05:00:00 - 02/08/2021 06:00:00","BZN|FI","408.49","387.63","389.59","415.88"
"02/08/2021 06:00:00 - 02/08/2021 07:00:00","BZN|FI","432.32","373.22","346.73","371.90"
"02/08/2021 07:00:00 - 02/08/2021 08:00:00","BZN|FI","480.89","369.65","315.49","345.69"
"02/08/2021 08:00:00 - 02/08/2021 09:00:00","BZN|FI","488.48","368.62","361.36","376.15"
"02/08/2021 09:00:00 - 02/08/2021 10:00:00","BZN|FI","468.88","374.33","374.30","395.31"
"02/08/2021 10:00:00 - 02/08/2021 11:00:00","BZN|FI","476.07","385.20","390.11","414.49"
"02/08/2021 11:00:00 - 02/08/2021 12:00:00","BZN|FI","500.71","399.79","397.72","429.77"
"02/08/2021 12:00:00 - 02/08/2021 13:00:00","BZN|FI","525.93","421.91","407.54","453.66"
"02/08/2021 13:00:00 - 02/08/2021 14:00:00","BZN|FI","548.77","442.79","390.26","443.67"
"02/08/2021 14:00:00 - 02/08/2021 15:00:00","BZN|FI","555.22","460.04","354.08","404.00"
"02/08/2021 15:00:00 - 02/08/2021 16:00:00","BZN|FI","540.91","465.28","349.24","391.15"
"02/08/2021 16:00:00 - 02/08/2021 17:00:00","BZN|FI","529.81","465.58","377.71","426.27"
"02/08/2021 17:00:00 - 02/08/2021 18:00:00","BZN|FI","516.72","473.75","441.99","494.87"
"02/08/2021 18:00:00 - 02/08/2021 19:00:00","BZN|FI","518.61","486.25","528.61","564.46"
"02/08/2021 19:00:00 - 02/08/2021 20:00:00","BZN|FI","545.62","521.33","580.62","614.38"
"02/08/2021 20:00:00 - 02/08/2021 21:00:00","BZN|FI","597.11","587.23","650.88","688.36"
"02/08/2021 21:00:00 - 02/08/2021 22:00:00","BZN|FI","660.20","657.56","744.13","777.38"
"02/08/2021 22:00:00 - 02/08/2021 23:00:00","BZN|FI","739.35","741.13","777.57","804.73"
"02/08/2021 23:00:00 - 03/08/2021 00:00:00","BZN|FI","793.42","807.85","867.31","905.94"
"03/08/2021 00:00:00 - 03/08/2021 01:00:00","BZN|FI","864.20","940.38","941.91","967.14"
"03/08/2021 01:00:00 - 03/08/2021 02:00:00","BZN|FI","950.71","992.87","996.18","1014.30"
"03/08/2021 02:00:00 - 03/08/2021 03:00:00","BZN|FI","1022.81","1113.25","1116.74","1150.80"
"03/08/2021 03:00:00 - 03/08/2021 04:00:00","BZN|FI","1085.07","1278.19","1278.63","1319.30"
"03/08/2021 04:00:00 - 03/08/2021 05:00:00","BZN|FI","1153.11","1475.93","1472.19","1488.40"
"03/08/2021 05:00:00 - 03/08/2021 06:00:00","BZN|FI","1208.22","1532.21","1527.46","1571.10"
"03/08/2021 06:00:00 - 03/08/2021 07:00:00","BZN|FI","1250.13","1524.11","1466.50","1526.20"
"03/08/2021 07:00:00 - 03/08/2021 08:00:00","BZN|FI","1296.61","1511.97","1403.46","1429.60"
"03/08/2021 08:00:00 - 03/08/2021 09:00:00","BZN|FI","1332.96","1509.24","1427.40","1428.50"
"03/08/2021 09:00:00 - 03/08/2021 10:00:00","BZN|FI","1402.49","1525.96","1525.18","1522.40"
"03/08/2021 10:00:00 - 03/08/2021 11:00:00","BZN|FI","1477.85","1555.68","1592.94","1623.30"
"03/08/2021 11:00:00 - 03/08/2021 12:00:00","BZN|FI","1535.09","1580.57","1651.24","1712.40"
"03/08/2021 12:00:00 - 03/08/2021 13:00:00","BZN|FI","1585.07","1590.69","1740.89","1807.10"
"03/08/2021 13:00:00 - 03/08/2021 14:00:00","BZN|FI","1597.01","1574.19","1856.93","1887.60"
"03/08/2021 14:00:00 - 03/08/2021 15:00:00","BZN|FI","1571.13","1578.40","1914.47","1947.50"
"03/08/2021 15:00:00 - 03/08/2021 16:00:00","BZN|FI","1541.36","1533.66","1930.36","1987.90"
"03/08/2021 16:00:00 - 03/08/2021 17:00:00","BZN|FI","1494.65","1462.58","1869.51","1923.00"
"03/08/2021 17:00:00 - 03/08/2021 18:00:00","BZN|FI","1414.45","1380.83","1744.60","1783.10"
"03/08/2021 18:00:00 - 03/08/2021 19:00:00","BZN|FI","1329.09","1298.89","1620.75","1674.40"
"03/08/2021 19:00:00 - 03/08/2021 20:00:00","BZN|FI","1263.43","1226.75","1534.98","1577.20"
"03/08/2021 20:00:00 - 03/08/2021 21:00:00","BZN|FI","1223.44","1171.28","1594.18","1644.00"
"03/08/2021 21:00:00 - 03/08/2021 22:00:00","BZN|FI","1176.08","1125.47","1725.73","1817.40"
"03/08/2021 22:00:00 - 03/08/2021 23:00:00","BZN|FI","1133.48","1093.44","1657.32","1881.60"
"03/08/2021 23:00:00 - 04/08/2021 00:00:00","BZN|FI","1105.27","1078.27","1793.62","1910.40"
"04/08/2021 00:00:00 - 04/08/2021 01:00:00","BZN|FI","1154.72","1802.70","1802.99","1900.10"
"04/08/2021 01:00:00 - 04/08/2021 02:00:00","BZN|FI","1149.04","1749.14","1749.70","1838.10"
"04/08/2021 02:00:00 - 04/08/2021 03:00:00","BZN|FI","1146.93","1703.99","1704.66","1780.20"
"04/08/2021 03:00:00 - 04/08/2021 04:00:00","BZN|FI","1156.57","1609.07","1608.28","1681.80"
"04/08/2021 04:00:00 - 04/08/2021 05:00:00","BZN|FI","1165.74","1491.56","1492.78","1534.60"
"04/08/2021 05:00:00 - 04/08/2021 06:00:00","BZN|FI","1136.91","1343.16","1347.52","1384.20"
"04/08/2021 06:00:00 - 04/08/2021 07:00:00","BZN|FI","1089.58","1268.28","1151.94","1170.30"
"04/08/2021 07:00:00 - 04/08/2021 08:00:00","BZN|FI","1063.65","1190.59","956.31","951.74"
"04/08/2021 08:00:00 - 04/08/2021 09:00:00","BZN|FI","1038.31","1114.80","891.76","886.49"
"04/08/2021 09:00:00 - 04/08/2021 10:00:00","BZN|FI","1025.92","1049.68","902.50","925.16"
"04/08/2021 10:00:00 - 04/08/2021 11:00:00","BZN|FI","1006.70","992.28","912.03","933.18"
"04/08/2021 11:00:00 - 04/08/2021 12:00:00","BZN|FI","988.36","954.62","915.48","924.82"
"04/08/2021 12:00:00 - 04/08/2021 13:00:00","BZN|FI","968.17","926.15","902.37","919.07"
"04/08/2021 13:00:00 - 04/08/2021 14:00:00","BZN|FI","937.79","889.69","873.89","887.54"
"04/08/2021 14:00:00 - 04/08/2021 15:00:00","BZN|FI","889.68","845.48","838.31","848.76"
"04/08/2021 15:00:00 - 04/08/2021 16:00:00","BZN|FI","828.37","782.32","764.25","776.35"
"04/08/2021 16:00:00 - 04/08/2021 17:00:00","BZN|FI","760.96","720.09","683.12","694.61"
"04/08/2021 17:00:00 - 04/08/2021 18:00:00","BZN|FI","693.54","660.31","682.28","696.03"
"04/08/2021 18:00:00 - 04/08/2021 19:00:00","BZN|FI","633.53","605.16","635.67","647.70"
"04/08/2021 19:00:00 - 04/08/2021 20:00:00","BZN|FI","586.06","558.61","584.86","594.48"
"04/08/2021 20:00:00 - 04/08/2021 21:00:00","BZN|FI","547.27","493.48","609.52","614.17"
"04/08/2021 21:00:00 - 04/08/2021 22:00:00","BZN|FI","482.86","418.77","689.43","682.79"
"04/08/2021 22:00:00 - 04/08/2021 23:00:00","BZN|FI","424.34","357.30","636.50","723.23"
"04/08/2021 23:00:00 - 05/08/2021 00:00:00","BZN|FI","366.13","311.38","750.32","734.09"
"05/08/2021 00:00:00 - 05/08/2021 01:00:00","BZN|FI","390.58","704.42","705.84","684.77"
"05/08/2021 01:00:00 - 05/08/2021 02:00:00","BZN|FI","374.16","659.66","662.02","643.49"
"05/08/2021 02:00:00 - 05/08/2021 03:00:00","BZN|FI","353.98","615.50","617.69","586.22"
"05/08/2021 03:00:00 - 05/08/2021 04:00:00","BZN|FI","338.97","527.73","528.78","506.80"
"05/08/2021 04:00:00 - 05/08/2021 05:00:00","BZN|FI","341.97","478.01","479.37","463.88"
"05/08/2021 05:00:00 - 05/08/2021 06:00:00","BZN|FI","327.92","463.03","466.58","452.68"
"05/08/2021 06:00:00 - 05/08/2021 07:00:00","BZN|FI","274.39","419.30","371.62","361.17"
"05/08/2021 07:00:00 - 05/08/2021 08:00:00","BZN|FI","224.97","377.62","208.87","205.49"
"05/08/2021 08:00:00 - 05/08/2021 09:00:00","BZN|FI","211.08","346.73","116.88","111.32"
"05/08/2021 09:00:00 - 05/08/2021 10:00:00","BZN|FI","227.35","337.79","113.88","101.97"
"05/08/2021 10:00:00 - 05/08/2021 11:00:00","BZN|FI","251.25","342.07","165.80","155.01"
"05/08/2021 11:00:00 - 05/08/2021 12:00:00","BZN|FI","280.91","342.99","223.02","212.35"
"05/08/2021 12:00:00 - 05/08/2021 13:00:00","BZN|FI","308.79","345.07","294.15","282.47"
"05/08/2021 13:00:00 - 05/08/2021 14:00:00","BZN|FI","315.16","330.80","275.48","267.47"
"05/08/2021 14:00:00 - 05/08/2021 15:00:00","BZN|FI","303.76","314.21","251.24","245.49"
"05/08/2021 15:00:00 - 05/08/2021 16:00:00","BZN|FI","278.13","279.23","229.54","226.14"
"05/08/2021 16:00:00 - 05/08/2021 17:00:00","BZN|FI","247.90","250.35","208.89","201.05"
"05/08/2021 17:00:00 - 05/08/2021 18:00:00","BZN|FI","206.26","207.70","162.97","155.83"
"05/08/2021 18:00:00 - 05/08/2021 19:00:00","BZN|FI","157.76","160.51","129.40","116.44"
"05/08/2021 19:00:00 - 05/08/2021 20:00:00","BZN|FI","119.92","116.15","112.89","96.78"
"05/08/2021 20:00:00 - 05/08/2021 21:00:00","BZN|FI","110.10","113.68","122.08","110.69"
"05/08/2021 21:00:00 - 05/08/2021 22:00:00","BZN|FI","116.76","130.46","141.58","133.28"
"05/08/2021 22:00:00 - 05/08/2021 23:00:00","BZN|FI","145.87","160.67","161.60","161.88"
"05/08/2021 23:00:00 - 06/08/2021 00:00:00","BZN|FI","183.17","193.74","219.54","223.26"
"06/08/2021 00:00:00 - 06/08/2021 01:00:00","BZN|FI","188.38","241.71","242.41","233.89"
"06/08/2021 01:00:00 - 06/08/2021 02:00:00","BZN|FI","239.58","269.45","271.69","243.06"
"06/08/2021 02:00:00 - 06/08/2021 03:00:00","BZN|FI","271.38","274.56","276.71","258.91"
"06/08/2021 03:00:00 - 06/08/2021 04:00:00","BZN|FI","267.84","275.99","276.16","264.67"
"06/08/2021 04:00:00 - 06/08/2021 05:00:00","BZN|FI","268.87","259.43","259.14","252.88"
"06/08/2021 05:00:00 - 06/08/2021 06:00:00","BZN|FI","264.39","227.18","226.80","221.25"
"06/08/2021 06:00:00 - 06/08/2021 07:00:00","BZN|FI","234.83","218.88","172.59","179.07"
"06/08/2021 07:00:00 - 06/08/2021 08:00:00","BZN|FI","195.89","209.97","163.92","174.30"
"06/08/2021 08:00:00 - 06/08/2021 09:00:00","BZN|FI","171.80","196.45","114.73","106.96"
"06/08/2021 09:00:00 - 06/08/2021 10:00:00","BZN|FI","180.11","196.45","149.63","143.84"
"06/08/2021 10:00:00 - 06/08/2021 11:00:00","BZN|FI","217.19","205.43","199.43","203.22"
"06/08/2021 11:00:00 - 06/08/2021 12:00:00","BZN|FI","245.94","232.14","206.28","209.93"
"06/08/2021 12:00:00 - 06/08/2021 13:00:00","BZN|FI","255.60","256.91","199.41","201.27"
"06/08/2021 13:00:00 - 06/08/2021 14:00:00","BZN|FI","262.71","276.39","220.75","227.16"
"06/08/2021 14:00:00 - 06/08/2021 15:00:00","BZN|FI","272.00","289.60","243.64","252.88"
"06/08/2021 15:00:00 - 06/08/2021 16:00:00","BZN|FI","279.40","300.88","259.41","272.45"
"06/08/2021 16:00:00 - 06/08/2021 17:00:00","BZN|FI","292.49","317.00","284.71","292.49"
"06/08/2021 17:00:00 - 06/08/2021 18:00:00","BZN|FI","302.27","323.28","319.29","318.76"
"06/08/2021 18:00:00 - 06/08/2021 19:00:00","BZN|FI","321.27","327.67","261.02","272.44"
"06/08/2021 19:00:00 - 06/08/2021 20:00:00","BZN|FI","341.67","342.89","266.86","274.65"
"06/08/2021 20:00:00 - 06/08/2021 21:00:00","BZN|FI","378.56","374.08","392.25","421.26"
"06/08/2021 21:00:00 - 06/08/2021 22:00:00","BZN|FI","426.75","426.32","437.57","689.85"
"06/08/2021 22:00:00 - 06/08/2021 23:00:00","BZN|FI","490.88","495.20","491.65","975.98"
"06/08/2021 23:00:00 - 07/08/2021 00:00:00","BZN|FI","534.45","544.63","980.94","1117.60"
"07/08/2021 00:00:00 - 07/08/2021 01:00:00","BZN|FI","574.24","1052.57","1053.49","1193.60"
"07/08/2021 01:00:00 - 07/08/2021 02:00:00","BZN|FI","590.07","1109.06","1110.73","1253.00"
"07/08/2021 02:00:00 - 07/08/2021 03:00:00","BZN|FI","616.01","1103.56","1104.76","1228.00"
"07/08/2021 03:00:00 - 07/08/2021 04:00:00","BZN|FI","642.58","1106.64","1105.68","1219.60"
"07/08/2021 04:00:00 - 07/08/2021 05:00:00","BZN|FI","680.81","1143.30","1142.53","1257.70"
"07/08/2021 05:00:00 - 07/08/2021 06:00:00","BZN|FI","704.20","1093.95","1096.33","1212.90"
"07/08/2021 06:00:00 - 07/08/2021 07:00:00","BZN|FI","681.56","1010.82","982.97","1071.10"
"07/08/2021 07:00:00 - 07/08/2021 08:00:00","BZN|FI","638.02","950.38","702.65","767.02"
"07/08/2021 08:00:00 - 07/08/2021 09:00:00","BZN|FI","671.28","941.55","660.58","706.03"
"07/08/2021 09:00:00 - 07/08/2021 10:00:00","BZN|FI","800.50","1006.55","1024.60","1105.50"
"07/08/2021 10:00:00 - 07/08/2021 11:00:00","BZN|FI","942.56","1101.01","1262.42","1364.00"
"07/08/2021 11:00:00 - 07/08/2021 12:00:00","BZN|FI","1076.38","1182.17","1350.90","1453.90"
"07/08/2021 12:00:00 - 07/08/2021 13:00:00","BZN|FI","1191.00","1242.89","1391.22","1502.00"
"07/08/2021 13:00:00 - 07/08/2021 14:00:00","BZN|FI","1277.51","1285.93","1442.63","1557.60"
"07/08/2021 14:00:00 - 07/08/2021 15:00:00","BZN|FI","1354.38","1365.28","1533.91","1639.80"
"07/08/2021 15:00:00 - 07/08/2021 16:00:00","BZN|FI","1431.37","1434.47","1609.17","1706.60"
"07/08/2021 16:00:00 - 07/08/2021 17:00:00","BZN|FI","1489.62","1479.50","1694.40","1793.10"
"07/08/2021 17:00:00 - 07/08/2021 18:00:00","BZN|FI","1503.09","1484.30","1739.99","1843.20"
"07/08/2021 18:00:00 - 07/08/2021 19:00:00","BZN|FI","1463.13","1438.14","1671.33","1775.70"
"07/08/2021 19:00:00 - 07/08/2021 20:00:00","BZN|FI","1423.11","1406.69","1588.17","1683.10"
"07/08/2021 20:00:00 - 07/08/2021 21:00:00","BZN|FI","1418.82","1411.33","1673.81","1769.80"
"07/08/2021 21:00:00 - 07/08/2021 22:00:00","BZN|FI","1416.19","1397.36","1616.04","1965.30"
"07/08/2021 22:00:00 - 07/08/2021 23:00:00","BZN|FI","1405.64","1394.45","1571.65","2002.50"
"07/08/2021 23:00:00 - 08/08/2021 00:00:00","BZN|FI","1393.38","1408.26","1942.20","2020.10"
"08/08/2021 00:00:00 - 08/08/2021 01:00:00","BZN|FI","1395.64","1942.46","1943.99","2044.00"
"08/08/2021 01:00:00 - 08/08/2021 02:00:00","BZN|FI","1386.96","1907.20","1909.67","2010.50"
"08/08/2021 02:00:00 - 08/08/2021 03:00:00","BZN|FI","1380.46","1870.78","1873.12","1972.90"
"08/08/2021 03:00:00 - 08/08/2021 04:00:00","BZN|FI","1388.10","1831.80","1832.35","1925.10"
"08/08/2021 04:00:00 - 08/08/2021 05:00:00","BZN|FI","1410.36","1765.95","1764.15","1841.10"
"08/08/2021 05:00:00 - 08/08/2021 06:00:00","BZN|FI","1410.95","1696.74","1696.48","1755.50"
"08/08/2021 06:00:00 - 08/08/2021 07:00:00","BZN|FI","1368.06","1618.97","1593.18","1635.00"
"08/08/2021 07:00:00 - 08/08/2021 08:00:00","BZN|FI","1322.73","1549.32","1489.71","1515.80"
"08/08/2021 08:00:00 - 08/08/2021 09:00:00","BZN|FI","1304.78","1502.32","1417.83","1435.00"
"08/08/2021 09:00:00 - 08/08/2021 10:00:00","BZN|FI","1297.86","1481.81","1380.74","1400.20"
"08/08/2021 10:00:00 - 08/08/2021 11:00:00","BZN|FI","1301.62","1452.50","1376.64","1397.90"
"08/08/2021 11:00:00 - 08/08/2021 12:00:00","BZN|FI","1276.70","1397.15","1344.06","1368.50"
"08/08/2021 12:00:00 - 08/08/2021 13:00:00","BZN|FI","1234.32","1342.82","1388.97","1427.20"
"08/08/2021 13:00:00 - 08/08/2021 14:00:00","BZN|FI","1194.75","1268.24","1348.29","1412.90"
"08/08/2021 14:00:00 - 08/08/2021 15:00:00","BZN|FI","1146.72","1219.71","1271.76","1351.20"
"08/08/2021 15:00:00 - 08/08/2021 16:00:00","BZN|FI","1106.08","1152.87","1160.32","1227.80"
"08/08/2021 16:00:00 - 08/08/2021 17:00:00","BZN|FI","1062.89","1085.85","1012.15","1062.70"
"08/08/2021 17:00:00 - 08/08/2021 18:00:00","BZN|FI","998.62","1013.97","963.44","1012.80"
"08/08/2021 18:00:00 - 08/08/2021 19:00:00","BZN|FI","931.34","943.74","966.97","1013.60"
"08/08/2021 19:00:00 - 08/08/2021 20:00:00","BZN|FI","885.33","893.99","1015.02","1053.80"
"08/08/2021 20:00:00 - 08/08/2021 21:00:00","BZN|FI","851.22","851.96","1032.76","1073.20"
"08/08/2021 21:00:00 - 08/08/2021 22:00:00","BZN|FI","832.82","805.69","920.45","950.64"
"08/08/2021 22:00:00 - 08/08/2021 23:00:00","BZN|FI","827.80","761.32","856.50","798.09"
"08/08/2021 23:00:00 - 09/08/2021 00:00:00","BZN|FI","796.59","700.57","623.73","652.61"
"09/08/2021 00:00:00 - 09/08/2021 01:00:00","BZN|FI","604.33","612.42","612.78","638.44"
"09/08/2021 01:00:00 - 09/08/2021 02:00:00","BZN|FI","568.78","591.95","592.58","613.69"
"09/08/2021 02:00:00 - 09/08/2021 03:00:00","BZN|FI","546.44","589.55","589.17","619.46"
"09/08/2021 03:00:00 - 09/08/2021 04:00:00","BZN|FI","540.56","601.08","596.49","632.31"
"09/08/2021 04:00:00 - 09/08/2021 05:00:00","BZN|FI","538.46","592.74","586.57","622.44"
"09/08/2021 05:00:00 - 09/08/2021 06:00:00","BZN|FI","518.88","623.07","619.88","669.67"
"09/08/2021 06:00:00 - 09/08/2021 07:00:00","BZN|FI","489.04","586.74","619.91","676.10"
"09/08/2021 07:00:00 - 09/08/2021 08:00:00","BZN|FI","466.04","543.86","512.03","578.46"
"09/08/2021 08:00:00 - 09/08/2021 09:00:00","BZN|FI","432.78","502.72","437.81","489.14"
"09/08/2021 09:00:00 - 09/08/2021 10:00:00","BZN|FI","399.16","463.09","393.15","417.73"
"09/08/2021 10:00:00 - 09/08/2021 11:00:00","BZN|FI","385.10","436.45","424.24","433.18"
"09/08/2021 11:00:00 - 09/08/2021 12:00:00","BZN|FI","379.01","410.70","421.54","417.36"
"09/08/2021 12:00:00 - 09/08/2021 13:00:00","BZN|FI","383.05","398.28","393.08","403.15"
"09/08/2021 13:00:00 - 09/08/2021 14:00:00","BZN|FI","388.92","387.92","390.19","404.76"
"09/08/2021 14:00:00 - 09/08/2021 15:00:00","BZN|FI","398.91","379.85","353.74","364.14"
"09/08/2021 15:00:00 - 09/08/2021 16:00:00","BZN|FI","388.34","362.53","302.53","310.32"
"09/08/2021 16:00:00 - 09/08/2021 17:00:00","BZN|FI","380.24","342.32","264.63","267.97"
"09/08/2021 17:00:00 - 09/08/2021 18:00:00","BZN|FI","388.74","334.15","279.12","292.15"
"09/08/2021 18:00:00 - 09/08/2021 19:00:00","BZN|FI","398.28","346.59","272.40","281.73"
"09/08/2021 19:00:00 - 09/08/2021 20:00:00","BZN|FI","411.90","377.96","338.53","335.59"
"09/08/2021 20:00:00 - 09/08/2021 21:00:00","BZN|FI","436.86","413.44","423.07","416.72"
"09/08/2021 21:00:00 - 09/08/2021 22:00:00","BZN|FI","473.67","435.00","482.04","497.74"
"09/08/2021 22:00:00 - 09/08/2021 23:00:00","BZN|FI","507.10","469.49","486.74","538.93"
"09/08/2021 23:00:00 - 10/08/2021 00:00:00","BZN|FI","517.64","462.85","555.79","596.98"
"10/08/2021 00:00:00 - 10/08/2021 01:00:00","BZN|FI","400.81","507.75","509.91","570.53"
"10/08/2021 01:00:00 - 10/08/2021 02:00:00","BZN|FI","395.81","493.85","497.78","545.86"
"10/08/2021 02:00:00 - 10/08/2021 03:00:00","BZN|FI","401.38","479.74","484.80","516.70"
"10/08/2021 03:00:00 - 10/08/2021 04:00:00","BZN|FI","404.66","435.23","439.67","474.31"
"10/08/2021 04:00:00 - 10/08/2021 05:00:00","BZN|FI","413.64","403.75","409.86","436.82"
"10/08/2021 05:00:00 - 10/08/2021 06:00:00","BZN|FI","432.28","381.49","389.63","412.73"
"10/08/2021 06:00:00 - 10/08/2021 07:00:00","BZN|FI","436.36","379.31","376.80","406.90"
"10/08/2021 07:00:00 - 10/08/2021 08:00:00","BZN|FI","441.19","382.63","360.67","397.39"
"10/08/2021 08:00:00 - 10/08/2021 09:00:00","BZN|FI","447.74","396.01","373.18","408.56"
"10/08/2021 09:00:00 - 10/08/2021 10:00:00","BZN|FI","460.36","428.44","418.01","453.57"
"10/08/2021 10:00:00 - 10/08/2021 11:00:00","BZN|FI","489.67","471.36","507.02","545.62"
"10/08/2021 11:00:00 - 10/08/2021 12:00:00","BZN|FI","523.91","503.39","560.46","614.53"
"10/08/2021 12:00:00 - 10/08/2021 13:00:00","BZN|FI","534.80","528.19","544.48","597.37"
