"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"14/08/2025 02:00:00 - 14/08/2025 02:15:00","BZN|FI","1242.10","1353.60","1443.60","1298.20"
"14/08/2025 02:15:00 - 14/08/2025 02:30:00","BZN|FI","1260.80","1386.30","1445.30","1314.40"
"14/08/2025 02:30:00 - 14/08/2025 02:45:00","BZN|FI","1279.60","1419.10","1447.00","1351.60"
"14/08/2025 02:45:00 - 14/08/2025 03:00:00","BZN|FI","1298.40","1451.80","1448.70","1387.20"
"14/08/2025 03:00:00 - 14/08/2025 03:15:00","BZN|FI","1331.30","1473.00","1434.50","1388.40"
"14/08/2025 03:15:00 - 14/08/2025 03:30:00","BZN|FI","1343.60","1493.60","1431.40","1421.50"
"14/08/2025 03:30:00 - 14/08/2025 03:45:00","BZN|FI","1351.80","1514.20","1428.30","1460.50"
"14/08/2025 03:45:00 - 14/08/2025 04:00:00","BZN|FI","1364.10","1534.70","1425.20","1540.10"
"14/08/2025 04:00:00 - 14/08/2025 04:15:00","BZN|FI","1364.10","1544.30","1411.70","1533.60"
"14/08/2025 04:15:00 - 14/08/2025 04:30:00","BZN|FI","1372.30","1559.50","1406.30","1503.70"
"14/08/2025 04:30:00 - 14/08/2025 04:45:00","BZN|FI","1372.30","1574.80","1400.80","1446.50"
"14/08/2025 04:45:00 - 14/08/2025 05:00:00","BZN|FI","1364.10","1590.10","1395.40","1569.90"
"14/08/2025 05:00:00 - 14/08/2025 05:15:00","BZN|FI","1311.50","1614.20","1414.50","1568.60"
"14/08/2025 05:15:00 - 14/08/2025 05:30:00","BZN|FI","1285.90","1637.80","1420.40","1605.90"
"14/08/2025 05:30:00 - 14/08/2025 05:45:00","BZN|FI","1285.90","1637.80","1426.30","1631.00"
"14/08/2025 05:45:00 - 14/08/2025 06:00:00","BZN|FI","1311.50","1614.20","1432.10","1615.00"
"14/08/2025 06:00:00 - 14/08/2025 06:15:00","BZN|FI","1349.80","1525.30","1589.00","1512.80"
"14/08/2025 06:15:00 - 14/08/2025 06:30:00","BZN|FI","1375.40","1460.30","1551.50","1446.40"
"14/08/2025 06:30:00 - 14/08/2025 06:45:00","BZN|FI","1375.40","1395.30","1514.00","1342.20"
"14/08/2025 06:45:00 - 14/08/2025 07:00:00","BZN|FI","1349.80","1330.30","1476.50","1274.60"
"14/08/2025 07:00:00 - 14/08/2025 07:15:00","BZN|FI","1309.00","1247.10","1429.10","1193.30"
"14/08/2025 07:15:00 - 14/08/2025 07:30:00","BZN|FI","1235.20","1152.90","1367.30","1089.90"
"14/08/2025 07:30:00 - 14/08/2025 07:45:00","BZN|FI","1161.50","1058.80","1305.60","960.61"
"14/08/2025 07:45:00 - 14/08/2025 08:00:00","BZN|FI","1087.80","964.60","1243.80","846.75"
"14/08/2025 08:00:00 - 14/08/2025 08:15:00","BZN|FI","879.60","730.10","773.10","712.65"
"14/08/2025 08:15:00 - 14/08/2025 08:30:00","BZN|FI","808.40","688.50","766.10","608.58"
"14/08/2025 08:30:00 - 14/08/2025 08:45:00","BZN|FI","737.10","660.80","759.00","520.34"
"14/08/2025 08:45:00 - 14/08/2025 09:00:00","BZN|FI","665.90","619.20","752.00","466.50"
"14/08/2025 09:00:00 - 14/08/2025 09:15:00","BZN|FI","636.70","619.20","708.80","456.83"
"14/08/2025 09:15:00 - 14/08/2025 09:30:00","BZN|FI","620.20","592.10","717.20","472.49"
"14/08/2025 09:30:00 - 14/08/2025 09:45:00","BZN|FI","620.20","592.10","725.60","522.47"
"14/08/2025 09:45:00 - 14/08/2025 10:00:00","BZN|FI","636.70","619.20","734.00","562.83"
"14/08/2025 10:00:00 - 14/08/2025 10:15:00","BZN|FI","644.20","643.70","713.30","577.53"
"14/08/2025 10:15:00 - 14/08/2025 10:30:00","BZN|FI","661.10","663.50","727.70","601.93"
"14/08/2025 10:30:00 - 14/08/2025 10:45:00","BZN|FI","678.00","683.20","742.10","631.99"
"14/08/2025 10:45:00 - 14/08/2025 11:00:00","BZN|FI","694.90","702.90","756.50","676.26"
"14/08/2025 11:00:00 - 14/08/2025 11:15:00","BZN|FI","723.20","728.20","737.60","723.93"
"14/08/2025 11:15:00 - 14/08/2025 11:30:00","BZN|FI","750.10","751.70","745.80","740.97"
"14/08/2025 11:30:00 - 14/08/2025 11:45:00","BZN|FI","777.00","775.20","754.00","759.28"
"14/08/2025 11:45:00 - 14/08/2025 12:00:00","BZN|FI","803.80","798.70","762.20","794.73"
"14/08/2025 12:00:00 - 14/08/2025 12:15:00","BZN|FI","840.10","825.80","827.80","860.49"
"14/08/2025 12:15:00 - 14/08/2025 12:30:00","BZN|FI","869.70","849.40","835.00","858.54"
"14/08/2025 12:30:00 - 14/08/2025 12:45:00","BZN|FI","899.30","873.10","842.10","884.20"
"14/08/2025 12:45:00 - 14/08/2025 13:00:00","BZN|FI","928.90","896.70","849.20","930.89"
"14/08/2025 13:00:00 - 14/08/2025 13:15:00","BZN|FI","959.10","922.60","899.20","954.30"
"14/08/2025 13:15:00 - 14/08/2025 13:30:00","BZN|FI","986.50","942.50","908.80","930.47"
"14/08/2025 13:30:00 - 14/08/2025 13:45:00","BZN|FI","1013.90","962.50","918.40","952.93"
"14/08/2025 13:45:00 - 14/08/2025 14:00:00","BZN|FI","1041.30","982.40","928.00","973.80"
"14/08/2025 14:00:00 - 14/08/2025 14:15:00","BZN|FI","1067.80","995.90","1027.40","1038.10"
"14/08/2025 14:15:00 - 14/08/2025 14:30:00","BZN|FI","1091.70","1012.50","1038.10","1085.00"
"14/08/2025 14:30:00 - 14/08/2025 14:45:00","BZN|FI","1115.50","1029.00","1048.70","1076.30"
"14/08/2025 14:45:00 - 14/08/2025 15:00:00","BZN|FI","1139.40","1045.60","1059.40","1051.30"
"14/08/2025 15:00:00 - 14/08/2025 15:15:00","BZN|FI","1165.70","1051.90","1113.60","1038.20"
"14/08/2025 15:15:00 - 14/08/2025 15:30:00","BZN|FI","1182.60","1074.00","1125.60","1028.80"
"14/08/2025 15:30:00 - 14/08/2025 15:45:00","BZN|FI","1199.50","1096.10","1137.60","1084.90"
"14/08/2025 15:45:00 - 14/08/2025 16:00:00","BZN|FI","1216.30","1118.30","1149.60","1033.60"
"14/08/2025 16:00:00 - 14/08/2025 16:15:00","BZN|FI","1238.60","1153.10","1225.80","1060.80"
"14/08/2025 16:15:00 - 14/08/2025 16:30:00","BZN|FI","1238.60","1182.90","1238.50","1092.20"
"14/08/2025 16:30:00 - 14/08/2025 16:45:00","BZN|FI","1238.60","1212.80","1251.20","1093.40"
"14/08/2025 16:45:00 - 14/08/2025 17:00:00","BZN|FI","1238.60","1242.60","1263.90","1160.60"
"14/08/2025 17:00:00 - 14/08/2025 17:15:00","BZN|FI","1238.60","1256.90","1250.30","1241.10"
"14/08/2025 17:15:00 - 14/08/2025 17:30:00","BZN|FI","1247.10","1301.60","1283.80","1275.70"
"14/08/2025 17:30:00 - 14/08/2025 17:45:00","BZN|FI","1255.50","1346.30","1317.20","1247.10"
"14/08/2025 17:45:00 - 14/08/2025 18:00:00","BZN|FI","1264.00","1391.00","1350.60","1267.90"
"14/08/2025 18:00:00 - 14/08/2025 18:15:00","BZN|FI","1296.20","1424.60","1427.60","1252.90"
"14/08/2025 18:15:00 - 14/08/2025 18:30:00","BZN|FI","1374.30","1511.90","1500.30","1291.80"
"14/08/2025 18:30:00 - 14/08/2025 18:45:00","BZN|FI","1452.30","1599.20","1572.90","1296.00"
"14/08/2025 18:45:00 - 14/08/2025 19:00:00","BZN|FI","1530.30","1686.50","1645.50","1367.40"
"14/08/2025 19:00:00 - 14/08/2025 19:15:00","BZN|FI","1670.70","1823.50","1982.80","1416.20"
"14/08/2025 19:15:00 - 14/08/2025 19:30:00","BZN|FI","1807.10","1956.10","2070.80","1515.20"
"14/08/2025 19:30:00 - 14/08/2025 19:45:00","BZN|FI","1943.60","2088.70","2158.70","1667.70"
"14/08/2025 19:45:00 - 14/08/2025 20:00:00","BZN|FI","2080.10","2221.30","2246.70","1957.30"
"14/08/2025 20:00:00 - 14/08/2025 20:15:00","BZN|FI","2298.70","2426.60","2586.00","2210.80"
"14/08/2025 20:15:00 - 14/08/2025 20:30:00","BZN|FI","2436.20","2553.10","2647.20","2440.70"
"14/08/2025 20:30:00 - 14/08/2025 20:45:00","BZN|FI","2573.70","2679.70","2708.40","2688.30"
"14/08/2025 20:45:00 - 14/08/2025 21:00:00","BZN|FI","2711.20","2806.20","2769.50","2874.30"
"14/08/2025 21:00:00 - 14/08/2025 21:15:00","BZN|FI","2970.80","3010.50","3017.70","2692.60"
"14/08/2025 21:15:00 - 14/08/2025 21:30:00","BZN|FI","2979.80","3028.70","3017.70","2970.20"
"14/08/2025 21:30:00 - 14/08/2025 21:45:00","BZN|FI","2979.80","3040.90","3017.70","3439.90"
"14/08/2025 21:45:00 - 14/08/2025 22:00:00","BZN|FI","2970.80","3059.10","3017.70","3489.20"
"14/08/2025 22:00:00 - 14/08/2025 22:15:00","BZN|FI","2970.80","3059.10","3211.80","3248.00"
"14/08/2025 22:15:00 - 14/08/2025 22:30:00","BZN|FI","2957.40","3071.20","3124.40","3267.60"
"14/08/2025 22:30:00 - 14/08/2025 22:45:00","BZN|FI","2948.40","3071.20","3037.00","3050.40"
"14/08/2025 22:45:00 - 14/08/2025 23:00:00","BZN|FI","2935.00","3059.10","2949.50","2870.50"
"14/08/2025 23:00:00 - 14/08/2025 23:15:00","BZN|FI","2430.50","2629.10","2591.90","2649.30"
"14/08/2025 23:15:00 - 14/08/2025 23:30:00","BZN|FI","2343.40","2556.50","2564.00","2613.50"
"14/08/2025 23:30:00 - 14/08/2025 23:45:00","BZN|FI","2256.30","2483.80","2536.10","2687.30"
"14/08/2025 23:45:00 - 15/08/2025 00:00:00","BZN|FI","2169.30","2411.10","2508.20","2475.90"
"15/08/2025 00:00:00 - 15/08/2025 00:15:00","BZN|FI","2238.30","2997.70","2437.50","2705.50"
"15/08/2025 00:15:00 - 15/08/2025 00:30:00","BZN|FI","2238.30","3012.20","2437.50","2793.00"
"15/08/2025 00:30:00 - 15/08/2025 00:45:00","BZN|FI","2238.30","3026.80","2437.50","2902.70"
"15/08/2025 00:45:00 - 15/08/2025 01:00:00","BZN|FI","2238.30","3041.30","2437.50","2931.30"
"15/08/2025 01:00:00 - 15/08/2025 01:15:00","BZN|FI","2238.30","3106.80","2481.80","2856.20"
"15/08/2025 01:15:00 - 15/08/2025 01:30:00","BZN|FI","2236.70","3150.40","2441.50","3048.40"
"15/08/2025 01:30:00 - 15/08/2025 01:45:00","BZN|FI","2235.10","3150.40","2401.30","2950.10"
"15/08/2025 01:45:00 - 15/08/2025 02:00:00","BZN|FI","2233.50","3106.80","2361.00","2815.30"
"15/08/2025 02:00:00 - 15/08/2025 02:15:00","BZN|FI","1990.40","2901.40","2282.90","2939.30"
"15/08/2025 02:15:00 - 15/08/2025 02:30:00","BZN|FI","1976.90","2886.40","2274.30","2725.10"
"15/08/2025 02:30:00 - 15/08/2025 02:45:00","BZN|FI","1976.90","2876.40","2265.80","2702.40"
"15/08/2025 02:45:00 - 15/08/2025 03:00:00","BZN|FI","1990.40","2861.40","2257.30","2794.40"
"15/08/2025 03:00:00 - 15/08/2025 03:15:00","BZN|FI","1990.40","2861.40","2323.10","2753.50"
"15/08/2025 03:15:00 - 15/08/2025 03:30:00","BZN|FI","2010.70","2851.40","2323.10","2725.20"
"15/08/2025 03:30:00 - 15/08/2025 03:45:00","BZN|FI","2024.20","2851.40","2323.10","2728.30"
"15/08/2025 03:45:00 - 15/08/2025 04:00:00","BZN|FI","2044.50","2861.40","2323.10","2730.60"
"15/08/2025 04:00:00 - 15/08/2025 04:15:00","BZN|FI","2055.00","2861.40","2253.70","2807.90"
"15/08/2025 04:15:00 - 15/08/2025 04:30:00","BZN|FI","2139.10","2886.70","2309.70","2756.20"
"15/08/2025 04:30:00 - 15/08/2025 04:45:00","BZN|FI","2223.10","2903.50","2365.70","2778.80"
"15/08/2025 04:45:00 - 15/08/2025 05:00:00","BZN|FI","2307.20","2928.80","2421.60","2787.20"
"15/08/2025 05:00:00 - 15/08/2025 05:15:00","BZN|FI","2481.60","3260.40","2677.40","3087.20"
"15/08/2025 05:15:00 - 15/08/2025 05:30:00","BZN|FI","2620.60","3348.90","2734.70","3152.10"
"15/08/2025 05:30:00 - 15/08/2025 05:45:00","BZN|FI","2759.60","3437.30","2792.00","3102.80"
"15/08/2025 05:45:00 - 15/08/2025 06:00:00","BZN|FI","2898.60","3525.80","2849.30","3252.80"
"15/08/2025 06:00:00 - 15/08/2025 06:15:00","BZN|FI","3271.70","3581.20","3262.50","3685.00"
"15/08/2025 06:15:00 - 15/08/2025 06:30:00","BZN|FI","3314.30","3624.40","3263.20","3378.90"
"15/08/2025 06:30:00 - 15/08/2025 06:45:00","BZN|FI","3314.30","3624.40","3263.90","3353.20"
"15/08/2025 06:45:00 - 15/08/2025 07:00:00","BZN|FI","3271.70","3581.20","3264.50","3224.10"
"15/08/2025 07:00:00 - 15/08/2025 07:15:00","BZN|FI","3271.70","3581.20","3534.90","3346.70"
"15/08/2025 07:15:00 - 15/08/2025 07:30:00","BZN|FI","3207.90","3516.40","3476.80","3069.10"
"15/08/2025 07:30:00 - 15/08/2025 07:45:00","BZN|FI","3165.30","3473.30","3418.60","2865.10"
"15/08/2025 07:45:00 - 15/08/2025 08:00:00","BZN|FI","3101.50","3408.50","3360.50","2671.80"
"15/08/2025 08:00:00 - 15/08/2025 08:15:00","BZN|FI","2637.70","3068.40","2979.90","2725.20"
"15/08/2025 08:15:00 - 15/08/2025 08:30:00","BZN|FI","2609.70","3066.20","2979.90","2640.40"
"15/08/2025 08:30:00 - 15/08/2025 08:45:00","BZN|FI","2609.70","3066.20","2979.90","2667.20"
"15/08/2025 08:45:00 - 15/08/2025 09:00:00","BZN|FI","2637.70","3068.40","2979.90","2773.20"
"15/08/2025 09:00:00 - 15/08/2025 09:15:00","BZN|FI","2641.70","3068.40","2727.20","2792.60"
"15/08/2025 09:15:00 - 15/08/2025 09:30:00","BZN|FI","2676.40","3071.60","2756.30","2749.70"
"15/08/2025 09:30:00 - 15/08/2025 09:45:00","BZN|FI","2711.10","3073.80","2785.50","2823.00"
"15/08/2025 09:45:00 - 15/08/2025 10:00:00","BZN|FI","2745.80","3077.00","2814.60","2823.80"
"15/08/2025 10:00:00 - 15/08/2025 10:15:00","BZN|FI","2798.20","3109.40","2941.40","2886.50"
"15/08/2025 10:15:00 - 15/08/2025 10:30:00","BZN|FI","2866.80","3176.50","3000.40","3063.00"
"15/08/2025 10:30:00 - 15/08/2025 10:45:00","BZN|FI","2935.40","3243.60","3059.40","3274.70"
"15/08/2025 10:45:00 - 15/08/2025 11:00:00","BZN|FI","3004.00","3310.80","3118.50","3318.40"
"15/08/2025 11:00:00 - 15/08/2025 11:15:00","BZN|FI","3118.50","3487.50","3348.30","3041.60"
"15/08/2025 11:15:00 - 15/08/2025 11:30:00","BZN|FI","3201.20","3568.90","3389.00","2957.90"
"15/08/2025 11:30:00 - 15/08/2025 11:45:00","BZN|FI","3284.00","3650.30","3429.70","3381.20"
"15/08/2025 11:45:00 - 15/08/2025 12:00:00","BZN|FI","3366.70","3731.70","3470.50","3383.90"
"15/08/2025 12:00:00 - 15/08/2025 12:15:00","BZN|FI","3386.20","3765.60","3751.60","3160.50"
"15/08/2025 12:15:00 - 15/08/2025 12:30:00","BZN|FI","3504.10","3829.50","3793.30","3156.60"
"15/08/2025 12:30:00 - 15/08/2025 12:45:00","BZN|FI","3622.00","3893.40","3835.10","3480.20"
"15/08/2025 12:45:00 - 15/08/2025 13:00:00","BZN|FI","3740.00","3957.30","3876.90","3697.00"
"15/08/2025 13:00:00 - 15/08/2025 13:15:00","BZN|FI","4008.40","4043.80","4031.70","3740.30"
"15/08/2025 13:15:00 - 15/08/2025 13:30:00","BZN|FI","4126.80","4095.10","4061.20","3884.20"
"15/08/2025 13:30:00 - 15/08/2025 13:45:00","BZN|FI","4245.20","4146.40","4090.80","3818.30"
"15/08/2025 13:45:00 - 15/08/2025 14:00:00","BZN|FI","4363.60","4197.60","4120.40","3873.60"
"15/08/2025 14:00:00 - 15/08/2025 14:15:00","BZN|FI","4426.30","4214.00","4274.80","3961.10"
"15/08/2025 14:15:00 - 15/08/2025 14:30:00","BZN|FI","4482.20","4252.50","4303.90","4042.50"
"15/08/2025 14:30:00 - 15/08/2025 14:45:00","BZN|FI","4538.10","4291.00","4333.00","3976.90"
"15/08/2025 14:45:00 - 15/08/2025 15:00:00","BZN|FI","4593.90","4329.50","4362.10","4006.80"
"15/08/2025 15:00:00 - 15/08/2025 15:15:00","BZN|FI","4608.60","4397.20","4704.10","4258.80"
"15/08/2025 15:15:00 - 15/08/2025 15:30:00","BZN|FI","4657.80","4460.00","4704.10","4670.30"
"15/08/2025 15:30:00 - 15/08/2025 15:45:00","BZN|FI","4657.80","4460.00","4704.10","4465.30"
"15/08/2025 15:45:00 - 15/08/2025 16:00:00","BZN|FI","4608.60","4397.20","4704.10","4740.80"
"15/08/2025 16:00:00 - 15/08/2025 16:15:00","BZN|FI","4608.60","4397.20","4843.40","4677.90"
"15/08/2025 16:15:00 - 15/08/2025 16:30:00","BZN|FI","4431.40","4276.40","4666.20","4830.70"
"15/08/2025 16:30:00 - 15/08/2025 16:45:00","BZN|FI","4313.20","4195.90","4489.00","4983.00"
"15/08/2025 16:45:00 - 15/08/2025 17:00:00","BZN|FI","4136.10","4075.10","4311.90","4880.20"
"15/08/2025 17:00:00 - 15/08/2025 17:15:00","BZN|FI","3152.30","3095.60","3378.30","4349.20"
"15/08/2025 17:15:00 - 15/08/2025 17:30:00","BZN|FI","3152.30","3094.20","3376.10","4298.30"
"15/08/2025 17:30:00 - 15/08/2025 17:45:00","BZN|FI","3152.30","3094.20","3374.70","4243.00"
"15/08/2025 17:45:00 - 15/08/2025 18:00:00","BZN|FI","3152.30","3095.60","3372.60","4251.90"
"15/08/2025 18:00:00 - 15/08/2025 18:15:00","BZN|FI","3152.30","3097.70","3481.40","4006.50"
"15/08/2025 18:15:00 - 15/08/2025 18:30:00","BZN|FI","3150.90","3099.10","3452.30","3987.10"
"15/08/2025 18:30:00 - 15/08/2025 18:45:00","BZN|FI","3149.40","3099.10","3423.20","3930.30"
"15/08/2025 18:45:00 - 15/08/2025 19:00:00","BZN|FI","3148.00","3097.70","3394.10","3855.10"
"15/08/2025 19:00:00 - 15/08/2025 19:15:00","BZN|FI","3053.10","3034.20","3301.40","3671.80"
"15/08/2025 19:15:00 - 15/08/2025 19:30:00","BZN|FI","3027.50","2999.70","3246.90","3838.00"
"15/08/2025 19:30:00 - 15/08/2025 19:45:00","BZN|FI","3001.80","2965.30","3192.30","3972.60"
"15/08/2025 19:45:00 - 15/08/2025 20:00:00","BZN|FI","2976.10","2930.90","3137.70","3917.00"
"15/08/2025 20:00:00 - 15/08/2025 20:15:00","BZN|FI","2971.80","2879.90","3002.60","3620.30"
"15/08/2025 20:15:00 - 15/08/2025 20:30:00","BZN|FI","2953.70","2842.00","2987.70","3556.90"
"15/08/2025 20:30:00 - 15/08/2025 20:45:00","BZN|FI","2935.70","2804.10","2972.90","3346.20"
"15/08/2025 20:45:00 - 15/08/2025 21:00:00","BZN|FI","2917.60","2766.20","2958.00","3361.00"
"15/08/2025 21:00:00 - 15/08/2025 21:15:00","BZN|FI","2870.10","2716.90","3082.10","3503.60"
"15/08/2025 21:15:00 - 15/08/2025 21:30:00","BZN|FI","2870.10","2688.70","3042.40","3379.10"
"15/08/2025 21:30:00 - 15/08/2025 21:45:00","BZN|FI","2870.10","2669.90","3002.60","2984.70"
"15/08/2025 21:45:00 - 15/08/2025 22:00:00","BZN|FI","2870.10","2641.80","2962.90","2621.10"
"15/08/2025 22:00:00 - 15/08/2025 22:15:00","BZN|FI","2870.10","2641.80","2809.80","2365.50"
"15/08/2025 22:15:00 - 15/08/2025 22:30:00","BZN|FI","2833.20","2586.20","2741.70","2216.50"
"15/08/2025 22:30:00 - 15/08/2025 22:45:00","BZN|FI","2796.20","2530.50","2673.50","2291.90"
"15/08/2025 22:45:00 - 15/08/2025 23:00:00","BZN|FI","2759.20","2474.90","2605.40","2086.60"
"15/08/2025 23:00:00 - 15/08/2025 23:15:00","BZN|FI","2544.20","2299.10","1515.40","1924.60"
"15/08/2025 23:15:00 - 15/08/2025 23:30:00","BZN|FI","2499.20","2255.90","1708.40","2056.40"
"15/08/2025 23:30:00 - 15/08/2025 23:45:00","BZN|FI","2454.10","2212.70","1901.50","2074.60"
"15/08/2025 23:45:00 - 16/08/2025 00:00:00","BZN|FI","2409.00","2169.50","2094.50","2176.30"
"16/08/2025 00:00:00 - 16/08/2025 00:15:00","BZN|FI","3713.70","3357.40","3041.30","2891.20"
"16/08/2025 00:15:00 - 16/08/2025 00:30:00","BZN|FI","3723.80","3383.90","3063.60","3196.10"
"16/08/2025 00:30:00 - 16/08/2025 00:45:00","BZN|FI","3734.00","3410.40","3085.80","3186.90"
"16/08/2025 00:45:00 - 16/08/2025 01:00:00","BZN|FI","3744.10","3436.90","3108.10","3329.50"
"16/08/2025 01:00:00 - 16/08/2025 01:15:00","BZN|FI","3794.70","3594.60","3219.20","3471.00"
"16/08/2025 01:15:00 - 16/08/2025 01:30:00","BZN|FI","3815.40","3595.60","3219.20","3473.40"
"16/08/2025 01:30:00 - 16/08/2025 01:45:00","BZN|FI","3815.40","3596.30","3219.20","3505.80"
"16/08/2025 01:45:00 - 16/08/2025 02:00:00","BZN|FI","3794.70","3597.40","3219.20","3534.30"
"16/08/2025 02:00:00 - 16/08/2025 02:15:00","BZN|FI","3794.70","3597.40","3535.30","3502.60"
"16/08/2025 02:15:00 - 16/08/2025 02:30:00","BZN|FI","3763.60","3598.10","3505.70","3417.60"
"16/08/2025 02:30:00 - 16/08/2025 02:45:00","BZN|FI","3742.90","3598.10","3476.20","3475.50"
"16/08/2025 02:45:00 - 16/08/2025 03:00:00","BZN|FI","3711.90","3597.40","3446.60","3547.10"
"16/08/2025 03:00:00 - 16/08/2025 03:15:00","BZN|FI","3484.60","3525.00","3307.40","3496.70"
"16/08/2025 03:15:00 - 16/08/2025 03:30:00","BZN|FI","3402.90","3478.80","3294.40","3379.30"
"16/08/2025 03:30:00 - 16/08/2025 03:45:00","BZN|FI","3321.30","3432.60","3281.40","3328.60"
"16/08/2025 03:45:00 - 16/08/2025 04:00:00","BZN|FI","3239.60","3386.40","3268.40","3383.30"
"16/08/2025 04:00:00 - 16/08/2025 04:15:00","BZN|FI","3100.00","3318.80","3309.70","3303.90"
"16/08/2025 04:15:00 - 16/08/2025 04:30:00","BZN|FI","3100.00","3258.50","3297.00","3144.20"
"16/08/2025 04:30:00 - 16/08/2025 04:45:00","BZN|FI","3100.00","3198.10","3284.20","3127.00"
"16/08/2025 04:45:00 - 16/08/2025 05:00:00","BZN|FI","3100.00","3137.70","3271.50","3039.30"
"16/08/2025 05:00:00 - 16/08/2025 05:15:00","BZN|FI","3100.00","3043.40","3289.20","2976.60"
"16/08/2025 05:15:00 - 16/08/2025 05:30:00","BZN|FI","3100.00","2990.30","3257.50","2949.00"
"16/08/2025 05:30:00 - 16/08/2025 05:45:00","BZN|FI","3099.90","2954.90","3225.80","2891.90"
"16/08/2025 05:45:00 - 16/08/2025 06:00:00","BZN|FI","3099.90","2901.90","3194.10","2826.00"
"16/08/2025 06:00:00 - 16/08/2025 06:15:00","BZN|FI","3099.10","2901.90","3073.20","2850.60"
"16/08/2025 06:15:00 - 16/08/2025 06:30:00","BZN|FI","3063.60","2851.50","3035.70","2700.40"
"16/08/2025 06:30:00 - 16/08/2025 06:45:00","BZN|FI","3028.10","2801.20","2998.10","2748.00"
"16/08/2025 06:45:00 - 16/08/2025 07:00:00","BZN|FI","2992.60","2750.80","2960.60","2692.30"
"16/08/2025 07:00:00 - 16/08/2025 07:15:00","BZN|FI","2865.30","2598.90","2647.50","2602.10"
"16/08/2025 07:15:00 - 16/08/2025 07:30:00","BZN|FI","2828.30","2577.10","2640.20","2506.00"
"16/08/2025 07:30:00 - 16/08/2025 07:45:00","BZN|FI","2803.60","2562.60","2632.80","2422.50"
"16/08/2025 07:45:00 - 16/08/2025 08:00:00","BZN|FI","2766.60","2540.80","2625.40","2265.10"
"16/08/2025 08:00:00 - 16/08/2025 08:15:00","BZN|FI","2766.60","2540.80","2641.80","1998.10"
"16/08/2025 08:15:00 - 16/08/2025 08:30:00","BZN|FI","2766.20","2527.30","2631.20","1872.50"
"16/08/2025 08:30:00 - 16/08/2025 08:45:00","BZN|FI","2766.20","2513.80","2620.70","1900.00"
"16/08/2025 08:45:00 - 16/08/2025 09:00:00","BZN|FI","2766.60","2500.30","2610.10","1829.40"
"16/08/2025 09:00:00 - 16/08/2025 09:15:00","BZN|FI","2767.20","2495.30","2551.50","1878.20"
"16/08/2025 09:15:00 - 16/08/2025 09:30:00","BZN|FI","2767.70","2473.00","2534.80","2019.00"
"16/08/2025 09:30:00 - 16/08/2025 09:45:00","BZN|FI","2767.70","2450.80","2518.00","1984.30"
"16/08/2025 09:45:00 - 16/08/2025 10:00:00","BZN|FI","2767.20","2428.50","2501.30","1993.30"
"16/08/2025 10:00:00 - 16/08/2025 10:15:00","BZN|FI","2715.50","2382.10","2137.00","2107.70"
"16/08/2025 10:15:00 - 16/08/2025 10:30:00","BZN|FI","2663.70","2355.70","2131.60","2209.10"
"16/08/2025 10:30:00 - 16/08/2025 10:45:00","BZN|FI","2612.00","2329.30","2126.20","2197.90"
"16/08/2025 10:45:00 - 16/08/2025 11:00:00","BZN|FI","2560.20","2302.90","2120.90","2105.80"
"16/08/2025 11:00:00 - 16/08/2025 11:15:00","BZN|FI","2434.50","2282.40","2002.50","2042.10"
"16/08/2025 11:15:00 - 16/08/2025 11:30:00","BZN|FI","2380.50","2261.10","1972.00","2062.00"
"16/08/2025 11:30:00 - 16/08/2025 11:45:00","BZN|FI","2326.50","2239.90","1941.60","2100.10"
"16/08/2025 11:45:00 - 16/08/2025 12:00:00","BZN|FI","2272.50","2218.60","1911.10","2080.30"
"16/08/2025 12:00:00 - 16/08/2025 12:15:00","BZN|FI","2209.70","2205.20","1849.50","1963.50"
"16/08/2025 12:15:00 - 16/08/2025 12:30:00","BZN|FI","2206.80","2183.40","1822.10","1864.80"
"16/08/2025 12:30:00 - 16/08/2025 12:45:00","BZN|FI","2204.90","2161.50","1794.80","1857.10"
"16/08/2025 12:45:00 - 16/08/2025 13:00:00","BZN|FI","2202.00","2139.60","1767.40","1773.90"
"16/08/2025 13:00:00 - 16/08/2025 13:15:00","BZN|FI","2202.00","2127.70","1724.90","1664.20"
"16/08/2025 13:15:00 - 16/08/2025 13:30:00","BZN|FI","2181.20","2092.90","1734.90","1515.10"
"16/08/2025 13:30:00 - 16/08/2025 13:45:00","BZN|FI","2160.30","2058.10","1745.00","1442.50"
"16/08/2025 13:45:00 - 16/08/2025 14:00:00","BZN|FI","2139.50","2023.40","1755.00","1413.90"
"16/08/2025 14:00:00 - 16/08/2025 14:15:00","BZN|FI","2099.70","1920.70","1908.20","1473.70"
"16/08/2025 14:15:00 - 16/08/2025 14:30:00","BZN|FI","2059.40","1900.90","1935.50","1389.90"
"16/08/2025 14:30:00 - 16/08/2025 14:45:00","BZN|FI","2019.10","1887.80","1962.90","1313.60"
"16/08/2025 14:45:00 - 16/08/2025 15:00:00","BZN|FI","1978.80","1868.10","1990.20","1453.60"
"16/08/2025 15:00:00 - 16/08/2025 15:15:00","BZN|FI","1873.10","1868.10","2042.90","1552.20"
"16/08/2025 15:15:00 - 16/08/2025 15:30:00","BZN|FI","1823.40","1854.90","2045.90","1592.90"
