"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"14/08/2022 19:00:00 - 14/08/2022 20:00:00","BZN|FI","160.60","262.40","99.20","87.98"
"14/08/2022 20:00:00 - 14/08/2022 21:00:00","BZN|FI","198.80","348.40","166.20","152.26"
"14/08/2022 21:00:00 - 14/08/2022 22:00:00","BZN|FI","270.70","453.00","237.10","225.12"
"14/08/2022 22:00:00 - 14/08/2022 23:00:00","BZN|FI","365.80","557.20","488.70","333.29"
"14/08/2022 23:00:00 - 15/08/2022 00:00:00","BZN|FI","514.30","688.50","448.50","476.38"
"15/08/2022 00:00:00 - 15/08/2022 01:00:00","BZN|FI","833.20","578.80","582.80","613.17"
"15/08/2022 01:00:00 - 15/08/2022 02:00:00","BZN|FI","830.00","681.60","687.70","719.37"
"15/08/2022 02:00:00 - 15/08/2022 03:00:00","BZN|FI","803.50","756.20","757.80","794.92"
"15/08/2022 03:00:00 - 15/08/2022 04:00:00","BZN|FI","776.80","749.10","751.10","776.37"
"15/08/2022 04:00:00 - 15/08/2022 05:00:00","BZN|FI","828.20","738.00","747.90","756.31"
"15/08/2022 05:00:00 - 15/08/2022 06:00:00","BZN|FI","816.30","670.80","685.50","698.33"
"15/08/2022 06:00:00 - 15/08/2022 07:00:00","BZN|FI","886.80","791.90","625.90","619.76"
"15/08/2022 07:00:00 - 15/08/2022 08:00:00","BZN|FI","575.80","570.00","545.00","531.53"
"15/08/2022 08:00:00 - 15/08/2022 09:00:00","BZN|FI","280.40","285.60","268.00","262.25"
"15/08/2022 09:00:00 - 15/08/2022 10:00:00","BZN|FI","186.50","178.00","164.20","156.74"
"15/08/2022 10:00:00 - 15/08/2022 11:00:00","BZN|FI","217.20","187.00","207.90","204.96"
"15/08/2022 11:00:00 - 15/08/2022 12:00:00","BZN|FI","283.60","246.10","285.50","296.80"
"15/08/2022 12:00:00 - 15/08/2022 13:00:00","BZN|FI","320.70","273.40","319.00","330.45"
"15/08/2022 13:00:00 - 15/08/2022 14:00:00","BZN|FI","335.00","297.30","297.40","307.09"
"15/08/2022 14:00:00 - 15/08/2022 15:00:00","BZN|FI","334.40","279.70","279.50","283.95"
"15/08/2022 15:00:00 - 15/08/2022 16:00:00","BZN|FI","325.00","272.10","288.40","297.84"
"15/08/2022 16:00:00 - 15/08/2022 17:00:00","BZN|FI","316.00","296.50","317.10","329.16"
"15/08/2022 17:00:00 - 15/08/2022 18:00:00","BZN|FI","325.40","370.50","276.40","277.66"
"15/08/2022 18:00:00 - 15/08/2022 19:00:00","BZN|FI","484.50","539.90","244.20","232.04"
"15/08/2022 19:00:00 - 15/08/2022 20:00:00","BZN|FI","774.60","814.80","452.40","436.78"
"15/08/2022 20:00:00 - 15/08/2022 21:00:00","BZN|FI","1163.30","1124.10","937.10","922.23"
"15/08/2022 21:00:00 - 15/08/2022 22:00:00","BZN|FI","1486.70","1421.30","1489.80","1500.40"
"15/08/2022 22:00:00 - 15/08/2022 23:00:00","BZN|FI","1709.00","1599.90","1689.40","2008.70"
"15/08/2022 23:00:00 - 16/08/2022 00:00:00","BZN|FI","1840.10","1714.50","2225.70","2338.60"
"16/08/2022 00:00:00 - 16/08/2022 01:00:00","BZN|FI","1786.60","2433.80","2438.20","2565.60"
"16/08/2022 01:00:00 - 16/08/2022 02:00:00","BZN|FI","1811.30","2431.10","2438.70","2560.60"
"16/08/2022 02:00:00 - 16/08/2022 03:00:00","BZN|FI","1749.90","2234.70","2238.60","2327.60"
"16/08/2022 03:00:00 - 16/08/2022 04:00:00","BZN|FI","1702.90","2029.10","2024.40","2114.90"
"16/08/2022 04:00:00 - 16/08/2022 05:00:00","BZN|FI","1660.30","1767.80","1758.20","1846.70"
"16/08/2022 05:00:00 - 16/08/2022 06:00:00","BZN|FI","1531.30","1536.20","1536.40","1587.30"
"16/08/2022 06:00:00 - 16/08/2022 07:00:00","BZN|FI","1577.40","1599.60","1333.40","1346.10"
"16/08/2022 07:00:00 - 16/08/2022 08:00:00","BZN|FI","972.40","1015.70","887.50","885.37"
"16/08/2022 08:00:00 - 16/08/2022 09:00:00","BZN|FI","513.20","593.40","448.10","440.46"
"16/08/2022 09:00:00 - 16/08/2022 10:00:00","BZN|FI","420.00","517.20","397.40","391.95"
"16/08/2022 10:00:00 - 16/08/2022 11:00:00","BZN|FI","487.00","582.30","612.20","618.39"
"16/08/2022 11:00:00 - 16/08/2022 12:00:00","BZN|FI","594.70","662.60","852.20","863.57"
"16/08/2022 12:00:00 - 16/08/2022 13:00:00","BZN|FI","632.30","701.20","1056.40","1078.10"
"16/08/2022 13:00:00 - 16/08/2022 14:00:00","BZN|FI","636.70","688.00","1045.40","1080.50"
"16/08/2022 14:00:00 - 16/08/2022 15:00:00","BZN|FI","652.60","684.80","1025.90","1057.60"
"16/08/2022 15:00:00 - 16/08/2022 16:00:00","BZN|FI","669.20","708.00","942.10","974.02"
"16/08/2022 16:00:00 - 16/08/2022 17:00:00","BZN|FI","656.10","784.60","1050.20","1101.20"
"16/08/2022 17:00:00 - 16/08/2022 18:00:00","BZN|FI","685.60","972.00","814.00","848.81"
"16/08/2022 18:00:00 - 16/08/2022 19:00:00","BZN|FI","853.20","1070.40","814.80","820.63"
"16/08/2022 19:00:00 - 16/08/2022 20:00:00","BZN|FI","1054.70","1271.60","1098.40","1124.00"
"16/08/2022 20:00:00 - 16/08/2022 21:00:00","BZN|FI","1358.70","1547.40","1560.40","1638.80"
"16/08/2022 21:00:00 - 16/08/2022 22:00:00","BZN|FI","1656.10","1755.40","1934.40","2037.30"
"16/08/2022 22:00:00 - 16/08/2022 23:00:00","BZN|FI","1915.60","1884.70","2295.10","2598.00"
"16/08/2022 23:00:00 - 17/08/2022 00:00:00","BZN|FI","2153.50","2058.20","2852.40","2964.50"
"17/08/2022 00:00:00 - 17/08/2022 01:00:00","BZN|FI","2540.70","3005.10","3011.90","3105.60"
"17/08/2022 01:00:00 - 17/08/2022 02:00:00","BZN|FI","2591.60","2982.70","2994.10","3087.20"
"17/08/2022 02:00:00 - 17/08/2022 03:00:00","BZN|FI","2582.70","2855.30","2873.30","2967.70"
"17/08/2022 03:00:00 - 17/08/2022 04:00:00","BZN|FI","2543.70","2767.80","2778.50","2878.10"
"17/08/2022 04:00:00 - 17/08/2022 05:00:00","BZN|FI","2494.90","2818.50","2814.80","2924.40"
"17/08/2022 05:00:00 - 17/08/2022 06:00:00","BZN|FI","2375.60","2702.10","2703.80","2795.70"
"17/08/2022 06:00:00 - 17/08/2022 07:00:00","BZN|FI","2359.10","2487.90","2339.00","2405.10"
"17/08/2022 07:00:00 - 17/08/2022 08:00:00","BZN|FI","1863.80","1899.80","1890.10","1931.40"
"17/08/2022 08:00:00 - 17/08/2022 09:00:00","BZN|FI","1400.50","1472.30","1601.20","1629.60"
"17/08/2022 09:00:00 - 17/08/2022 10:00:00","BZN|FI","1284.00","1438.70","1661.70","1669.70"
"17/08/2022 10:00:00 - 17/08/2022 11:00:00","BZN|FI","1351.10","1591.70","1826.80","1827.70"
"17/08/2022 11:00:00 - 17/08/2022 12:00:00","BZN|FI","1562.80","1703.50","1950.60","1974.10"
"17/08/2022 12:00:00 - 17/08/2022 13:00:00","BZN|FI","1633.00","1870.80","2076.90","2073.20"
"17/08/2022 13:00:00 - 17/08/2022 14:00:00","BZN|FI","1692.30","2068.20","1950.50","1944.80"
"17/08/2022 14:00:00 - 17/08/2022 15:00:00","BZN|FI","1849.90","2120.50","1926.00","1934.70"
"17/08/2022 15:00:00 - 17/08/2022 16:00:00","BZN|FI","2111.20","2180.60","2071.90","2092.70"
"17/08/2022 16:00:00 - 17/08/2022 17:00:00","BZN|FI","2279.10","2175.60","2125.20","2145.50"
"17/08/2022 17:00:00 - 17/08/2022 18:00:00","BZN|FI","2316.60","2089.90","2292.90","2342.40"
"17/08/2022 18:00:00 - 17/08/2022 19:00:00","BZN|FI","2296.50","2090.10","2389.20","2400.00"
"17/08/2022 19:00:00 - 17/08/2022 20:00:00","BZN|FI","2299.30","2175.30","2302.70","2298.00"
"17/08/2022 20:00:00 - 17/08/2022 21:00:00","BZN|FI","2418.60","2243.80","2262.50","2253.00"
"17/08/2022 21:00:00 - 17/08/2022 22:00:00","BZN|FI","2494.70","2260.70","2300.50","2317.60"
"17/08/2022 22:00:00 - 17/08/2022 23:00:00","BZN|FI","2444.50","2268.20","2057.30","2082.50"
"17/08/2022 23:00:00 - 18/08/2022 00:00:00","BZN|FI","2296.30","2249.40","1931.40","1938.30"
"18/08/2022 00:00:00 - 18/08/2022 01:00:00","BZN|FI","1881.30","1661.60","1663.40","1671.20"
"18/08/2022 01:00:00 - 18/08/2022 02:00:00","BZN|FI","1669.00","1164.60","1165.40","1157.60"
"18/08/2022 02:00:00 - 18/08/2022 03:00:00","BZN|FI","1316.40","915.90","914.00","889.97"
"18/08/2022 03:00:00 - 18/08/2022 04:00:00","BZN|FI","1067.50","890.50","879.10","876.45"
"18/08/2022 04:00:00 - 18/08/2022 05:00:00","BZN|FI","897.80","743.10","726.70","738.52"
"18/08/2022 05:00:00 - 18/08/2022 06:00:00","BZN|FI","773.70","580.60","569.40","579.62"
"18/08/2022 06:00:00 - 18/08/2022 07:00:00","BZN|FI","580.00","453.60","426.40","433.26"
"18/08/2022 07:00:00 - 18/08/2022 08:00:00","BZN|FI","429.70","335.30","271.90","274.05"
"18/08/2022 08:00:00 - 18/08/2022 09:00:00","BZN|FI","352.30","247.20","191.50","187.74"
"18/08/2022 09:00:00 - 18/08/2022 10:00:00","BZN|FI","269.70","207.30","116.50","113.37"
"18/08/2022 10:00:00 - 18/08/2022 11:00:00","BZN|FI","194.70","146.00","78.60","74.24"
"18/08/2022 11:00:00 - 18/08/2022 12:00:00","BZN|FI","144.10","117.00","73.20","71.03"
"18/08/2022 12:00:00 - 18/08/2022 13:00:00","BZN|FI","127.20","94.10","70.60","69.47"
"18/08/2022 13:00:00 - 18/08/2022 14:00:00","BZN|FI","123.60","90.00","73.70","71.79"
"18/08/2022 14:00:00 - 18/08/2022 15:00:00","BZN|FI","125.50","89.60","73.30","75.23"
"18/08/2022 15:00:00 - 18/08/2022 16:00:00","BZN|FI","126.10","89.70","68.50","70.58"
"18/08/2022 16:00:00 - 18/08/2022 17:00:00","BZN|FI","117.90","95.60","74.10","74.28"
"18/08/2022 17:00:00 - 18/08/2022 18:00:00","BZN|FI","109.60","106.80","85.20","85.25"
"18/08/2022 18:00:00 - 18/08/2022 19:00:00","BZN|FI","136.70","144.40","127.10","121.41"
"18/08/2022 19:00:00 - 18/08/2022 20:00:00","BZN|FI","244.10","257.50","272.10","268.77"
"18/08/2022 20:00:00 - 18/08/2022 21:00:00","BZN|FI","421.00","440.50","648.30","660.96"
"18/08/2022 21:00:00 - 18/08/2022 22:00:00","BZN|FI","617.60","595.90","974.60","1001.90"
"18/08/2022 22:00:00 - 18/08/2022 23:00:00","BZN|FI","746.90","685.60","854.90","1178.40"
"18/08/2022 23:00:00 - 19/08/2022 00:00:00","BZN|FI","842.80","739.30","1303.30","1326.90"
"19/08/2022 00:00:00 - 19/08/2022 01:00:00","BZN|FI","756.90","1312.50","1313.20","1327.90"
"19/08/2022 01:00:00 - 19/08/2022 02:00:00","BZN|FI","787.50","1175.50","1172.80","1201.30"
"19/08/2022 02:00:00 - 19/08/2022 03:00:00","BZN|FI","782.80","1072.20","1067.80","1075.30"
"19/08/2022 03:00:00 - 19/08/2022 04:00:00","BZN|FI","734.90","915.90","912.50","911.76"
"19/08/2022 04:00:00 - 19/08/2022 05:00:00","BZN|FI","729.80","874.90","869.70","873.78"
"19/08/2022 05:00:00 - 19/08/2022 06:00:00","BZN|FI","711.20","687.90","686.10","681.14"
"19/08/2022 06:00:00 - 19/08/2022 07:00:00","BZN|FI","687.90","650.60","718.60","717.34"
"19/08/2022 07:00:00 - 19/08/2022 08:00:00","BZN|FI","630.80","588.30","712.00","701.72"
"19/08/2022 08:00:00 - 19/08/2022 09:00:00","BZN|FI","614.80","574.60","697.40","699.88"
"19/08/2022 09:00:00 - 19/08/2022 10:00:00","BZN|FI","631.80","628.50","565.80","562.42"
"19/08/2022 10:00:00 - 19/08/2022 11:00:00","BZN|FI","731.40","770.30","423.80","418.21"
"19/08/2022 11:00:00 - 19/08/2022 12:00:00","BZN|FI","759.60","791.30","458.70","447.58"
"19/08/2022 12:00:00 - 19/08/2022 13:00:00","BZN|FI","755.90","798.00","525.90","515.22"
"19/08/2022 13:00:00 - 19/08/2022 14:00:00","BZN|FI","681.90","832.00","600.20","607.88"
"19/08/2022 14:00:00 - 19/08/2022 15:00:00","BZN|FI","663.20","788.10","740.10","743.25"
"19/08/2022 15:00:00 - 19/08/2022 16:00:00","BZN|FI","654.60","719.90","793.70","810.45"
"19/08/2022 16:00:00 - 19/08/2022 17:00:00","BZN|FI","711.00","794.80","725.40","738.31"
"19/08/2022 17:00:00 - 19/08/2022 18:00:00","BZN|FI","735.60","855.00","725.50","745.81"
"19/08/2022 18:00:00 - 19/08/2022 19:00:00","BZN|FI","874.50","952.20","1218.80","1249.20"
"19/08/2022 19:00:00 - 19/08/2022 20:00:00","BZN|FI","1026.80","1071.20","1539.00","1528.50"
"19/08/2022 20:00:00 - 19/08/2022 21:00:00","BZN|FI","1262.60","1319.90","1653.60","1668.40"
"19/08/2022 21:00:00 - 19/08/2022 22:00:00","BZN|FI","1461.20","1612.10","1846.30","1981.90"
"19/08/2022 22:00:00 - 19/08/2022 23:00:00","BZN|FI","1598.70","1853.00","1845.50","1965.50"
"19/08/2022 23:00:00 - 20/08/2022 00:00:00","BZN|FI","1760.10","1931.70","2048.50","2079.70"
"20/08/2022 00:00:00 - 20/08/2022 01:00:00","BZN|FI","1832.40","2114.10","2114.10","2170.60"
"20/08/2022 01:00:00 - 20/08/2022 02:00:00","BZN|FI","1829.50","2087.10","2087.90","2125.10"
"20/08/2022 02:00:00 - 20/08/2022 03:00:00","BZN|FI","1842.30","2127.30","2128.60","2184.50"
"20/08/2022 03:00:00 - 20/08/2022 04:00:00","BZN|FI","1735.00","2346.20","2347.40","2421.50"
"20/08/2022 04:00:00 - 20/08/2022 05:00:00","BZN|FI","1787.10","2590.80","2602.50","2678.20"
"20/08/2022 05:00:00 - 20/08/2022 06:00:00","BZN|FI","1829.50","2570.70","2595.40","2647.20"
"20/08/2022 06:00:00 - 20/08/2022 07:00:00","BZN|FI","1877.70","2377.50","2476.00","2535.50"
"20/08/2022 07:00:00 - 20/08/2022 08:00:00","BZN|FI","1750.60","2112.40","2071.70","2124.60"
"20/08/2022 08:00:00 - 20/08/2022 09:00:00","BZN|FI","1630.70","1839.10","1548.10","1578.20"
"20/08/2022 09:00:00 - 20/08/2022 10:00:00","BZN|FI","1597.20","1723.10","1428.60","1451.90"
"20/08/2022 10:00:00 - 20/08/2022 11:00:00","BZN|FI","1582.20","1767.70","1707.40","1738.30"
"20/08/2022 11:00:00 - 20/08/2022 12:00:00","BZN|FI","1839.10","2051.40","2115.30","2153.00"
"20/08/2022 12:00:00 - 20/08/2022 13:00:00","BZN|FI","2119.20","2305.00","2380.60","2437.90"
"20/08/2022 13:00:00 - 20/08/2022 14:00:00","BZN|FI","2284.20","2438.80","2626.60","2673.80"
"20/08/2022 14:00:00 - 20/08/2022 15:00:00","BZN|FI","2371.30","2574.70","2730.70","2781.00"
"20/08/2022 15:00:00 - 20/08/2022 16:00:00","BZN|FI","2394.20","2693.50","2709.70","2743.30"
"20/08/2022 16:00:00 - 20/08/2022 17:00:00","BZN|FI","2377.00","2699.30","2581.90","2607.00"
"20/08/2022 17:00:00 - 20/08/2022 18:00:00","BZN|FI","2413.00","2697.10","2629.90","2644.30"
"20/08/2022 18:00:00 - 20/08/2022 19:00:00","BZN|FI","2533.40","2801.90","2810.20","2828.30"
"20/08/2022 19:00:00 - 20/08/2022 20:00:00","BZN|FI","2716.10","2955.10","3039.80","3055.70"
"20/08/2022 20:00:00 - 20/08/2022 21:00:00","BZN|FI","2913.80","3097.40","3262.80","3163.60"
"20/08/2022 21:00:00 - 20/08/2022 22:00:00","BZN|FI","3035.50","3193.70","3318.10","3175.80"
"20/08/2022 22:00:00 - 20/08/2022 23:00:00","BZN|FI","3096.70","3226.00","3276.00","3173.60"
"20/08/2022 23:00:00 - 21/08/2022 00:00:00","BZN|FI","3109.70","3229.80","3260.80","3145.30"
"21/08/2022 00:00:00 - 21/08/2022 01:00:00","BZN|FI","3129.50","3199.60","3198.90","3088.20"
"21/08/2022 01:00:00 - 21/08/2022 02:00:00","BZN|FI","3089.50","3115.80","3111.70","3011.00"
"21/08/2022 02:00:00 - 21/08/2022 03:00:00","BZN|FI","3076.80","3134.20","3128.90","3010.60"
"21/08/2022 03:00:00 - 21/08/2022 04:00:00","BZN|FI","3050.40","3095.60","3096.30","2982.30"
"21/08/2022 04:00:00 - 21/08/2022 05:00:00","BZN|FI","3033.80","3071.60","3084.50","2980.70"
"21/08/2022 05:00:00 - 21/08/2022 06:00:00","BZN|FI","2984.70","3035.00","3051.70","2952.50"
"21/08/2022 06:00:00 - 21/08/2022 07:00:00","BZN|FI","2830.70","2869.70","2935.00","2940.20"
"21/08/2022 07:00:00 - 21/08/2022 08:00:00","BZN|FI","2459.30","2586.50","2624.80","2650.40"
"21/08/2022 08:00:00 - 21/08/2022 09:00:00","BZN|FI","2231.70","2435.30","2449.00","2456.10"
"21/08/2022 09:00:00 - 21/08/2022 10:00:00","BZN|FI","2223.40","2377.20","2478.90","2490.50"
"21/08/2022 10:00:00 - 21/08/2022 11:00:00","BZN|FI","2319.90","2403.00","2608.90","2643.00"
"21/08/2022 11:00:00 - 21/08/2022 12:00:00","BZN|FI","2490.60","2538.50","2642.20","2682.90"
"21/08/2022 12:00:00 - 21/08/2022 13:00:00","BZN|FI","2644.60","2596.70","2689.50","2745.10"
"21/08/2022 13:00:00 - 21/08/2022 14:00:00","BZN|FI","2665.60","2550.10","2620.80","2654.40"
"21/08/2022 14:00:00 - 21/08/2022 15:00:00","BZN|FI","2550.40","2472.30","2513.70","2539.00"
"21/08/2022 15:00:00 - 21/08/2022 16:00:00","BZN|FI","2429.10","2281.00","2308.30","2329.70"
"21/08/2022 16:00:00 - 21/08/2022 17:00:00","BZN|FI","2381.20","2135.10","2193.20","2230.60"
"21/08/2022 17:00:00 - 21/08/2022 18:00:00","BZN|FI","2344.60","2011.40","2153.80","2202.70"
"21/08/2022 18:00:00 - 21/08/2022 19:00:00","BZN|FI","2350.10","1972.20","2156.50","2210.80"
"21/08/2022 19:00:00 - 21/08/2022 20:00:00","BZN|FI","2396.60","2110.40","2040.50","2069.70"
"21/08/2022 20:00:00 - 21/08/2022 21:00:00","BZN|FI","2448.30","2229.30","2074.10","2097.70"
"21/08/2022 21:00:00 - 21/08/2022 22:00:00","BZN|FI","2456.40","2304.00","2164.80","2197.00"
"21/08/2022 22:00:00 - 21/08/2022 23:00:00","BZN|FI","2422.60","2315.70","2272.80","2242.80"
"21/08/2022 23:00:00 - 22/08/2022 00:00:00","BZN|FI","2371.40","2295.80","2270.40","2283.20"
"22/08/2022 00:00:00 - 22/08/2022 01:00:00","BZN|FI","2277.10","2457.00","2457.80","2488.90"
"22/08/2022 01:00:00 - 22/08/2022 02:00:00","BZN|FI","2290.00","2574.60","2578.00","2612.70"
"22/08/2022 02:00:00 - 22/08/2022 03:00:00","BZN|FI","2259.00","2446.20","2456.80","2478.60"
"22/08/2022 03:00:00 - 22/08/2022 04:00:00","BZN|FI","2145.10","2215.30","2222.00","2219.20"
"22/08/2022 04:00:00 - 22/08/2022 05:00:00","BZN|FI","1976.80","1861.30","1858.10","1874.40"
"22/08/2022 05:00:00 - 22/08/2022 06:00:00","BZN|FI","1769.50","1569.70","1576.80","1615.10"
"22/08/2022 06:00:00 - 22/08/2022 07:00:00","BZN|FI","1453.60","1570.90","1535.10","1575.00"
"22/08/2022 07:00:00 - 22/08/2022 08:00:00","BZN|FI","1376.70","1497.00","1457.60","1494.30"
"22/08/2022 08:00:00 - 22/08/2022 09:00:00","BZN|FI","1289.70","1393.50","1223.70","1259.50"
"22/08/2022 09:00:00 - 22/08/2022 10:00:00","BZN|FI","1213.50","1329.20","1048.10","1068.00"
"22/08/2022 10:00:00 - 22/08/2022 11:00:00","BZN|FI","1219.00","1397.20","955.70","949.75"
"22/08/2022 11:00:00 - 22/08/2022 12:00:00","BZN|FI","1463.80","1480.50","933.00","925.24"
"22/08/2022 12:00:00 - 22/08/2022 13:00:00","BZN|FI","1684.50","1565.70","1217.90","1228.80"
"22/08/2022 13:00:00 - 22/08/2022 14:00:00","BZN|FI","1771.60","1591.80","1526.50","1558.10"
"22/08/2022 14:00:00 - 22/08/2022 15:00:00","BZN|FI","1786.00","1606.90","1638.30","1688.40"
"22/08/2022 15:00:00 - 22/08/2022 16:00:00","BZN|FI","1745.90","1528.50","1580.20","1623.40"
"22/08/2022 16:00:00 - 22/08/2022 17:00:00","BZN|FI","1620.90","1378.10","1484.00","1541.80"
"22/08/2022 17:00:00 - 22/08/2022 18:00:00","BZN|FI","1380.90","1187.10","1329.90","1397.00"
"22/08/2022 18:00:00 - 22/08/2022 19:00:00","BZN|FI","1204.70","1183.20","1275.10","1343.10"
"22/08/2022 19:00:00 - 22/08/2022 20:00:00","BZN|FI","1290.00","1286.80","1287.50","1339.40"
"22/08/2022 20:00:00 - 22/08/2022 21:00:00","BZN|FI","1435.30","1364.00","1341.80","1403.90"
"22/08/2022 21:00:00 - 22/08/2022 22:00:00","BZN|FI","1390.30","1356.90","1274.80","1340.30"
"22/08/2022 22:00:00 - 22/08/2022 23:00:00","BZN|FI","1278.00","1344.70","1378.50","1390.00"
"22/08/2022 23:00:00 - 23/08/2022 00:00:00","BZN|FI","1154.80","1327.90","1358.80","1432.80"
"23/08/2022 00:00:00 - 23/08/2022 01:00:00","BZN|FI","1112.50","1274.10","1274.50","1338.10"
"23/08/2022 01:00:00 - 23/08/2022 02:00:00","BZN|FI","994.20","1227.90","1227.70","1288.20"
"23/08/2022 02:00:00 - 23/08/2022 03:00:00","BZN|FI","888.50","1043.20","1042.90","1095.30"
"23/08/2022 03:00:00 - 23/08/2022 04:00:00","BZN|FI","764.80","868.30","867.40","922.74"
"23/08/2022 04:00:00 - 23/08/2022 05:00:00","BZN|FI","665.00","784.40","786.50","845.63"
"23/08/2022 05:00:00 - 23/08/2022 06:00:00","BZN|FI","578.80","771.20","774.70","841.14"
"23/08/2022 06:00:00 - 23/08/2022 07:00:00","BZN|FI","486.70","637.70","688.00","759.59"
"23/08/2022 07:00:00 - 23/08/2022 08:00:00","BZN|FI","356.90","485.10","617.50","686.97"
"23/08/2022 08:00:00 - 23/08/2022 09:00:00","BZN|FI","265.60","385.10","603.20","675.66"
"23/08/2022 09:00:00 - 23/08/2022 10:00:00","BZN|FI","237.90","335.00","593.10","672.40"
"23/08/2022 10:00:00 - 23/08/2022 11:00:00","BZN|FI","249.30","321.40","618.20","695.23"
"23/08/2022 11:00:00 - 23/08/2022 12:00:00","BZN|FI","277.20","327.70","677.30","758.94"
"23/08/2022 12:00:00 - 23/08/2022 13:00:00","BZN|FI","292.10","352.60","688.20","769.41"
"23/08/2022 13:00:00 - 23/08/2022 14:00:00","BZN|FI","326.60","359.70","671.80","755.66"
"23/08/2022 14:00:00 - 23/08/2022 15:00:00","BZN|FI","333.80","367.90","647.50","724.15"
"23/08/2022 15:00:00 - 23/08/2022 16:00:00","BZN|FI","311.30","347.70","605.20","677.71"
"23/08/2022 16:00:00 - 23/08/2022 17:00:00","BZN|FI","277.40","319.30","558.00","626.81"
"23/08/2022 17:00:00 - 23/08/2022 18:00:00","BZN|FI","269.70","285.10","508.20","571.77"
"23/08/2022 18:00:00 - 23/08/2022 19:00:00","BZN|FI","305.80","322.20","492.40","555.88"
"23/08/2022 19:00:00 - 23/08/2022 20:00:00","BZN|FI","356.80","361.60","508.00","568.17"
"23/08/2022 20:00:00 - 23/08/2022 21:00:00","BZN|FI","411.20","405.50","570.20","635.93"
"23/08/2022 21:00:00 - 23/08/2022 22:00:00","BZN|FI","420.20","388.40","545.10","608.68"
"23/08/2022 22:00:00 - 23/08/2022 23:00:00","BZN|FI","387.20","358.10","464.10","571.51"
"23/08/2022 23:00:00 - 24/08/2022 00:00:00","BZN|FI","346.00","331.30","218.30","531.91"
"24/08/2022 00:00:00 - 24/08/2022 01:00:00","BZN|FI","220.50","472.90","169.80","467.23"
"24/08/2022 01:00:00 - 24/08/2022 02:00:00","BZN|FI","245.80","450.90","156.00","437.74"
"24/08/2022 02:00:00 - 24/08/2022 03:00:00","BZN|FI","268.60","467.40","183.30","459.79"
"24/08/2022 03:00:00 - 24/08/2022 04:00:00","BZN|FI","312.50","504.90","238.10","508.92"
"24/08/2022 04:00:00 - 24/08/2022 05:00:00","BZN|FI","424.20","551.60","311.20","563.15"
"24/08/2022 05:00:00 - 24/08/2022 06:00:00","BZN|FI","503.10","672.20","464.00","688.86"
"24/08/2022 06:00:00 - 24/08/2022 07:00:00","BZN|FI","560.20","711.40","628.10","852.48"
"24/08/2022 07:00:00 - 24/08/2022 08:00:00","BZN|FI","585.60","694.40","690.40","908.19"
"24/08/2022 08:00:00 - 24/08/2022 09:00:00","BZN|FI","560.00","680.50","874.30","905.35"
"24/08/2022 09:00:00 - 24/08/2022 10:00:00","BZN|FI","536.10","671.30","706.80","727.65"
"24/08/2022 10:00:00 - 24/08/2022 11:00:00","BZN|FI","567.90","709.70","676.10","681.63"
"24/08/2022 11:00:00 - 24/08/2022 12:00:00","BZN|FI","577.50","731.30","775.90","782.33"
"24/08/2022 12:00:00 - 24/08/2022 13:00:00","BZN|FI","577.70","771.60","769.80","767.62"
"24/08/2022 13:00:00 - 24/08/2022 14:00:00","BZN|FI","585.60","843.80","807.50","788.20"
"24/08/2022 14:00:00 - 24/08/2022 15:00:00","BZN|FI","586.10","897.80","907.30","881.50"
"24/08/2022 15:00:00 - 24/08/2022 16:00:00","BZN|FI","561.80","902.30","965.60","967.78"
"24/08/2022 16:00:00 - 24/08/2022 17:00:00","BZN|FI","565.70","989.00","977.50","984.72"
"24/08/2022 17:00:00 - 24/08/2022 18:00:00","BZN|FI","603.60","999.90","1114.70","1139.80"
"24/08/2022 18:00:00 - 24/08/2022 19:00:00","BZN|FI","575.10","959.70","978.00","1015.80"
"24/08/2022 19:00:00 - 24/08/2022 20:00:00","BZN|FI","567.10","970.40","889.30","927.73"
"24/08/2022 20:00:00 - 24/08/2022 21:00:00","BZN|FI","610.80","987.60","1064.90","1093.30"
"24/08/2022 21:00:00 - 24/08/2022 22:00:00","BZN|FI","660.50","1024.10","991.60","1020.00"
"24/08/2022 22:00:00 - 24/08/2022 23:00:00","BZN|FI","702.40","1026.40","1122.00","809.86"
"24/08/2022 23:00:00 - 25/08/2022 00:00:00","BZN|FI","713.70","1022.70","685.00","710.51"
"25/08/2022 00:00:00 - 25/08/2022 01:00:00","BZN|FI","1117.10","632.50","632.40","657.39"
"25/08/2022 01:00:00 - 25/08/2022 02:00:00","BZN|FI","1031.50","622.10","622.40","658.88"
"25/08/2022 02:00:00 - 25/08/2022 03:00:00","BZN|FI","948.70","591.60","592.70","630.94"
"25/08/2022 03:00:00 - 25/08/2022 04:00:00","BZN|FI","857.90","598.50","598.60","640.09"
"25/08/2022 04:00:00 - 25/08/2022 05:00:00","BZN|FI","731.80","581.20","581.10","623.56"
"25/08/2022 05:00:00 - 25/08/2022 06:00:00","BZN|FI","598.30","551.10","551.90","594.59"
"25/08/2022 06:00:00 - 25/08/2022 07:00:00","BZN|FI","467.20","364.40","494.10","538.14"
"25/08/2022 07:00:00 - 25/08/2022 08:00:00","BZN|FI","304.70","243.60","305.60","334.52"
