"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"25/07/2023 23:00:00 - 26/07/2023 00:00:00","BZN|FI","745.25","685.68","561.40","664.85"
"26/07/2023 00:00:00 - 26/07/2023 01:00:00","BZN|FI","674.13","607.83","619.55","595.27"
"26/07/2023 01:00:00 - 26/07/2023 02:00:00","BZN|FI","569.15","507.65","585.33","502.32"
"26/07/2023 02:00:00 - 26/07/2023 03:00:00","BZN|FI","485.63","408.58","506.48","407.43"
"26/07/2023 03:00:00 - 26/07/2023 04:00:00","BZN|FI","420.60","347.05","426.97","330.75"
"26/07/2023 04:00:00 - 26/07/2023 05:00:00","BZN|FI","357.63","330.60","329.00","314.99"
"26/07/2023 05:00:00 - 26/07/2023 06:00:00","BZN|FI","319.33","298.95","246.08","280.89"
"26/07/2023 06:00:00 - 26/07/2023 07:00:00","BZN|FI","231.33","215.85","192.35","227.44"
"26/07/2023 07:00:00 - 26/07/2023 08:00:00","BZN|FI","106.85","123.45","123.48","99.97"
"26/07/2023 08:00:00 - 26/07/2023 09:00:00","BZN|FI","66.60","107.45","120.08","23.40"
"26/07/2023 09:00:00 - 26/07/2023 10:00:00","BZN|FI","54.18","93.65","74.88","23.66"
"26/07/2023 10:00:00 - 26/07/2023 11:00:00","BZN|FI","55.65","78.88","42.73","21.94"
"26/07/2023 11:00:00 - 26/07/2023 12:00:00","BZN|FI","52.40","77.40","57.10","29.83"
"26/07/2023 12:00:00 - 26/07/2023 13:00:00","BZN|FI","75.93","84.20","58.35","84.53"
"26/07/2023 13:00:00 - 26/07/2023 14:00:00","BZN|FI","91.40","96.23","67.73","157.10"
"26/07/2023 14:00:00 - 26/07/2023 15:00:00","BZN|FI","109.15","131.95","115.73","157.64"
"26/07/2023 15:00:00 - 26/07/2023 16:00:00","BZN|FI","134.98","124.37","140.68","139.48"
"26/07/2023 16:00:00 - 26/07/2023 17:00:00","BZN|FI","146.85","107.83","149.28","94.15"
"26/07/2023 17:00:00 - 26/07/2023 18:00:00","BZN|FI","128.18","104.50","116.65","83.44"
"26/07/2023 18:00:00 - 26/07/2023 19:00:00","BZN|FI","128.80","104.40","99.33","59.95"
"26/07/2023 19:00:00 - 26/07/2023 20:00:00","BZN|FI","137.83","115.55","108.75","55.68"
"26/07/2023 20:00:00 - 26/07/2023 21:00:00","BZN|FI","179.20","141.35","148.00","74.20"
"26/07/2023 21:00:00 - 26/07/2023 22:00:00","BZN|FI","185.30","159.83","182.53","114.38"
"26/07/2023 22:00:00 - 26/07/2023 23:00:00","BZN|FI","182.50","174.03","161.63","126.29"
"26/07/2023 23:00:00 - 27/07/2023 00:00:00","BZN|FI","172.55","177.13","160.35","125.45"
"27/07/2023 00:00:00 - 27/07/2023 01:00:00","BZN|FI","171.45","144.18","131.93","128.66"
"27/07/2023 01:00:00 - 27/07/2023 02:00:00","BZN|FI","165.80","152.93","112.60","144.68"
"27/07/2023 02:00:00 - 27/07/2023 03:00:00","BZN|FI","156.53","135.58","114.85","124.96"
"27/07/2023 03:00:00 - 27/07/2023 04:00:00","BZN|FI","136.83","97.03","108.10","78.92"
"27/07/2023 04:00:00 - 27/07/2023 05:00:00","BZN|FI","101.98","70.57","91.30","46.90"
"27/07/2023 05:00:00 - 27/07/2023 06:00:00","BZN|FI","92.73","51.23","99.50","37.70"
"27/07/2023 06:00:00 - 27/07/2023 07:00:00","BZN|FI","76.63","59.90","85.70","27.28"
"27/07/2023 07:00:00 - 27/07/2023 08:00:00","BZN|FI","55.55","48.22","48.23","5.40"
"27/07/2023 08:00:00 - 27/07/2023 09:00:00","BZN|FI","54.50","53.68","51.83","2.20"
"27/07/2023 09:00:00 - 27/07/2023 10:00:00","BZN|FI","59.35","63.50","58.28","13.15"
"27/07/2023 10:00:00 - 27/07/2023 11:00:00","BZN|FI","84.88","109.25","103.65","45.47"
"27/07/2023 11:00:00 - 27/07/2023 12:00:00","BZN|FI","126.20","161.73","111.55","102.90"
"27/07/2023 12:00:00 - 27/07/2023 13:00:00","BZN|FI","186.65","208.75","129.50","133.09"
"27/07/2023 13:00:00 - 27/07/2023 14:00:00","BZN|FI","214.20","236.35","157.50","173.41"
"27/07/2023 14:00:00 - 27/07/2023 15:00:00","BZN|FI","208.33","242.25","187.05","147.18"
"27/07/2023 15:00:00 - 27/07/2023 16:00:00","BZN|FI","200.85","216.10","169.80","159.04"
"27/07/2023 16:00:00 - 27/07/2023 17:00:00","BZN|FI","178.38","185.08","129.30","119.99"
"27/07/2023 17:00:00 - 27/07/2023 18:00:00","BZN|FI","171.13","149.85","137.43","87.76"
"27/07/2023 18:00:00 - 27/07/2023 19:00:00","BZN|FI","162.95","118.38","111.07","54.74"
"27/07/2023 19:00:00 - 27/07/2023 20:00:00","BZN|FI","156.65","112.05","120.93","40.08"
"27/07/2023 20:00:00 - 27/07/2023 21:00:00","BZN|FI","178.50","143.00","138.48","34.48"
"27/07/2023 21:00:00 - 27/07/2023 22:00:00","BZN|FI","219.03","170.50","157.40","36.29"
"27/07/2023 22:00:00 - 27/07/2023 23:00:00","BZN|FI","234.13","179.25","139.88","28.85"
"27/07/2023 23:00:00 - 28/07/2023 00:00:00","BZN|FI","227.63","181.70","101.48","40.20"
"28/07/2023 00:00:00 - 28/07/2023 01:00:00","BZN|FI","211.63","115.00","86.08","54.45"
"28/07/2023 01:00:00 - 28/07/2023 02:00:00","BZN|FI","204.78","97.73","93.07","41.15"
"28/07/2023 02:00:00 - 28/07/2023 03:00:00","BZN|FI","197.52","81.75","91.75","22.28"
"28/07/2023 03:00:00 - 28/07/2023 04:00:00","BZN|FI","183.02","71.68","89.80","17.45"
"28/07/2023 04:00:00 - 28/07/2023 05:00:00","BZN|FI","154.88","89.23","88.60","42.97"
"28/07/2023 05:00:00 - 28/07/2023 06:00:00","BZN|FI","130.85","98.27","102.13","45.99"
"28/07/2023 06:00:00 - 28/07/2023 07:00:00","BZN|FI","100.40","110.35","119.40","157.98"
"28/07/2023 07:00:00 - 28/07/2023 08:00:00","BZN|FI","67.40","99.55","99.55","330.71"
"28/07/2023 08:00:00 - 28/07/2023 09:00:00","BZN|FI","57.83","87.23","143.23","421.53"
"28/07/2023 09:00:00 - 28/07/2023 10:00:00","BZN|FI","92.70","96.55","246.73","345.18"
"28/07/2023 10:00:00 - 28/07/2023 11:00:00","BZN|FI","93.88","117.25","326.90","320.96"
"28/07/2023 11:00:00 - 28/07/2023 12:00:00","BZN|FI","101.10","144.80","389.78","359.26"
"28/07/2023 12:00:00 - 28/07/2023 13:00:00","BZN|FI","129.83","187.58","448.55","296.13"
"28/07/2023 13:00:00 - 28/07/2023 14:00:00","BZN|FI","200.52","250.38","555.13","322.23"
"28/07/2023 14:00:00 - 28/07/2023 15:00:00","BZN|FI","252.30","343.38","611.38","529.71"
"28/07/2023 15:00:00 - 28/07/2023 16:00:00","BZN|FI","311.63","344.70","715.20","902.94"
"28/07/2023 16:00:00 - 28/07/2023 17:00:00","BZN|FI","383.65","391.88","943.40","926.36"
"28/07/2023 17:00:00 - 28/07/2023 18:00:00","BZN|FI","421.63","455.33","1200.48","896.31"
"28/07/2023 18:00:00 - 28/07/2023 19:00:00","BZN|FI","480.20","543.78","1285.23","1018.56"
"28/07/2023 19:00:00 - 28/07/2023 20:00:00","BZN|FI","554.95","655.00","1299.30","1346.58"
"28/07/2023 20:00:00 - 28/07/2023 21:00:00","BZN|FI","717.83","773.33","1615.23","1617.90"
"28/07/2023 21:00:00 - 28/07/2023 22:00:00","BZN|FI","925.18","960.90","2034.25","1795.33"
"28/07/2023 22:00:00 - 28/07/2023 23:00:00","BZN|FI","1024.43","1094.25","2277.80","2143.55"
"28/07/2023 23:00:00 - 29/07/2023 00:00:00","BZN|FI","1000.63","1248.07","2497.20","2585.00"
"29/07/2023 00:00:00 - 29/07/2023 01:00:00","BZN|FI","2614.18","2772.95","2726.83","2784.98"
"29/07/2023 01:00:00 - 29/07/2023 02:00:00","BZN|FI","2756.73","2892.23","2876.75","2912.35"
"29/07/2023 02:00:00 - 29/07/2023 03:00:00","BZN|FI","2779.63","2847.50","2843.10","2870.50"
"29/07/2023 03:00:00 - 29/07/2023 04:00:00","BZN|FI","2720.95","2645.70","2833.65","2672.15"
"29/07/2023 04:00:00 - 29/07/2023 05:00:00","BZN|FI","2681.63","2625.80","2766.70","2683.90"
"29/07/2023 05:00:00 - 29/07/2023 06:00:00","BZN|FI","2612.60","2592.40","2704.43","2680.25"
"29/07/2023 06:00:00 - 29/07/2023 07:00:00","BZN|FI","2508.43","2492.98","2492.98","2590.20"
"29/07/2023 07:00:00 - 29/07/2023 08:00:00","BZN|FI","2497.30","2431.85","2431.88","2351.00"
"29/07/2023 08:00:00 - 29/07/2023 09:00:00","BZN|FI","2560.05","2348.53","2348.53","1933.83"
"29/07/2023 09:00:00 - 29/07/2023 10:00:00","BZN|FI","2631.25","2272.43","2193.70","1603.48"
"29/07/2023 10:00:00 - 29/07/2023 11:00:00","BZN|FI","2566.10","2267.35","2029.85","1352.82"
"29/07/2023 11:00:00 - 29/07/2023 12:00:00","BZN|FI","2446.23","2179.55","1568.75","1165.63"
"29/07/2023 12:00:00 - 29/07/2023 13:00:00","BZN|FI","2283.00","1972.58","1407.45","1120.00"
"29/07/2023 13:00:00 - 29/07/2023 14:00:00","BZN|FI","2185.88","1763.78","1350.35","1164.18"
"29/07/2023 14:00:00 - 29/07/2023 15:00:00","BZN|FI","2109.08","1718.00","1381.45","1254.40"
"29/07/2023 15:00:00 - 29/07/2023 16:00:00","BZN|FI","2033.35","1755.08","1307.95","1264.73"
"29/07/2023 16:00:00 - 29/07/2023 17:00:00","BZN|FI","1976.23","1704.48","1320.00","1295.68"
"29/07/2023 17:00:00 - 29/07/2023 18:00:00","BZN|FI","1889.50","1618.63","1357.27","1287.55"
"29/07/2023 18:00:00 - 29/07/2023 19:00:00","BZN|FI","1800.73","1597.90","1427.38","1174.68"
"29/07/2023 19:00:00 - 29/07/2023 20:00:00","BZN|FI","1793.98","1620.68","1442.07","1162.10"
"29/07/2023 20:00:00 - 29/07/2023 21:00:00","BZN|FI","1784.23","1649.05","1418.75","1408.35"
"29/07/2023 21:00:00 - 29/07/2023 22:00:00","BZN|FI","1764.60","1613.50","1440.55","1480.35"
"29/07/2023 22:00:00 - 29/07/2023 23:00:00","BZN|FI","1787.75","1655.98","1513.48","1447.73"
"29/07/2023 23:00:00 - 30/07/2023 00:00:00","BZN|FI","1790.93","1693.77","1507.63","1549.95"
"30/07/2023 00:00:00 - 30/07/2023 01:00:00","BZN|FI","1408.83","1531.50","1421.93","1529.85"
"30/07/2023 01:00:00 - 30/07/2023 02:00:00","BZN|FI","1358.73","1353.95","1443.28","1351.38"
"30/07/2023 02:00:00 - 30/07/2023 03:00:00","BZN|FI","1293.18","1248.73","1429.90","1235.13"
"30/07/2023 03:00:00 - 30/07/2023 04:00:00","BZN|FI","1214.73","1249.08","1275.18","1235.10"
"30/07/2023 04:00:00 - 30/07/2023 05:00:00","BZN|FI","1104.38","1190.15","1178.90","1180.18"
"30/07/2023 05:00:00 - 30/07/2023 06:00:00","BZN|FI","1010.48","1131.25","1160.70","1119.80"
"30/07/2023 06:00:00 - 30/07/2023 07:00:00","BZN|FI","896.93","1053.23","1063.15","931.25"
"30/07/2023 07:00:00 - 30/07/2023 08:00:00","BZN|FI","827.88","893.95","893.93","750.04"
"30/07/2023 08:00:00 - 30/07/2023 09:00:00","BZN|FI","819.00","834.43","763.38","656.29"
"30/07/2023 09:00:00 - 30/07/2023 10:00:00","BZN|FI","797.03","799.73","678.75","607.65"
"30/07/2023 10:00:00 - 30/07/2023 11:00:00","BZN|FI","768.50","786.48","659.05","587.01"
"30/07/2023 11:00:00 - 30/07/2023 12:00:00","BZN|FI","723.93","698.63","516.58","502.61"
"30/07/2023 12:00:00 - 30/07/2023 13:00:00","BZN|FI","632.35","612.20","393.25","543.14"
"30/07/2023 13:00:00 - 30/07/2023 14:00:00","BZN|FI","762.88","705.20","474.93","602.76"
"30/07/2023 14:00:00 - 30/07/2023 15:00:00","BZN|FI","661.32","588.73","517.25","548.84"
"30/07/2023 15:00:00 - 30/07/2023 16:00:00","BZN|FI","517.20","457.78","517.85","508.33"
"30/07/2023 16:00:00 - 30/07/2023 17:00:00","BZN|FI","428.42","390.33","475.35","444.04"
"30/07/2023 17:00:00 - 30/07/2023 18:00:00","BZN|FI","349.23","325.60","437.60","437.59"
"30/07/2023 18:00:00 - 30/07/2023 19:00:00","BZN|FI","303.90","303.15","395.10","375.84"
"30/07/2023 19:00:00 - 30/07/2023 20:00:00","BZN|FI","306.05","294.17","400.45","299.79"
"30/07/2023 20:00:00 - 30/07/2023 21:00:00","BZN|FI","350.75","332.35","418.00","283.82"
"30/07/2023 21:00:00 - 30/07/2023 22:00:00","BZN|FI","382.80","399.78","426.47","319.72"
"30/07/2023 22:00:00 - 30/07/2023 23:00:00","BZN|FI","413.83","435.93","444.20","375.71"
"30/07/2023 23:00:00 - 31/07/2023 00:00:00","BZN|FI","405.78","412.65","440.65","513.81"
"31/07/2023 00:00:00 - 31/07/2023 01:00:00","BZN|FI","554.58","536.25","444.22","525.12"
"31/07/2023 01:00:00 - 31/07/2023 02:00:00","BZN|FI","477.13","427.10","443.95","420.46"
"31/07/2023 02:00:00 - 31/07/2023 03:00:00","BZN|FI","461.68","277.83","446.55","261.44"
"31/07/2023 03:00:00 - 31/07/2023 04:00:00","BZN|FI","541.40","238.00","343.93","209.67"
"31/07/2023 04:00:00 - 31/07/2023 05:00:00","BZN|FI","524.85","186.55","243.42","170.75"
"31/07/2023 05:00:00 - 31/07/2023 06:00:00","BZN|FI","515.75","220.10","232.28","219.00"
"31/07/2023 06:00:00 - 31/07/2023 07:00:00","BZN|FI","436.95","197.48","176.60","289.24"
"31/07/2023 07:00:00 - 31/07/2023 08:00:00","BZN|FI","217.38","141.58","141.60","256.67"
"31/07/2023 08:00:00 - 31/07/2023 09:00:00","BZN|FI","138.05","117.05","160.15","189.66"
"31/07/2023 09:00:00 - 31/07/2023 10:00:00","BZN|FI","108.55","121.73","155.10","95.48"
"31/07/2023 10:00:00 - 31/07/2023 11:00:00","BZN|FI","108.50","109.38","161.73","55.55"
"31/07/2023 11:00:00 - 31/07/2023 12:00:00","BZN|FI","125.85","121.53","170.88","72.04"
"31/07/2023 12:00:00 - 31/07/2023 13:00:00","BZN|FI","132.88","143.38","152.68","140.15"
"31/07/2023 13:00:00 - 31/07/2023 14:00:00","BZN|FI","187.45","191.55","190.58","266.61"
"31/07/2023 14:00:00 - 31/07/2023 15:00:00","BZN|FI","169.25","239.70","259.48","402.99"
"31/07/2023 15:00:00 - 31/07/2023 16:00:00","BZN|FI","182.93","187.20","357.00","527.19"
"31/07/2023 16:00:00 - 31/07/2023 17:00:00","BZN|FI","195.90","211.05","415.40","731.63"
"31/07/2023 17:00:00 - 31/07/2023 18:00:00","BZN|FI","245.75","256.43","605.95","551.97"
"31/07/2023 18:00:00 - 31/07/2023 19:00:00","BZN|FI","319.60","342.20","807.83","555.82"
"31/07/2023 19:00:00 - 31/07/2023 20:00:00","BZN|FI","453.93","515.88","780.98","870.64"
"31/07/2023 20:00:00 - 31/07/2023 21:00:00","BZN|FI","753.05","835.97","1026.07","1007.03"
"31/07/2023 21:00:00 - 31/07/2023 22:00:00","BZN|FI","1047.55","1149.93","1503.95","1275.80"
"31/07/2023 22:00:00 - 31/07/2023 23:00:00","BZN|FI","1190.78","1391.30","1707.60","1446.55"
"31/07/2023 23:00:00 - 01/08/2023 00:00:00","BZN|FI","1284.73","1565.23","1672.07","1706.30"
"01/08/2023 00:00:00 - 01/08/2023 01:00:00","BZN|FI","1929.45","1773.65","1731.18","1779.93"
"01/08/2023 01:00:00 - 01/08/2023 02:00:00","BZN|FI","1909.48","1760.15","1849.00","1743.70"
"01/08/2023 02:00:00 - 01/08/2023 03:00:00","BZN|FI","1791.07","1771.85","1870.23","1749.25"
"01/08/2023 03:00:00 - 01/08/2023 04:00:00","BZN|FI","1685.32","1583.40","1705.23","1562.28"
"01/08/2023 04:00:00 - 01/08/2023 05:00:00","BZN|FI","1515.85","1441.65","1509.68","1424.18"
"01/08/2023 05:00:00 - 01/08/2023 06:00:00","BZN|FI","1321.32","1181.20","1305.30","1165.27"
"01/08/2023 06:00:00 - 01/08/2023 07:00:00","BZN|FI","1102.98","1006.88","1083.63","830.64"
"01/08/2023 07:00:00 - 01/08/2023 08:00:00","BZN|FI","1024.40","877.53","877.53","621.04"
"01/08/2023 08:00:00 - 01/08/2023 09:00:00","BZN|FI","991.45","820.20","734.65","550.73"
"01/08/2023 09:00:00 - 01/08/2023 10:00:00","BZN|FI","948.55","802.40","642.40","675.52"
"01/08/2023 10:00:00 - 01/08/2023 11:00:00","BZN|FI","946.25","864.95","668.45","748.17"
"01/08/2023 11:00:00 - 01/08/2023 12:00:00","BZN|FI","935.65","862.78","702.45","794.59"
"01/08/2023 12:00:00 - 01/08/2023 13:00:00","BZN|FI","924.98","861.18","761.98","799.04"
"01/08/2023 13:00:00 - 01/08/2023 14:00:00","BZN|FI","949.00","943.72","784.15","1001.86"
"01/08/2023 14:00:00 - 01/08/2023 15:00:00","BZN|FI","1039.53","1063.20","815.70","1206.43"
"01/08/2023 15:00:00 - 01/08/2023 16:00:00","BZN|FI","1199.30","1119.25","1018.97","1219.03"
"01/08/2023 16:00:00 - 01/08/2023 17:00:00","BZN|FI","1198.33","1151.18","1132.45","1139.85"
"01/08/2023 17:00:00 - 01/08/2023 18:00:00","BZN|FI","1194.95","1112.40","1076.18","967.80"
"01/08/2023 18:00:00 - 01/08/2023 19:00:00","BZN|FI","1229.15","1106.27","1069.03","973.37"
"01/08/2023 19:00:00 - 01/08/2023 20:00:00","BZN|FI","1236.18","1267.00","1095.20","1141.93"
"01/08/2023 20:00:00 - 01/08/2023 21:00:00","BZN|FI","1487.88","1490.40","1332.57","1500.75"
"01/08/2023 21:00:00 - 01/08/2023 22:00:00","BZN|FI","1960.53","1638.20","1602.00","1865.88"
"01/08/2023 22:00:00 - 01/08/2023 23:00:00","BZN|FI","2279.63","1714.85","1911.08","1925.13"
"01/08/2023 23:00:00 - 02/08/2023 00:00:00","BZN|FI","2393.48","1941.18","2026.05","1815.15"
"02/08/2023 00:00:00 - 02/08/2023 01:00:00","BZN|FI","2071.55","2005.53","2147.68","2007.18"
"02/08/2023 01:00:00 - 02/08/2023 02:00:00","BZN|FI","2118.90","2197.68","2081.35","2206.90"
"02/08/2023 02:00:00 - 02/08/2023 03:00:00","BZN|FI","2284.90","2278.90","2190.20","2294.02"
"02/08/2023 03:00:00 - 02/08/2023 04:00:00","BZN|FI","2309.27","2465.58","2368.55","2548.78"
"02/08/2023 04:00:00 - 02/08/2023 05:00:00","BZN|FI","2328.48","2589.73","2395.83","2666.03"
"02/08/2023 05:00:00 - 02/08/2023 06:00:00","BZN|FI","2373.65","2536.85","2468.53","2573.45"
"02/08/2023 06:00:00 - 02/08/2023 07:00:00","BZN|FI","2387.38","2432.43","2446.15","2435.30"
"02/08/2023 07:00:00 - 02/08/2023 08:00:00","BZN|FI","2389.58","2452.18","2452.18","2202.73"
"02/08/2023 08:00:00 - 02/08/2023 09:00:00","BZN|FI","2434.03","2476.30","2471.03","2034.55"
"02/08/2023 09:00:00 - 02/08/2023 10:00:00","BZN|FI","2471.28","2524.20","2428.75","2239.35"
"02/08/2023 10:00:00 - 02/08/2023 11:00:00","BZN|FI","2583.65","2596.08","2441.13","2526.95"
"02/08/2023 11:00:00 - 02/08/2023 12:00:00","BZN|FI","2702.50","2677.60","2573.83","2712.23"
"02/08/2023 12:00:00 - 02/08/2023 13:00:00","BZN|FI","2746.00","2695.65","2776.58","2832.18"
"02/08/2023 13:00:00 - 02/08/2023 14:00:00","BZN|FI","2745.98","2737.65","2825.75","2969.75"
"02/08/2023 14:00:00 - 02/08/2023 15:00:00","BZN|FI","2759.05","2748.55","2871.95","3045.05"
"02/08/2023 15:00:00 - 02/08/2023 16:00:00","BZN|FI","2773.48","2669.58","2903.80","3022.93"
"02/08/2023 16:00:00 - 02/08/2023 17:00:00","BZN|FI","2766.80","2621.95","2921.85","2910.30"
"02/08/2023 17:00:00 - 02/08/2023 18:00:00","BZN|FI","2749.92","2657.98","2918.90","2981.73"
"02/08/2023 18:00:00 - 02/08/2023 19:00:00","BZN|FI","2680.85","2637.02","2875.50","2944.40"
"02/08/2023 19:00:00 - 02/08/2023 20:00:00","BZN|FI","2739.50","2682.03","2932.52","2967.58"
"02/08/2023 20:00:00 - 02/08/2023 21:00:00","BZN|FI","2767.70","2754.88","2956.35","3056.15"
"02/08/2023 21:00:00 - 02/08/2023 22:00:00","BZN|FI","2778.73","2804.78","3009.50","3136.28"
"02/08/2023 22:00:00 - 02/08/2023 23:00:00","BZN|FI","2705.20","2838.20","3025.00","3108.63"
"02/08/2023 23:00:00 - 03/08/2023 00:00:00","BZN|FI","2677.25","2852.85","3000.25","3025.65"
"03/08/2023 00:00:00 - 03/08/2023 01:00:00","BZN|FI","2804.52","2706.23","2939.48","2739.35"
"03/08/2023 01:00:00 - 03/08/2023 02:00:00","BZN|FI","2731.00","2755.10","2872.20","2779.73"
"03/08/2023 02:00:00 - 03/08/2023 03:00:00","BZN|FI","2665.38","2689.50","2704.93","2737.08"
"03/08/2023 03:00:00 - 03/08/2023 04:00:00","BZN|FI","2592.45","2683.20","2733.63","2696.78"
"03/08/2023 04:00:00 - 03/08/2023 05:00:00","BZN|FI","2555.55","2592.85","2675.85","2605.70"
"03/08/2023 05:00:00 - 03/08/2023 06:00:00","BZN|FI","2489.80","2483.10","2566.20","2487.65"
"03/08/2023 06:00:00 - 03/08/2023 07:00:00","BZN|FI","2340.15","2318.05","2351.98","2288.75"
"03/08/2023 07:00:00 - 03/08/2023 08:00:00","BZN|FI","2279.83","2238.18","2238.15","2048.00"
"03/08/2023 08:00:00 - 03/08/2023 09:00:00","BZN|FI","2145.38","2091.23","2057.28","1964.52"
"03/08/2023 09:00:00 - 03/08/2023 10:00:00","BZN|FI","1912.48","1908.13","1809.30","1869.70"
"03/08/2023 10:00:00 - 03/08/2023 11:00:00","BZN|FI","1703.25","1670.38","1584.82","1737.73"
"03/08/2023 11:00:00 - 03/08/2023 12:00:00","BZN|FI","1411.65","1437.50","1417.15","1639.93"
"03/08/2023 12:00:00 - 03/08/2023 13:00:00","BZN|FI","1106.43","1202.18","1265.38","1441.88"
"03/08/2023 13:00:00 - 03/08/2023 14:00:00","BZN|FI","854.33","1000.75","1122.13","1163.90"
"03/08/2023 14:00:00 - 03/08/2023 15:00:00","BZN|FI","648.63","791.87","963.15","1004.79"
"03/08/2023 15:00:00 - 03/08/2023 16:00:00","BZN|FI","531.25","618.93","779.10","812.92"
"03/08/2023 16:00:00 - 03/08/2023 17:00:00","BZN|FI","471.55","532.73","729.05","646.15"
"03/08/2023 17:00:00 - 03/08/2023 18:00:00","BZN|FI","483.48","525.50","730.20","547.22"
"03/08/2023 18:00:00 - 03/08/2023 19:00:00","BZN|FI","509.70","565.60","754.55","724.43"
"03/08/2023 19:00:00 - 03/08/2023 20:00:00","BZN|FI","627.28","712.63","802.85","1069.33"
"03/08/2023 20:00:00 - 03/08/2023 21:00:00","BZN|FI","772.22","913.38","1027.65","1082.75"
"03/08/2023 21:00:00 - 03/08/2023 22:00:00","BZN|FI","953.08","1051.20","1426.82","1145.00"
"03/08/2023 22:00:00 - 03/08/2023 23:00:00","BZN|FI","988.03","1163.98","1514.98","1212.28"
"03/08/2023 23:00:00 - 04/08/2023 00:00:00","BZN|FI","1047.08","1296.48","1164.03","1123.77"
"04/08/2023 00:00:00 - 04/08/2023 01:00:00","BZN|FI","1675.43","1120.23","1204.15","1120.40"
"04/08/2023 01:00:00 - 04/08/2023 02:00:00","BZN|FI","1664.00","1188.85","1078.10","1185.73"
"04/08/2023 02:00:00 - 04/08/2023 03:00:00","BZN|FI","1700.70","1066.18","1090.40","1081.28"
"04/08/2023 03:00:00 - 04/08/2023 04:00:00","BZN|FI","1722.98","894.50","1101.93","891.92"
"04/08/2023 04:00:00 - 04/08/2023 05:00:00","BZN|FI","1784.05","908.97","968.00","892.97"
"04/08/2023 05:00:00 - 04/08/2023 06:00:00","BZN|FI","1880.88","924.47","793.58","937.00"
"04/08/2023 06:00:00 - 04/08/2023 07:00:00","BZN|FI","1907.93","929.10","851.80","899.40"
"04/08/2023 07:00:00 - 04/08/2023 08:00:00","BZN|FI","1833.98","872.38","872.35","873.31"
"04/08/2023 08:00:00 - 04/08/2023 09:00:00","BZN|FI","1491.00","799.18","744.05","830.95"
"04/08/2023 09:00:00 - 04/08/2023 10:00:00","BZN|FI","1326.05","731.18","679.85","716.13"
"04/08/2023 10:00:00 - 04/08/2023 11:00:00","BZN|FI","1170.58","673.58","656.60","725.82"
"04/08/2023 11:00:00 - 04/08/2023 12:00:00","BZN|FI","1053.88","655.95","542.90","805.23"
"04/08/2023 12:00:00 - 04/08/2023 13:00:00","BZN|FI","980.83","631.70","573.55","821.39"
"04/08/2023 13:00:00 - 04/08/2023 14:00:00","BZN|FI","978.53","585.95","573.90","681.75"
"04/08/2023 14:00:00 - 04/08/2023 15:00:00","BZN|FI","927.10","564.85","579.68","508.21"
"04/08/2023 15:00:00 - 04/08/2023 16:00:00","BZN|FI","884.35","549.08","541.05","423.00"
"04/08/2023 16:00:00 - 04/08/2023 17:00:00","BZN|FI","814.50","492.83","430.55","322.12"
"04/08/2023 17:00:00 - 04/08/2023 18:00:00","BZN|FI","739.93","447.08","372.80","318.79"
"04/08/2023 18:00:00 - 04/08/2023 19:00:00","BZN|FI","678.55","393.03","344.57","360.82"
"04/08/2023 19:00:00 - 04/08/2023 20:00:00","BZN|FI","726.20","380.25","356.33","379.85"
"04/08/2023 20:00:00 - 04/08/2023 21:00:00","BZN|FI","819.07","396.95","409.15","422.72"
"04/08/2023 21:00:00 - 04/08/2023 22:00:00","BZN|FI","942.13","421.68","442.40","485.75"
"04/08/2023 22:00:00 - 04/08/2023 23:00:00","BZN|FI","1005.20","429.08","451.80","414.09"
"04/08/2023 23:00:00 - 05/08/2023 00:00:00","BZN|FI","1018.43","447.78","547.10","459.10"
"05/08/2023 00:00:00 - 05/08/2023 01:00:00","BZN|FI","461.58","495.05","508.13","472.25"
"05/08/2023 01:00:00 - 05/08/2023 02:00:00","BZN|FI","508.08","553.48","568.38","496.24"
"05/08/2023 02:00:00 - 05/08/2023 03:00:00","BZN|FI","605.48","634.33","634.33","535.22"
"05/08/2023 03:00:00 - 05/08/2023 04:00:00","BZN|FI","621.45","731.78","731.75","664.55"
"05/08/2023 04:00:00 - 05/08/2023 05:00:00","BZN|FI","628.45","780.13","780.15","837.51"
"05/08/2023 05:00:00 - 05/08/2023 06:00:00","BZN|FI","578.25","692.28","692.30","860.10"
"05/08/2023 06:00:00 - 05/08/2023 07:00:00","BZN|FI","491.50","606.28","606.30","691.21"
"05/08/2023 07:00:00 - 05/08/2023 08:00:00","BZN|FI","462.05","582.98","582.95","484.14"
"05/08/2023 08:00:00 - 05/08/2023 09:00:00","BZN|FI","498.73","554.68","593.20","417.42"
"05/08/2023 09:00:00 - 05/08/2023 10:00:00","BZN|FI","550.00","564.95","518.43","441.57"
"05/08/2023 10:00:00 - 05/08/2023 11:00:00","BZN|FI","645.80","657.15","580.00","519.75"
"05/08/2023 11:00:00 - 05/08/2023 12:00:00","BZN|FI","766.90","808.43","586.55","595.73"
"05/08/2023 12:00:00 - 05/08/2023 13:00:00","BZN|FI","871.10","943.28","651.45","748.63"
"05/08/2023 13:00:00 - 05/08/2023 14:00:00","BZN|FI","926.20","1001.85","682.78","760.41"
