"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/08/2020 19:00:00 - 01/08/2020 20:00:00","BZN|FI","178.84","156.41","82.39","81.25"
"01/08/2020 20:00:00 - 01/08/2020 21:00:00","BZN|FI","163.34","146.48","111.85","108.19"
"01/08/2020 21:00:00 - 01/08/2020 22:00:00","BZN|FI","157.65","145.45","126.77","125.88"
"01/08/2020 22:00:00 - 01/08/2020 23:00:00","BZN|FI","185.02","160.46","138.04","128.88"
"01/08/2020 23:00:00 - 02/08/2020 00:00:00","BZN|FI","203.37","175.28","142.61","137.34"
"02/08/2020 00:00:00 - 02/08/2020 01:00:00","BZN|FI","209.51","201.84","201.98","192.47"
"02/08/2020 01:00:00 - 02/08/2020 02:00:00","BZN|FI","226.53","237.56","237.61","231.17"
"02/08/2020 02:00:00 - 02/08/2020 03:00:00","BZN|FI","234.94","279.69","278.79","270.10"
"02/08/2020 03:00:00 - 02/08/2020 04:00:00","BZN|FI","245.00","305.00","304.58","312.06"
"02/08/2020 04:00:00 - 02/08/2020 05:00:00","BZN|FI","265.89","332.90","333.53","326.53"
"02/08/2020 05:00:00 - 02/08/2020 06:00:00","BZN|FI","269.49","368.11","373.25","379.07"
"02/08/2020 06:00:00 - 02/08/2020 07:00:00","BZN|FI","256.01","351.29","334.58","329.22"
"02/08/2020 07:00:00 - 02/08/2020 08:00:00","BZN|FI","233.66","327.60","216.21","207.54"
"02/08/2020 08:00:00 - 02/08/2020 09:00:00","BZN|FI","219.70","293.89","164.26","149.18"
"02/08/2020 09:00:00 - 02/08/2020 10:00:00","BZN|FI","216.00","275.55","135.40","123.32"
"02/08/2020 10:00:00 - 02/08/2020 11:00:00","BZN|FI","218.30","273.62","132.93","124.93"
"02/08/2020 11:00:00 - 02/08/2020 12:00:00","BZN|FI","220.28","275.09","138.14","126.94"
"02/08/2020 12:00:00 - 02/08/2020 13:00:00","BZN|FI","217.43","269.66","153.93","141.22"
"02/08/2020 13:00:00 - 02/08/2020 14:00:00","BZN|FI","217.51","259.45","193.89","177.56"
"02/08/2020 14:00:00 - 02/08/2020 15:00:00","BZN|FI","217.50","257.64","309.76","292.25"
"02/08/2020 15:00:00 - 02/08/2020 16:00:00","BZN|FI","207.89","253.17","282.51","271.69"
"02/08/2020 16:00:00 - 02/08/2020 17:00:00","BZN|FI","204.70","255.57","219.39","207.40"
"02/08/2020 17:00:00 - 02/08/2020 18:00:00","BZN|FI","209.55","246.31","165.98","155.07"
"02/08/2020 18:00:00 - 02/08/2020 19:00:00","BZN|FI","209.75","242.60","125.04","118.14"
"02/08/2020 19:00:00 - 02/08/2020 20:00:00","BZN|FI","215.84","248.63","104.02","96.72"
"02/08/2020 20:00:00 - 02/08/2020 21:00:00","BZN|FI","235.19","274.99","108.00","101.77"
"02/08/2020 21:00:00 - 02/08/2020 22:00:00","BZN|FI","256.05","309.47","142.30","136.79"
"02/08/2020 22:00:00 - 02/08/2020 23:00:00","BZN|FI","278.80","342.81","158.76","187.68"
"02/08/2020 23:00:00 - 03/08/2020 00:00:00","BZN|FI","294.96","363.26","222.18","218.63"
"03/08/2020 00:00:00 - 03/08/2020 01:00:00","BZN|FI","292.19","238.02","238.55","248.49"
"03/08/2020 01:00:00 - 03/08/2020 02:00:00","BZN|FI","281.11","220.57","220.11","224.23"
"03/08/2020 02:00:00 - 03/08/2020 03:00:00","BZN|FI","274.22","181.94","181.86","176.07"
"03/08/2020 03:00:00 - 03/08/2020 04:00:00","BZN|FI","264.23","163.70","165.41","156.00"
"03/08/2020 04:00:00 - 03/08/2020 05:00:00","BZN|FI","263.65","181.19","184.02","179.33"
"03/08/2020 05:00:00 - 03/08/2020 06:00:00","BZN|FI","255.58","163.34","166.33","165.33"
"03/08/2020 06:00:00 - 03/08/2020 07:00:00","BZN|FI","226.14","158.55","127.37","125.54"
"03/08/2020 07:00:00 - 03/08/2020 08:00:00","BZN|FI","189.31","149.53","86.04","73.14"
"03/08/2020 08:00:00 - 03/08/2020 09:00:00","BZN|FI","173.43","146.18","63.01","51.44"
"03/08/2020 09:00:00 - 03/08/2020 10:00:00","BZN|FI","180.93","155.55","58.40","50.34"
"03/08/2020 10:00:00 - 03/08/2020 11:00:00","BZN|FI","195.49","173.15","90.54","79.35"
"03/08/2020 11:00:00 - 03/08/2020 12:00:00","BZN|FI","208.26","190.81","131.78","119.83"
"03/08/2020 12:00:00 - 03/08/2020 13:00:00","BZN|FI","218.52","211.62","188.37","181.08"
"03/08/2020 13:00:00 - 03/08/2020 14:00:00","BZN|FI","238.69","228.91","218.53","214.44"
"03/08/2020 14:00:00 - 03/08/2020 15:00:00","BZN|FI","249.22","248.54","217.57","221.38"
"03/08/2020 15:00:00 - 03/08/2020 16:00:00","BZN|FI","255.63","268.08","233.91","229.81"
"03/08/2020 16:00:00 - 03/08/2020 17:00:00","BZN|FI","261.56","289.21","254.73","245.68"
"03/08/2020 17:00:00 - 03/08/2020 18:00:00","BZN|FI","262.23","297.05","244.58","240.29"
"03/08/2020 18:00:00 - 03/08/2020 19:00:00","BZN|FI","259.38","280.98","252.88","247.01"
"03/08/2020 19:00:00 - 03/08/2020 20:00:00","BZN|FI","265.64","282.19","263.35","244.50"
"03/08/2020 20:00:00 - 03/08/2020 21:00:00","BZN|FI","293.55","307.58","319.30","300.38"
"03/08/2020 21:00:00 - 03/08/2020 22:00:00","BZN|FI","318.80","344.73","406.49","392.53"
"03/08/2020 22:00:00 - 03/08/2020 23:00:00","BZN|FI","342.05","394.62","427.92","522.65"
"03/08/2020 23:00:00 - 04/08/2020 00:00:00","BZN|FI","362.72","436.64","601.34","619.66"
"04/08/2020 00:00:00 - 04/08/2020 01:00:00","BZN|FI","463.96","582.70","582.32","601.16"
"04/08/2020 01:00:00 - 04/08/2020 02:00:00","BZN|FI","459.72","514.98","515.26","528.13"
"04/08/2020 02:00:00 - 04/08/2020 03:00:00","BZN|FI","451.07","531.09","532.48","543.24"
"04/08/2020 03:00:00 - 04/08/2020 04:00:00","BZN|FI","446.62","560.37","562.21","573.41"
"04/08/2020 04:00:00 - 04/08/2020 05:00:00","BZN|FI","450.14","546.28","553.82","558.47"
"04/08/2020 05:00:00 - 04/08/2020 06:00:00","BZN|FI","448.27","485.21","495.96","492.75"
"04/08/2020 06:00:00 - 04/08/2020 07:00:00","BZN|FI","422.24","465.58","338.43","328.83"
"04/08/2020 07:00:00 - 04/08/2020 08:00:00","BZN|FI","416.77","444.65","252.59","246.73"
"04/08/2020 08:00:00 - 04/08/2020 09:00:00","BZN|FI","428.45","445.63","310.95","297.46"
"04/08/2020 09:00:00 - 04/08/2020 10:00:00","BZN|FI","434.37","469.41","387.85","374.45"
"04/08/2020 10:00:00 - 04/08/2020 11:00:00","BZN|FI","456.58","503.66","483.45","477.17"
"04/08/2020 11:00:00 - 04/08/2020 12:00:00","BZN|FI","477.72","523.91","535.17","523.04"
"04/08/2020 12:00:00 - 04/08/2020 13:00:00","BZN|FI","496.65","533.20","572.37","559.33"
"04/08/2020 13:00:00 - 04/08/2020 14:00:00","BZN|FI","525.95","532.12","524.45","511.01"
"04/08/2020 14:00:00 - 04/08/2020 15:00:00","BZN|FI","537.04","527.81","431.82","418.24"
"04/08/2020 15:00:00 - 04/08/2020 16:00:00","BZN|FI","530.62","513.69","450.37","443.46"
"04/08/2020 16:00:00 - 04/08/2020 17:00:00","BZN|FI","522.26","489.78","459.11","451.79"
"04/08/2020 17:00:00 - 04/08/2020 18:00:00","BZN|FI","507.80","464.53","426.33","424.08"
"04/08/2020 18:00:00 - 04/08/2020 19:00:00","BZN|FI","494.62","438.64","360.16","349.57"
"04/08/2020 19:00:00 - 04/08/2020 20:00:00","BZN|FI","495.71","411.44","398.75","387.19"
"04/08/2020 20:00:00 - 04/08/2020 21:00:00","BZN|FI","488.83","399.94","453.74","443.22"
"04/08/2020 21:00:00 - 04/08/2020 22:00:00","BZN|FI","481.46","403.80","593.54","586.69"
"04/08/2020 22:00:00 - 04/08/2020 23:00:00","BZN|FI","483.38","423.52","570.19","606.54"
"04/08/2020 23:00:00 - 05/08/2020 00:00:00","BZN|FI","476.30","444.02","629.62","648.60"
"05/08/2020 00:00:00 - 05/08/2020 01:00:00","BZN|FI","443.25","595.19","595.65","596.10"
"05/08/2020 01:00:00 - 05/08/2020 02:00:00","BZN|FI","422.56","501.96","502.78","497.13"
"05/08/2020 02:00:00 - 05/08/2020 03:00:00","BZN|FI","404.19","475.01","475.95","464.28"
"05/08/2020 03:00:00 - 05/08/2020 04:00:00","BZN|FI","381.67","436.23","435.88","430.16"
"05/08/2020 04:00:00 - 05/08/2020 05:00:00","BZN|FI","355.28","370.27","369.18","370.24"
"05/08/2020 05:00:00 - 05/08/2020 06:00:00","BZN|FI","321.36","298.74","300.36","301.66"
"05/08/2020 06:00:00 - 05/08/2020 07:00:00","BZN|FI","274.10","271.38","208.84","213.28"
"05/08/2020 07:00:00 - 05/08/2020 08:00:00","BZN|FI","240.83","244.15","141.83","146.52"
"05/08/2020 08:00:00 - 05/08/2020 09:00:00","BZN|FI","270.57","247.64","114.38","106.63"
"05/08/2020 09:00:00 - 05/08/2020 10:00:00","BZN|FI","342.13","290.36","188.25","178.79"
"05/08/2020 10:00:00 - 05/08/2020 11:00:00","BZN|FI","431.29","369.40","304.33","292.73"
"05/08/2020 11:00:00 - 05/08/2020 12:00:00","BZN|FI","516.77","472.77","388.90","376.91"
"05/08/2020 12:00:00 - 05/08/2020 13:00:00","BZN|FI","588.90","574.60","465.82","448.83"
"05/08/2020 13:00:00 - 05/08/2020 14:00:00","BZN|FI","652.90","660.09","570.74","549.66"
"05/08/2020 14:00:00 - 05/08/2020 15:00:00","BZN|FI","689.85","704.35","690.47","674.72"
"05/08/2020 15:00:00 - 05/08/2020 16:00:00","BZN|FI","696.18","713.44","738.35","725.82"
"05/08/2020 16:00:00 - 05/08/2020 17:00:00","BZN|FI","689.74","715.44","788.74","774.51"
"05/08/2020 17:00:00 - 05/08/2020 18:00:00","BZN|FI","672.03","702.95","755.73","741.16"
"05/08/2020 18:00:00 - 05/08/2020 19:00:00","BZN|FI","648.86","677.07","694.96","687.05"
"05/08/2020 19:00:00 - 05/08/2020 20:00:00","BZN|FI","645.45","686.52","652.87","647.65"
"05/08/2020 20:00:00 - 05/08/2020 21:00:00","BZN|FI","643.83","720.73","721.39","719.49"
"05/08/2020 21:00:00 - 05/08/2020 22:00:00","BZN|FI","645.94","731.36","815.13","822.50"
"05/08/2020 22:00:00 - 05/08/2020 23:00:00","BZN|FI","662.16","747.01","802.94","863.48"
"05/08/2020 23:00:00 - 06/08/2020 00:00:00","BZN|FI","671.37","764.40","865.85","883.34"
"06/08/2020 00:00:00 - 06/08/2020 01:00:00","BZN|FI","721.75","885.47","884.56","903.70"
"06/08/2020 01:00:00 - 06/08/2020 02:00:00","BZN|FI","687.33","814.65","814.90","826.99"
"06/08/2020 02:00:00 - 06/08/2020 03:00:00","BZN|FI","657.23","777.01","778.36","786.61"
"06/08/2020 03:00:00 - 06/08/2020 04:00:00","BZN|FI","628.14","742.39","742.08","752.42"
"06/08/2020 04:00:00 - 06/08/2020 05:00:00","BZN|FI","605.63","699.67","698.11","708.94"
"06/08/2020 05:00:00 - 06/08/2020 06:00:00","BZN|FI","573.37","588.23","590.22","595.81"
"06/08/2020 06:00:00 - 06/08/2020 07:00:00","BZN|FI","501.76","531.77","519.21","519.27"
"06/08/2020 07:00:00 - 06/08/2020 08:00:00","BZN|FI","432.22","463.05","437.79","431.85"
"06/08/2020 08:00:00 - 06/08/2020 09:00:00","BZN|FI","389.49","417.97","350.21","343.39"
"06/08/2020 09:00:00 - 06/08/2020 10:00:00","BZN|FI","362.39","400.17","301.30","289.41"
"06/08/2020 10:00:00 - 06/08/2020 11:00:00","BZN|FI","344.66","386.08","285.07","270.12"
"06/08/2020 11:00:00 - 06/08/2020 12:00:00","BZN|FI","335.37","372.29","241.03","225.87"
"06/08/2020 12:00:00 - 06/08/2020 13:00:00","BZN|FI","330.42","371.06","224.97","215.07"
"06/08/2020 13:00:00 - 06/08/2020 14:00:00","BZN|FI","324.31","362.17","204.08","193.17"
"06/08/2020 14:00:00 - 06/08/2020 15:00:00","BZN|FI","309.85","339.59","192.08","178.69"
"06/08/2020 15:00:00 - 06/08/2020 16:00:00","BZN|FI","285.46","308.02","165.96","151.02"
"06/08/2020 16:00:00 - 06/08/2020 17:00:00","BZN|FI","256.99","274.23","136.57","127.43"
"06/08/2020 17:00:00 - 06/08/2020 18:00:00","BZN|FI","222.83","240.34","112.75","103.91"
"06/08/2020 18:00:00 - 06/08/2020 19:00:00","BZN|FI","190.38","202.74","89.39","82.78"
"06/08/2020 19:00:00 - 06/08/2020 20:00:00","BZN|FI","171.07","177.12","76.83","67.86"
"06/08/2020 20:00:00 - 06/08/2020 21:00:00","BZN|FI","166.61","172.59","112.96","106.55"
"06/08/2020 21:00:00 - 06/08/2020 22:00:00","BZN|FI","183.06","191.44","173.82","181.08"
"06/08/2020 22:00:00 - 06/08/2020 23:00:00","BZN|FI","206.04","216.21","187.91","225.43"
"06/08/2020 23:00:00 - 07/08/2020 00:00:00","BZN|FI","227.33","238.43","245.67","246.94"
"07/08/2020 00:00:00 - 07/08/2020 01:00:00","BZN|FI","248.98","247.14","247.57","249.23"
"07/08/2020 01:00:00 - 07/08/2020 02:00:00","BZN|FI","252.54","245.28","245.51","245.57"
"07/08/2020 02:00:00 - 07/08/2020 03:00:00","BZN|FI","261.27","286.26","286.23","280.71"
"07/08/2020 03:00:00 - 07/08/2020 04:00:00","BZN|FI","272.25","321.66","321.68","313.23"
"07/08/2020 04:00:00 - 07/08/2020 05:00:00","BZN|FI","284.21","319.54","320.79","305.76"
"07/08/2020 05:00:00 - 07/08/2020 06:00:00","BZN|FI","283.75","317.09","318.62","303.73"
"07/08/2020 06:00:00 - 07/08/2020 07:00:00","BZN|FI","256.38","313.85","215.89","203.63"
"07/08/2020 07:00:00 - 07/08/2020 08:00:00","BZN|FI","224.47","273.48","122.91","112.59"
"07/08/2020 08:00:00 - 07/08/2020 09:00:00","BZN|FI","205.04","238.36","91.46","78.60"
"07/08/2020 09:00:00 - 07/08/2020 10:00:00","BZN|FI","220.68","234.78","98.91","86.58"
"07/08/2020 10:00:00 - 07/08/2020 11:00:00","BZN|FI","257.05","259.72","105.98","90.06"
"07/08/2020 11:00:00 - 07/08/2020 12:00:00","BZN|FI","282.96","290.00","139.75","123.76"
"07/08/2020 12:00:00 - 07/08/2020 13:00:00","BZN|FI","305.05","312.67","168.26","154.38"
"07/08/2020 13:00:00 - 07/08/2020 14:00:00","BZN|FI","324.76","336.24","158.37","142.07"
"07/08/2020 14:00:00 - 07/08/2020 15:00:00","BZN|FI","319.70","349.06","157.15","149.26"
"07/08/2020 15:00:00 - 07/08/2020 16:00:00","BZN|FI","301.16","336.29","175.12","167.20"
"07/08/2020 16:00:00 - 07/08/2020 17:00:00","BZN|FI","286.55","308.44","212.38","201.85"
"07/08/2020 17:00:00 - 07/08/2020 18:00:00","BZN|FI","259.10","271.57","210.63","201.93"
"07/08/2020 18:00:00 - 07/08/2020 19:00:00","BZN|FI","235.48","231.35","218.39","214.31"
"07/08/2020 19:00:00 - 07/08/2020 20:00:00","BZN|FI","226.77","208.36","207.87","203.39"
"07/08/2020 20:00:00 - 07/08/2020 21:00:00","BZN|FI","232.24","212.59","251.40","242.57"
"07/08/2020 21:00:00 - 07/08/2020 22:00:00","BZN|FI","252.42","234.51","346.96","340.22"
"07/08/2020 22:00:00 - 07/08/2020 23:00:00","BZN|FI","294.32","275.92","365.23","434.79"
"07/08/2020 23:00:00 - 08/08/2020 00:00:00","BZN|FI","345.07","314.37","514.44","521.80"
"08/08/2020 00:00:00 - 08/08/2020 01:00:00","BZN|FI","369.01","524.34","525.13","551.46"
"08/08/2020 01:00:00 - 08/08/2020 02:00:00","BZN|FI","383.00","515.68","516.28","527.94"
"08/08/2020 02:00:00 - 08/08/2020 03:00:00","BZN|FI","385.55","520.31","520.34","533.31"
"08/08/2020 03:00:00 - 08/08/2020 04:00:00","BZN|FI","376.51","505.95","508.14","518.01"
"08/08/2020 04:00:00 - 08/08/2020 05:00:00","BZN|FI","370.59","472.63","477.96","483.55"
"08/08/2020 05:00:00 - 08/08/2020 06:00:00","BZN|FI","356.64","450.10","455.57","456.34"
"08/08/2020 06:00:00 - 08/08/2020 07:00:00","BZN|FI","321.16","414.21","375.52","377.63"
"08/08/2020 07:00:00 - 08/08/2020 08:00:00","BZN|FI","254.40","342.89","232.08","224.31"
"08/08/2020 08:00:00 - 08/08/2020 09:00:00","BZN|FI","215.65","276.97","137.35","125.52"
"08/08/2020 09:00:00 - 08/08/2020 10:00:00","BZN|FI","223.57","256.22","129.74","120.08"
"08/08/2020 10:00:00 - 08/08/2020 11:00:00","BZN|FI","246.22","264.84","148.61","137.96"
"08/08/2020 11:00:00 - 08/08/2020 12:00:00","BZN|FI","276.27","278.59","182.44","171.54"
"08/08/2020 12:00:00 - 08/08/2020 13:00:00","BZN|FI","303.35","301.03","213.64","200.78"
"08/08/2020 13:00:00 - 08/08/2020 14:00:00","BZN|FI","332.15","322.19","251.89","241.39"
"08/08/2020 14:00:00 - 08/08/2020 15:00:00","BZN|FI","362.27","342.51","303.85","297.41"
"08/08/2020 15:00:00 - 08/08/2020 16:00:00","BZN|FI","378.96","356.81","343.13","339.40"
"08/08/2020 16:00:00 - 08/08/2020 17:00:00","BZN|FI","392.51","373.46","367.87","368.35"
"08/08/2020 17:00:00 - 08/08/2020 18:00:00","BZN|FI","408.09","389.44","364.29","358.21"
"08/08/2020 18:00:00 - 08/08/2020 19:00:00","BZN|FI","430.99","406.32","357.72","352.67"
"08/08/2020 19:00:00 - 08/08/2020 20:00:00","BZN|FI","466.53","446.68","444.53","438.67"
"08/08/2020 20:00:00 - 08/08/2020 21:00:00","BZN|FI","501.93","503.01","631.73","623.84"
"08/08/2020 21:00:00 - 08/08/2020 22:00:00","BZN|FI","527.35","541.24","796.81","801.78"
"08/08/2020 22:00:00 - 08/08/2020 23:00:00","BZN|FI","566.51","572.87","796.06","1069.40"
"08/08/2020 23:00:00 - 09/08/2020 00:00:00","BZN|FI","596.08","606.72","1195.99","1204.10"
"09/08/2020 00:00:00 - 09/08/2020 01:00:00","BZN|FI","698.13","1097.21","1097.55","1106.70"
"09/08/2020 01:00:00 - 09/08/2020 02:00:00","BZN|FI","685.09","958.86","958.91","966.30"
"09/08/2020 02:00:00 - 09/08/2020 03:00:00","BZN|FI","641.75","893.02","894.06","899.90"
"09/08/2020 03:00:00 - 09/08/2020 04:00:00","BZN|FI","594.23","842.05","840.48","849.44"
"09/08/2020 04:00:00 - 09/08/2020 05:00:00","BZN|FI","559.11","716.41","716.76","722.29"
"09/08/2020 05:00:00 - 09/08/2020 06:00:00","BZN|FI","534.18","587.13","593.32","588.55"
"09/08/2020 06:00:00 - 09/08/2020 07:00:00","BZN|FI","523.83","544.79","445.88","439.87"
"09/08/2020 07:00:00 - 09/08/2020 08:00:00","BZN|FI","546.89","503.39","420.04","402.26"
"09/08/2020 08:00:00 - 09/08/2020 09:00:00","BZN|FI","619.79","528.12","418.77","397.87"
"09/08/2020 09:00:00 - 09/08/2020 10:00:00","BZN|FI","719.77","638.85","424.51","406.65"
"09/08/2020 10:00:00 - 09/08/2020 11:00:00","BZN|FI","824.26","784.19","474.39","454.80"
"09/08/2020 11:00:00 - 09/08/2020 12:00:00","BZN|FI","909.79","890.04","565.54","545.20"
"09/08/2020 12:00:00 - 09/08/2020 13:00:00","BZN|FI","952.54","949.93","666.09","647.26"
"09/08/2020 13:00:00 - 09/08/2020 14:00:00","BZN|FI","982.39","995.81","770.60","759.15"
"09/08/2020 14:00:00 - 09/08/2020 15:00:00","BZN|FI","989.65","1028.93","793.00","784.21"
"09/08/2020 15:00:00 - 09/08/2020 16:00:00","BZN|FI","975.49","1027.67","813.91","801.80"
"09/08/2020 16:00:00 - 09/08/2020 17:00:00","BZN|FI","951.88","997.56","825.19","812.40"
"09/08/2020 17:00:00 - 09/08/2020 18:00:00","BZN|FI","896.00","942.41","816.15","803.51"
"09/08/2020 18:00:00 - 09/08/2020 19:00:00","BZN|FI","811.00","862.67","762.12","759.69"
"09/08/2020 19:00:00 - 09/08/2020 20:00:00","BZN|FI","740.22","787.78","627.54","629.11"
"09/08/2020 20:00:00 - 09/08/2020 21:00:00","BZN|FI","695.09","744.65","635.29","646.41"
"09/08/2020 21:00:00 - 09/08/2020 22:00:00","BZN|FI","657.68","711.87","709.23","728.57"
"09/08/2020 22:00:00 - 09/08/2020 23:00:00","BZN|FI","624.96","685.45","693.15","793.76"
"09/08/2020 23:00:00 - 10/08/2020 00:00:00","BZN|FI","600.70","674.15","856.87","872.10"
"10/08/2020 00:00:00 - 10/08/2020 01:00:00","BZN|FI","584.69","893.73","893.25","915.12"
"10/08/2020 01:00:00 - 10/08/2020 02:00:00","BZN|FI","594.20","884.81","885.31","910.58"
"10/08/2020 02:00:00 - 10/08/2020 03:00:00","BZN|FI","611.63","1003.55","1004.38","1029.80"
"10/08/2020 03:00:00 - 10/08/2020 04:00:00","BZN|FI","636.06","1042.45","1045.50","1066.20"
"10/08/2020 04:00:00 - 10/08/2020 05:00:00","BZN|FI","667.00","954.40","961.52","975.95"
"10/08/2020 05:00:00 - 10/08/2020 06:00:00","BZN|FI","668.81","1001.26","1013.41","1017.90"
"10/08/2020 06:00:00 - 10/08/2020 07:00:00","BZN|FI","622.22","945.77","933.43","938.11"
"10/08/2020 07:00:00 - 10/08/2020 08:00:00","BZN|FI","591.85","869.38","571.44","560.09"
"10/08/2020 08:00:00 - 10/08/2020 09:00:00","BZN|FI","609.21","830.27","586.26","550.75"
"10/08/2020 09:00:00 - 10/08/2020 10:00:00","BZN|FI","650.47","843.01","695.27","643.59"
"10/08/2020 10:00:00 - 10/08/2020 11:00:00","BZN|FI","691.14","847.37","758.58","729.16"
"10/08/2020 11:00:00 - 10/08/2020 12:00:00","BZN|FI","731.01","838.69","774.82","740.31"
"10/08/2020 12:00:00 - 10/08/2020 13:00:00","BZN|FI","775.30","845.64","823.31","776.34"
"10/08/2020 13:00:00 - 10/08/2020 14:00:00","BZN|FI","835.16","849.04","860.67","820.68"
"10/08/2020 14:00:00 - 10/08/2020 15:00:00","BZN|FI","866.50","863.71","866.66","838.58"
"10/08/2020 15:00:00 - 10/08/2020 16:00:00","BZN|FI","859.02","843.60","845.45","818.85"
"10/08/2020 16:00:00 - 10/08/2020 17:00:00","BZN|FI","843.22","816.73","792.44","757.12"
"10/08/2020 17:00:00 - 10/08/2020 18:00:00","BZN|FI","793.13","768.59","666.83","625.81"
"10/08/2020 18:00:00 - 10/08/2020 19:00:00","BZN|FI","723.29","696.55","592.87","569.72"
"10/08/2020 19:00:00 - 10/08/2020 20:00:00","BZN|FI","652.67","623.37","547.26","543.81"
"10/08/2020 20:00:00 - 10/08/2020 21:00:00","BZN|FI","596.69","572.94","531.04","556.84"
"10/08/2020 21:00:00 - 10/08/2020 22:00:00","BZN|FI","551.39","533.26","571.79","658.86"
"10/08/2020 22:00:00 - 10/08/2020 23:00:00","BZN|FI","504.86","488.74","526.04","765.34"
"10/08/2020 23:00:00 - 11/08/2020 00:00:00","BZN|FI","461.47","441.33","767.48","844.30"
"11/08/2020 00:00:00 - 11/08/2020 01:00:00","BZN|FI","460.98","773.08","766.14","826.74"
"11/08/2020 01:00:00 - 11/08/2020 02:00:00","BZN|FI","428.22","730.26","725.72","801.64"
"11/08/2020 02:00:00 - 11/08/2020 03:00:00","BZN|FI","397.97","672.63","670.49","707.68"
"11/08/2020 03:00:00 - 11/08/2020 04:00:00","BZN|FI","369.16","533.93","534.42","555.02"
"11/08/2020 04:00:00 - 11/08/2020 05:00:00","BZN|FI","341.94","407.48","417.26","422.33"
"11/08/2020 05:00:00 - 11/08/2020 06:00:00","BZN|FI","305.78","343.73","347.69","349.30"
"11/08/2020 06:00:00 - 11/08/2020 07:00:00","BZN|FI","256.47","317.46","246.23","254.30"
"11/08/2020 07:00:00 - 11/08/2020 08:00:00","BZN|FI","213.52","276.72","152.02","134.29"
"11/08/2020 08:00:00 - 11/08/2020 09:00:00","BZN|FI","219.62","241.50","128.19","91.95"
"11/08/2020 09:00:00 - 11/08/2020 10:00:00","BZN|FI","264.31","248.80","150.34","130.04"
"11/08/2020 10:00:00 - 11/08/2020 11:00:00","BZN|FI","307.48","285.71","203.86","187.66"
"11/08/2020 11:00:00 - 11/08/2020 12:00:00","BZN|FI","325.49","307.21","192.37","175.56"
"11/08/2020 12:00:00 - 11/08/2020 13:00:00","BZN|FI","322.72","303.21","189.27","174.05"
"11/08/2020 13:00:00 - 11/08/2020 14:00:00","BZN|FI","323.08","295.54","189.08","160.97"
"11/08/2020 14:00:00 - 11/08/2020 15:00:00","BZN|FI","315.98","291.26","195.23","167.03"
"11/08/2020 15:00:00 - 11/08/2020 16:00:00","BZN|FI","309.09","281.03","197.73","186.43"
"11/08/2020 16:00:00 - 11/08/2020 17:00:00","BZN|FI","310.86","281.34","177.66","172.12"
"11/08/2020 17:00:00 - 11/08/2020 18:00:00","BZN|FI","295.45","275.75","161.43","153.37"
"11/08/2020 18:00:00 - 11/08/2020 19:00:00","BZN|FI","263.86","251.25","136.11","121.54"
"11/08/2020 19:00:00 - 11/08/2020 20:00:00","BZN|FI","227.23","214.37","108.31","97.85"
"11/08/2020 20:00:00 - 11/08/2020 21:00:00","BZN|FI","170.19","171.85","106.23","96.85"
"11/08/2020 21:00:00 - 11/08/2020 22:00:00","BZN|FI","117.87","127.01","109.63","103.78"
"11/08/2020 22:00:00 - 11/08/2020 23:00:00","BZN|FI","102.29","103.96","96.04","95.13"
"11/08/2020 23:00:00 - 12/08/2020 00:00:00","BZN|FI","98.02","95.08","104.80","92.46"
"12/08/2020 00:00:00 - 12/08/2020 01:00:00","BZN|FI","66.97","95.54","94.07","84.65"
"12/08/2020 01:00:00 - 12/08/2020 02:00:00","BZN|FI","75.12","79.05","79.06","69.03"
"12/08/2020 02:00:00 - 12/08/2020 03:00:00","BZN|FI","95.43","79.67","79.93","73.87"
"12/08/2020 03:00:00 - 12/08/2020 04:00:00","BZN|FI","123.44","101.34","97.09","96.33"
"12/08/2020 04:00:00 - 12/08/2020 05:00:00","BZN|FI","154.42","108.44","107.21","113.82"
"12/08/2020 05:00:00 - 12/08/2020 06:00:00","BZN|FI","181.63","130.39","130.76","129.82"
"12/08/2020 06:00:00 - 12/08/2020 07:00:00","BZN|FI","200.31","153.67","162.69","160.30"
"12/08/2020 07:00:00 - 12/08/2020 08:00:00","BZN|FI","197.07","168.40","181.22","179.96"
"12/08/2020 08:00:00 - 12/08/2020 09:00:00","BZN|FI","193.17","169.89","154.45","147.68"
"12/08/2020 09:00:00 - 12/08/2020 10:00:00","BZN|FI","216.71","176.60","121.95","110.12"
"12/08/2020 10:00:00 - 12/08/2020 11:00:00","BZN|FI","253.74","201.15","124.84","109.62"
"12/08/2020 11:00:00 - 12/08/2020 12:00:00","BZN|FI","282.21","224.35","127.67","110.74"
"12/08/2020 12:00:00 - 12/08/2020 13:00:00","BZN|FI","296.10","244.80","110.09","96.18"
"12/08/2020 13:00:00 - 12/08/2020 14:00:00","BZN|FI","308.07","260.38","112.49","89.61"
"12/08/2020 14:00:00 - 12/08/2020 15:00:00","BZN|FI","303.97","256.98","96.19","69.53"
"12/08/2020 15:00:00 - 12/08/2020 16:00:00","BZN|FI","283.16","239.11","75.49","59.58"
"12/08/2020 16:00:00 - 12/08/2020 17:00:00","BZN|FI","261.33","214.78","75.96","59.40"
